"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"239","Kevin Shattenkirk","STL, WSH","D","80","256.3","401","61","86.80","308","55","84.85","212","41","83.79","39","5","88.64","25.74","5.44","82.54","192","35","84.58","62","16","79.49","11","4","73.33","130","19","87.25","15","1","93.75","195","22","89.86","13","0","100.00","18.40","87.80","1.062","147","27","4","34","97.35","251","37","10","96.17"
"500","Klas Dahlbeck","CAR","D","43","0.85","1","1","50.00","1","1","50.00","1","0","100.00","0","0","-","0.04","0.02","65.79","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","1","50.00","0","0","-","0.00","-","0.00","1","1","0","4","100.00","1","1","0","100.00"
"212","Korbinian Holzer","ANA","D","32","1.0666666666667","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","2","-","0","0","0","-"
"167","Kris Letang","PIT","D","41","152.41666666667","261","56","82.33","191","48","79.92","151","39","79.47","20","3","86.96","19.12","4.76","80.06","144","37","79.56","65","27","70.65","12","3","80.00","79","10","88.76","7","0","100.00","108","14","88.52","1","0","100.00","13.25","92.31","1.056","68","17","2","23","97.14","149","28","11","93.13"
"168","Kris Russell","EDM","D","68","20.35","29","5","85.29","21","4","84.00","13","3","81.25","1","0","100.00","1.73","0.16","91.48","11","0","100.00","6","0","100.00","0","0","-","5","0","100.00","1","0","100.00","14","4","77.78","0","0","-","7.69","100.00","1.077","17","3","1","41","94.44","22","6","2","91.67"
"139","Kris Versteeg","CGY","R","69","176.05","308","35","89.80","226","33","87.26","173","24","87.82","21","4","84.00","21.7","2.17","90.90","172","16","91.49","77","7","91.67","8","3","72.73","95","9","91.35","7","0","100.00","128","12","91.43","6","1","85.71","12.14","83.33","0.955","105","11","1","35","99.06","177","15","3","98.33"
"112","Kyle Brodziak","STL","C","69","1.9333333333333","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","4","3","1","8","80.00","4","3","1","80.00"
"334","Kyle Clifford","L.A","L","73","6.4166666666667","5","2","71.43","3","1","75.00","3","1","75.00","0","1","0.00","0.34","0.07","81.88","2","1","66.67","2","0","100.00","0","0","-","0","1","0.00","0","1","0.00","2","0","100.00","0","0","-","0.00","0.00","0.000","3","2","0","20","100.00","3","4","0","100.00"
"754","Kyle Connor","WPG","L","20","28.5","47","3","94.00","42","3","93.33","35","3","92.11","2","0","100.00","4.37","0.08","98.12","24","1","96.00","15","1","93.75","1","0","100.00","9","0","100.00","0","0","-","23","2","92.00","1","0","100.00","5.71","100.00","1.057","12","6","3","14","80.00","17","6","3","85.00"
"193","Kyle Okposo","BUF","R","65","207.55","413","46","89.98","323","41","88.74","238","36","86.86","38","3","92.68","31.28","2.37","92.96","220","21","91.29","98","7","93.33","18","2","90.00","122","14","89.71","13","1","92.86","180","21","89.55","7","0","100.00","15.97","91.67","1.076","122","20","1","14","99.19","231","31","11","95.45"
"331","Kyle Palmieri","N.J","C, R","80","212.01666666667","355","47","88.31","268","41","86.73","194","33","85.46","28","5","84.85","24.91","3.57","87.46","166","26","86.46","71","18","79.78","16","3","84.21","95","8","92.23","5","2","71.43","170","12","93.41","7","0","100.00","14.43","84.85","0.993","127","23","2","52","98.45","238","40","7","97.14"
"104","Kyle Quincey","CBJ, N.J","D","73","18.883333333333","24","2","92.31","18","2","90.00","17","2","89.47","0","1","0.00","1.46","0.13","91.92","15","1","93.75","6","1","85.71","0","1","0.00","9","0","100.00","0","0","-","9","1","90.00","0","0","-","0.00","50.00","0.500","9","2","1","23","90.00","13","3","1","92.86"
"505","Kyle Rau","FLA","C","24","5.0833333333333","13","1","92.86","13","0","100.00","7","0","100.00","0","0","-","0.87","0","100.00","4","0","100.00","1","0","100.00","0","0","-","3","0","100.00","0","0","-","8","0","100.00","0","0","-","0.00","-","0.00","2","1","0","6","100.00","3","1","0","100.00"
"249","Kyle Turris","OTT","C","78","228.6","383","51","88.25","297","45","86.84","211","37","85.08","29","2","93.55","25.67","3.24","88.79","171","29","85.50","62","16","79.49","9","1","90.00","109","13","89.34","6","0","100.00","202","12","94.39","14","1","93.33","13.74","94.59","1.083","131","16","1","41","99.24","251","32","7","97.29"
"304","Lance Bouma","CGY","C, L","61","3.5833333333333","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","4","1","3","16","57.14","4","3","3","57.14"
"267","Lars Eller","WSH","C","81","14.683333333333","15","3","83.33","12","2","85.71","10","1","90.91","2","0","100.00","1.15","0.1","91.78","9","1","90.00","2","0","100.00","0","0","-","7","1","87.50","1","0","100.00","6","2","75.00","1","0","100.00","20.00","100.00","1.200","12","3","1","14","92.31","12","6","3","80.00"
"666","Laurent Dauphin","ARI","C","24","0.66666666666667","0","3","0.00","0","3","0.00","0","3","0.00","0","1","0.00","0","0.03","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","1","0.00","0","1","0.00","-","66.67","0.67","0","0","2","3","0.00","0","1","2","0.00"
"125","Lauri Korpikoski","CBJ, DAL","L","69","19.3","26","5","83.87","20","4","83.33","13","4","76.47","1","1","50.00","1.54","0.28","84.61","15","3","83.33","7","1","87.50","1","1","50.00","8","2","80.00","0","0","-","10","0","100.00","0","0","-","7.69","75.00","0.827","7","7","2","23","77.78","10","8","2","83.33"
"771","Lawson Crouse","ARI","L","72","1.85","1","1","50.00","1","1","50.00","0","1","0.00","0","0","-","0.12","0.09","55.90","1","1","50.00","1","0","100.00","0","0","-","0","1","0.00","0","0","-","0","0","-","0","0","-","-","100.00","1.00","2","0","1","8","66.67","2","0","1","66.67"
"105","Lee Stempniak","CAR","R","82","160.05","234","27","89.66","175","22","88.83","131","14","90.34","16","4","80.00","13.73","1.56","89.79","92","11","89.32","36","5","87.80","10","3","76.92","56","6","90.32","4","0","100.00","127","11","92.03","2","1","66.67","12.21","71.43","0.836","88","19","0","68","100.00","130","27","4","97.01"
"195","Leo Komarov","TOR","C","82","169.46666666667","296","45","86.80","229","40","85.13","158","28","84.95","26","1","96.30","20.02","3.05","86.79","160","25","86.49","52","12","81.25","12","0","100.00","108","13","89.26","9","1","90.00","130","11","92.20","5","0","100.00","16.46","96.43","1.129","93","17","3","74","96.88","135","31","6","95.74"
"712","Leon Draisaitl","EDM","C","82","238.55","441","47","90.37","331","43","88.50","237","32","88.10","40","4","90.91","33.95","3.18","91.44","257","30","89.55","130","15","89.66","27","1","96.43","127","15","89.44","9","2","81.82","168","12","93.33","4","1","80.00","16.88","87.50","1.044","118","23","1","49","99.16","204","36","9","95.77"
"370","Linden Vey","CGY","R","4","7.45","12","1","92.31","8","1","88.89","5","1","83.33","0","0","-","0.54","0.01","97.52","5","0","100.00","3","0","100.00","0","0","-","2","0","100.00","0","0","-","6","0","100.00","0","0","-","0.00","100.00","1.000","5","0","0","4","100.00","6","2","0","100.00"
"245","Logan Couture","S.J","C","73","219.11666666667","433","51","89.46","310","40","88.57","214","33","86.64","26","3","89.66","27.23","3.59","88.36","216","28","88.52","89","8","91.75","11","3","78.57","127","20","86.39","9","0","100.00","202","14","93.52","6","0","100.00","12.15","90.91","1.031","146","21","1","24","99.32","241","41","7","97.18"
"499","Logan Shaw","ANA","C, R","55","2.45","7","1","87.50","6","0","100.00","5","0","100.00","0","0","-","0.56","0","100.00","3","0","100.00","1","0","100.00","0","0","-","2","0","100.00","0","0","-","3","1","75.00","0","0","-","0.00","-","0.00","3","1","1","5","75.00","4","1","1","80.00"
"96","Loui Eriksson","VAN","L","65","160.75","204","37","84.65","149","33","81.87","104","30","77.61","13","2","86.67","12.7","2.34","84.42","105","24","81.40","42","10","80.77","9","1","90.00","63","14","81.82","3","1","75.00","93","6","93.94","1","0","100.00","12.50","93.33","1.058","63","15","3","70","95.45","113","28","10","91.87"
"286","Luca Sbisa","VAN","D","82","4.7","6","0","100.00","6","0","100.00","5","0","100.00","1","0","100.00","0.52","0","100.00","5","0","100.00","3","0","100.00","1","0","100.00","2","0","100.00","0","0","-","1","0","100.00","0","0","-","20.00","-","0.20","1","1","1","18","50.00","2","1","1","66.67"
"741","Lucas Wallmark","CAR","C","8","1.1333333333333","2","1","66.67","2","1","66.67","2","1","66.67","0","0","-","0.12","0.04","73.71","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","1","66.67","0","0","-","0.00","100.00","1.000","2","1","0","0","100.00","4","1","0","100.00"
"480","Lukas Sedlak","CBJ","C","62","2.2166666666667","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","2","1","0","2","100.00","3","1","0","100.00"
"229","Luke Gazdic","N.J","L","11","0.16666666666667","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","1","0","1","-","0","1","0","-"
"565","Luke Glendening","DET","C","74","5.9666666666667","2","1","66.67","2","0","100.00","2","0","100.00","0","0","-","0.16","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","1","1","50.00","0","0","-","0.00","-","0.00","7","4","1","20","87.50","7","5","1","87.50"
"279","Luke Schenn","ARI","D","78","1.05","2","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.13","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","2","1","8","50.00","1","2","1","50.00"
"318","Luke Witkowski","T.B","D","34","2.1","4","0","100.00","4","0","100.00","4","0","100.00","0","0","-","0.25","0","100.00","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","2","0","0","4","100.00","4","0","0","100.00"
"638","MacKenzie Weegar","FLA","D","3","5.75","8","1","88.89","7","1","87.50","4","0","100.00","1","0","100.00","0.65","0.05","92.19","6","1","85.71","3","0","100.00","1","0","100.00","3","1","75.00","0","0","-","2","0","100.00","0","0","-","25.00","-","0.25","2","1","0","2","100.00","5","3","0","100.00"
"345","Magnus Paajarvi","STL","L","32","8.3333333333333","12","2","85.71","9","2","81.82","7","1","87.50","2","0","100.00","1.43","0.05","96.84","5","0","100.00","2","0","100.00","2","0","100.00","3","0","100.00","0","0","-","6","2","75.00","0","0","-","28.57","100.00","1.286","5","0","1","8","83.33","5","1","1","83.33"
"108","Marc Methot","OTT","D","68","4.4","0","1","0.00","0","1","0.00","0","1","0.00","0","0","-","0","0.02","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","1","0.00","0","0","-","-","100.00","1.00","1","3","1","16","50.00","1","3","2","33.33"
"157","Marc Staal","NYR","D","72","3.4333333333333","5","1","83.33","4","0","100.00","2","0","100.00","1","0","100.00","0.27","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","4","1","80.00","0","0","-","50.00","-","0.50","6","1","1","10","85.71","6","2","2","75.00"
"164","Marc-Edouard Vlasic","S.J","D","75","144.23333333333","211","28","88.28","156","20","88.64","119","14","89.47","10","2","83.33","13.76","2.2","86.21","98","13","88.29","49","4","92.45","5","2","71.43","49","9","84.48","2","0","100.00","107","8","93.04","3","0","100.00","8.40","85.71","0.941","34","19","6","119","85.00","73","33","11","86.90"
"299","Marco Scandella","MIN","D","71","19.7","36","4","90.00","21","4","84.00","14","2","87.50","1","1","50.00","1.26","0.1","92.69","13","0","100.00","4","0","100.00","0","0","-","9","0","100.00","0","0","-","18","3","85.71","1","1","50.00","7.14","50.00","0.571","18","3","3","20","85.71","26","3","4","86.67"
"368","Marcus Foligno","BUF","L","80","11.2","15","1","93.75","11","1","91.67","7","1","87.50","0","0","-","0.88","0.02","98.13","5","0","100.00","3","0","100.00","0","0","-","2","0","100.00","0","0","-","10","0","100.00","0","0","-","0.00","100.00","1.000","5","1","2","20","71.43","7","1","3","70.00"
"330","Marcus Johansson","WSH","L","82","231.85","433","53","89.09","336","42","88.89","222","32","87.40","34","2","94.44","26.89","2.87","90.35","199","28","87.67","75","12","86.21","11","2","84.62","124","16","88.57","10","0","100.00","225","18","92.59","13","0","100.00","15.32","93.75","1.091","126","13","6","42","95.45","226","27","22","91.13"
"387","Marcus Kruger","CHI","C","70","6.9333333333333","3","3","50.00","2","2","50.00","2","2","50.00","0","0","-","0.13","0.06","67.63","0","1","0.00","0","0","-","0","0","-","0","1","0.00","0","0","-","3","1","75.00","0","0","-","0.00","100.00","1.000","4","0","2","23","66.67","5","0","3","62.50"
"451","Marcus Sorensen","S.J","R","19","2.0333333333333","2","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.14","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","1","1","5","50.00","2","1","1","66.67"
"462","Marek Hrivik","NYR","L","16","1.0166666666667","2","1","66.67","2","1","66.67","1","1","50.00","1","0","100.00","0.19","0.36","34.67","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","1","1","50.00","0","0","-","100.00","100.00","2.000","2","2","0","0","100.00","2","2","0","100.00"
"27","Marian Gaborik","L.A","R","56","82.333333333333","140","23","85.89","98","20","83.05","71","14","83.53","11","1","91.67","8.72","1.11","88.71","67","10","87.01","27","4","87.10","3","0","100.00","40","6","86.96","3","0","100.00","68","7","90.67","5","1","83.33","15.49","92.86","1.084","29","7","1","62","96.67","47","13","7","87.04"
"10","Marian Hossa","CHI","R","73","128.4","185","33","84.86","118","24","83.10","87","22","79.82","12","1","92.31","11.73","1.35","89.71","81","18","81.82","26","5","83.87","7","1","87.50","55","13","80.88","1","0","100.00","89","11","89.00","4","0","100.00","13.79","95.45","1.092","49","11","4","91","92.45","71","14","11","86.59"
"317","Mark Barberio","COL, MTL","D","60","98","141","21","87.04","103","19","84.43","64","16","80.00","8","1","88.89","8.41","1.06","88.85","48","6","88.89","25","3","89.29","5","0","100.00","23","3","88.46","0","1","0.00","85","10","89.47","3","0","100.00","12.50","93.75","1.063","36","11","1","58","97.30","75","23","6","92.59"
"312","Mark Borowiecki","OTT","D","70","2.4833333333333","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","1","0","11","-","0","1","0","-"
"118","Mark Giordano","CGY","D","81","209.5","351","43","89.09","264","35","88.29","182","23","88.78","27","0","100.00","23.87","1.7","93.34","184","17","91.54","79","5","94.05","16","0","100.00","105","12","89.74","10","0","100.00","157","16","90.75","1","0","100.00","14.84","100.00","1.148","78","18","3","88","96.30","165","36","9","94.83"
"225","Mark Letestu","EDM","C","78","177.21666666667","337","30","91.83","255","27","90.43","186","20","90.29","32","1","96.97","24.73","2.14","92.04","199","18","91.71","98","8","92.45","20","0","100.00","101","10","90.99","8","0","100.00","126","9","93.33","4","1","80.00","17.20","95.00","1.122","128","15","3","42","97.71","163","28","9","94.77"
"441","Mark Pysyk","FLA","D","82","7.8333333333333","7","2","77.78","6","2","75.00","6","2","75.00","0","0","-","0.35","0.14","71.01","4","1","80.00","0","0","-","0","0","-","4","1","80.00","0","0","-","2","1","66.67","0","0","-","0.00","100.00","1.000","4","1","0","21","100.00","6","2","0","100.00"
"534","Mark Scheifele","WPG","C","79","243.43333333333","419","68","86.04","310","61","83.56","224","45","83.27","27","5","84.38","28.16","4.7","85.70","205","35","85.42","80","16","83.33","11","3","78.57","125","19","86.81","5","0","100.00","198","17","92.09","11","1","91.67","12.05","88.89","1.009","121","24","5","61","96.03","225","44","17","92.98"
"461","Mark Stone","OTT","R","71","217.36666666667","385","47","89.12","296","41","87.83","204","32","86.44","30","3","90.91","24.96","3.03","89.18","171","30","85.07","56","13","81.16","9","2","81.82","115","17","87.12","8","0","100.00","206","11","94.93","13","1","92.86","14.71","90.63","1.053","128","20","3","20","97.71","256","36","12","95.52"
"26","Mark Streit","PHI, PIT","D","68","154.98333333333","249","28","89.89","188","20","90.38","137","16","89.54","20","2","90.91","15.32","1.31","92.13","102","16","86.44","47","4","92.16","12","2","85.71","55","12","82.09","3","0","100.00","133","4","97.08","5","0","100.00","14.60","87.50","1.021","56","24","2","112","96.55","103","36","3","97.17"
"91","Mark Stuart","WPG","D","42","0.2","2","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.33","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","1","0","0","100.00","1","1","0","100.00"
"659","Marko Dano","WPG","C","38","51.15","72","12","85.71","56","11","83.58","42","8","84.00","6","1","85.71","4.71","0.62","88.29","32","9","78.05","16","5","76.19","4","1","80.00","16","4","80.00","1","0","100.00","38","2","95.00","1","0","100.00","14.29","87.50","1.018","23","4","1","35","95.83","35","8","4","89.74"
"520","Markus Granlund","VAN","C","69","133.58333333333","165","25","86.84","120","23","83.92","86","18","82.69","14","2","87.50","9.83","1.33","88.08","88","11","88.89","38","6","86.36","9","1","90.00","50","5","90.91","4","1","80.00","73","10","87.95","1","0","100.00","16.28","88.89","1.052","51","9","6","92","89.47","84","18","15","84.85"
"779","Markus Hannikainen","CBJ","L","10","0.18333333333333","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","1","0","0","0","100.00","1","0","0","100.00"
"788","Markus Nutivaara","CBJ","D","66","11.3","13","1","92.86","8","1","88.89","6","0","100.00","0","0","-","0.49","0.11","81.54","6","1","85.71","1","1","50.00","0","0","-","5","0","100.00","0","0","-","7","0","100.00","0","0","-","0.00","-","0.00","4","0","0","12","100.00","5","0","1","83.33"
"158","Martin Hanzal","ARI, MIN","C","71","175.73333333333","284","28","91.03","205","25","89.13","141","17","89.24","19","2","90.48","17.59","1.08","94.19","138","11","92.62","66","7","90.41","8","1","88.89","72","4","94.74","6","0","100.00","137","10","93.20","5","1","83.33","13.48","88.24","1.017","90","18","3","40","96.77","148","34","6","96.10"
"403","Martin Marincin","TOR","D","25","1.4","0","1","0.00","0","1","0.00","0","1","0.00","0","0","-","0","0.06","0.00","0","1","0.00","0","0","-","0","0","-","0","1","0.00","0","0","-","0","0","-","0","0","-","-","100.00","1.00","3","1","0","3","100.00","3","2","1","75.00"
"148","Mason Raymond","ANA","L","4","0.65","3","0","100.00","3","0","100.00","3","0","100.00","0","0","-","0.46","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","0","1","0","1","-","0","1","0","-"
"768","Mathew Barzal","NYI","C","2","1.0333333333333","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.12","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0.00","-","0.00","1","0","0","0","100.00","1","0","0","100.00"
"223","Mathieu Perreault","WPG","C","65","171.66666666667","298","36","89.22","241","28","89.59","166","26","86.46","28","3","90.32","21.18","2.52","89.39","145","20","87.88","58","13","81.69","8","2","80.00","87","7","92.55","7","1","87.50","150","10","93.75","13","0","100.00","16.87","88.46","1.053","93","14","4","64","95.88","157","37","7","95.73"
"400","Mats Zuccarello","NYR","C, R","80","218.71666666667","398","38","91.28","321","31","91.19","235","25","90.38","25","3","89.29","31","2.28","93.15","210","20","91.30","96","9","91.43","18","1","94.74","114","11","91.20","2","2","50.00","178","11","94.18","5","0","100.00","10.64","88.00","0.986","132","23","4","51","97.06","208","39","13","94.12"
"322","Matt Bartkowski","CGY","D","24","0.75","2","1","66.67","0","1","0.00","0","1","0.00","0","0","-","0","0.05","0.00","0","1","0.00","0","0","-","0","0","-","0","1","0.00","0","0","-","1","0","100.00","0","0","-","-","100.00","1.00","1","0","1","5","50.00","1","0","1","50.00"
"201","Matt Beleskey","BOS","L","49","72.316666666667","125","15","89.29","86","12","87.76","58","9","86.57","6","0","100.00","6.7","0.64","91.30","49","8","85.96","13","3","81.25","2","0","100.00","36","5","87.80","2","0","100.00","74","5","93.67","2","0","100.00","10.34","100.00","1.103","24","8","1","51","96.00","43","12","4","91.49"
"310","Matt Calvert","CBJ","L","65","8.95","9","4","69.23","5","4","55.56","3","4","42.86","0","1","0.00","0.53","0.28","65.05","6","2","75.00","3","1","75.00","0","1","0.00","3","1","75.00","0","0","-","1","2","33.33","0","0","-","0.00","75.00","0.750","7","3","2","13","77.78","7","3","4","63.64"
"99","Matt Carle","NSH","D","6","0.18333333333333","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","1","-","0","0","0","-"
"4","Matt Cullen","PIT","C","72","28.166666666667","38","8","82.61","26","5","83.87","19","5","79.17","5","0","100.00","2.6","0.13","95.30","13","2","86.67","9","0","100.00","2","0","100.00","4","2","66.67","0","0","-","23","2","92.00","3","0","100.00","26.32","100.00","1.263","10","8","2","37","83.33","16","10","6","72.73"
"340","Matt Duchene","COL","C","77","193.51666666667","282","41","87.31","203","39","83.88","147","32","82.12","12","2","85.71","17.82","2.42","88.05","109","15","87.90","44","3","93.62","5","1","83.33","65","12","84.42","4","0","100.00","162","13","92.57","3","1","75.00","8.16","93.75","1.019","90","20","4","69","95.74","153","34","12","92.73"
"572","Matt Dumba","MIN","D","76","172.95","284","25","91.91","214","20","91.45","156","14","91.76","21","1","95.45","18.4","1.17","94.02","124","9","93.23","56","6","90.32","7","0","100.00","68","3","95.77","4","0","100.00","147","13","91.88","10","1","90.91","13.46","92.86","1.063","67","15","3","66","95.71","143","32","5","96.62"
"65","Matt Greene","L.A","D","26","0.1","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","1","-","0","0","0","-"
"592","Matt Grzelcyk","BOS","D","2","3.3333333333333","8","0","100.00","7","0","100.00","6","0","100.00","0","0","-","0.62","0","100.00","3","0","100.00","2","0","100.00","0","0","-","1","0","100.00","0","0","-","5","0","100.00","0","0","-","0.00","-","0.00","1","0","0","4","100.00","2","3","0","100.00"
"38","Matt Hendricks","EDM","C, L","42","2.6","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","1","10","0.00","0","0","1","0.00"
"142","Matt Hunwick","TOR","D","72","4.25","2","1","66.67","2","0","100.00","2","0","100.00","0","0","-","0.06","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","1","66.67","0","0","-","0.00","-","0.00","4","2","0","10","100.00","4","3","0","100.00"
"398","Matt Irwin","NSH","D","74","3.95","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","0","1","2","7","0.00","0","2","2","0.00"
"749","Matt Lorito","DET","L","2","1.8166666666667","2","0","100.00","2","0","100.00","2","0","100.00","1","0","100.00","0.27","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","50.00","-","0.50","1","0","0","2","100.00","1","0","0","100.00"
"314","Matt Martin","TOR","L","82","1.75","1","1","50.00","1","1","50.00","1","1","50.00","0","0","-","0.04","0.07","34.52","0","1","0.00","0","1","0.00","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","100.00","1.000","4","4","0","9","100.00","4","4","0","100.00"
"115","Matt Moulson","BUF","L","81","171.01666666667","304","34","89.94","235","31","88.35","177","26","87.19","27","1","96.43","21.89","1.49","93.61","156","13","92.31","70","1","98.59","13","1","92.86","86","12","87.76","11","0","100.00","137","14","90.73","3","0","100.00","15.25","96.15","1.114","94","12","6","73","94.00","149","27","10","93.71"
"522","Matt Nieto","COL, S.J","L","59","32.883333333333","42","3","93.33","32","3","91.43","26","3","89.66","1","1","50.00","2.38","0.21","92.01","11","2","84.62","4","0","100.00","0","0","-","7","2","77.78","0","0","-","29","1","96.67","1","1","50.00","3.85","66.67","0.705","17","5","2","16","89.47","29","6","3","90.63"
"162","Matt Niskanen","WSH","D","78","140.4","246","30","89.13","170","25","87.18","106","19","84.80","18","1","94.74","14.98","1.62","90.25","118","16","88.06","44","7","86.27","8","1","88.89","74","9","89.16","6","0","100.00","119","9","92.97","4","0","100.00","16.98","94.74","1.117","62","16","6","64","91.18","127","24","14","90.07"
"548","Matt Puempel","NYR, OTT","L","40","27.2","41","1","97.62","28","1","96.55","15","0","100.00","3","0","100.00","2.42","0.06","97.44","18","0","100.00","11","0","100.00","3","0","100.00","7","0","100.00","0","0","-","23","1","95.83","0","0","-","20.00","-","0.20","14","4","0","19","100.00","15","4","0","100.00"
"468","Matt Read","PHI","R","63","42.016666666667","66","6","91.67","51","6","89.47","35","5","87.50","6","2","75.00","4.12","0.47","89.83","24","4","85.71","15","3","83.33","5","2","71.43","9","1","90.00","0","0","-","36","1","97.30","1","0","100.00","17.14","60.00","0.771","18","8","2","46","90.00","27","10","2","93.10"
"69","Matt Stajan","CGY","C","81","7.5166666666667","7","2","77.78","6","2","75.00","6","2","75.00","0","0","-","0.65","0.07","89.69","5","1","83.33","4","0","100.00","0","0","-","1","1","50.00","0","0","-","2","0","100.00","0","0","-","0.00","100.00","1.000","8","7","2","19","80.00","9","8","2","81.82"
"563","Matt Tennyson","CAR","D","45","2.0333333333333","4","0","100.00","3","0","100.00","2","0","100.00","0","0","-","0.26","0","100.00","2","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","3","0","0","4","100.00","3","0","0","100.00"
"621","Matthew Benning","EDM","D","62","25.933333333333","39","8","82.98","29","7","80.56","20","5","80.00","3","0","100.00","3.01","0.26","91.97","26","1","96.30","12","1","92.31","1","0","100.00","14","0","100.00","1","0","100.00","13","4","76.47","1","0","100.00","15.00","100.00","1.150","12","6","2","21","85.71","19","9","6","76.00"
"473","Matthew Peca","T.B","C","10","9.1833333333333","7","2","77.78","4","2","66.67","1","2","33.33","0","0","-","0.21","0.18","54.97","3","2","60.00","0","1","0.00","0","0","-","3","1","75.00","0","0","-","3","0","100.00","0","0","-","0.00","100.00","1.000","2","3","0","5","100.00","2","3","0","100.00"
"794","Matthew Tkachuk","CGY","L","76","153.8","237","37","86.50","180","31","85.31","127","21","85.81","20","1","95.24","16.72","1.5","91.76","128","16","88.89","59","5","92.19","12","1","92.31","69","11","86.25","5","0","100.00","101","15","87.07","3","0","100.00","15.75","95.24","1.110","48","16","3","107","94.12","84","26","12","87.50"
"367","Mattias Ekholm","NSH","D","82","117.73333333333","168","19","89.84","123","19","86.62","85","16","84.16","9","2","81.82","10.13","1.42","87.70","81","14","85.26","30","6","83.33","6","1","85.71","51","8","86.44","3","1","75.00","80","4","95.24","0","0","-","10.59","87.50","0.981","59","13","5","53","92.19","93","19","9","91.18"
