"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"105","Brad Richardson","ARI","R","16","32.4","11","48","18.64","10","37","21.28","9","28","24.32","3","4","42.86","0.95","3.82","19.95","7","24","22.58","4","13","23.53","3","4","42.86","3","11","21.43","0","0","-","3","22","12.00","0","0","-","33.33","85.71","1.190","0","10","33","17","0.00","0","13","36","0.00"
"611","Brady Austin","BUF","D","5","3.0333333333333","0","3","0.00","0","2","0.00","0","2","0.00","0","0","-","0","0.21","0.00","0","2","0.00","0","1","0.00","0","0","-","0","1","0.00","0","0","-","0","1","0.00","0","0","-","-","100.00","1.00","1","0","0","5","100.00","1","0","0","100.00"
"562","Brady Skjei","NYR","D","80","23.183333333333","8","30","21.05","6","24","20.00","6","19","24.00","0","1","0.00","0.41","1.28","24.45","3","12","20.00","2","3","40.00","0","0","-","1","9","10.00","0","0","-","5","14","26.32","0","1","0.00","0.00","94.74","0.947","3","3","9","24","25.00","4","3","11","26.67"
"734","Brandon Carlo","BOS","D","82","212.73333333333","47","325","12.63","43","250","14.68","38","170","18.27","6","14","30.00","2.6","20.45","11.29","30","146","17.05","10","63","13.70","2","4","33.33","20","83","19.42","3","5","37.50","7","170","3.95","1","5","16.67","15.79","91.76","1.076","4","7","129","81","3.01","6","27","212","2.75"
"447","Brandon Davidson","EDM, MTL","D","38","33.216666666667","7","53","11.67","4","39","9.30","3","29","9.38","0","4","0.00","0.28","4.1","6.50","4","26","13.33","2","15","11.76","0","2","0.00","2","11","15.38","0","2","0.00","2","27","6.90","0","0","-","0.00","86.21","0.862","1","4","22","23","4.35","2","5","28","6.67"
"130","Brandon Dubinsky","CBJ","C","80","138.05","22","243","8.30","21","184","10.24","19","126","13.10","2","15","11.76","1.39","16.65","7.70","9","124","6.77","6","46","11.54","1","7","12.50","3","78","3.70","1","5","16.67","10","110","8.33","0","3","0.00","10.53","88.10","0.986","4","23","109","85","3.54","10","29","140","6.67"
"385","Brandon Manning","PHI","D","65","106.01666666667","24","122","16.44","23","93","19.83","19","62","23.46","1","9","10.00","1.32","8.62","13.24","10","63","13.70","6","30","16.67","0","3","0.00","4","33","10.81","0","4","0.00","9","54","14.29","1","2","33.33","5.26","85.48","0.907","2","13","45","111","4.26","7","15","62","10.14"
"709","Brandon Montour","ANA","D","27","7.5","3","11","21.43","2","8","20.00","1","3","25.00","0","0","-","0","0.69","0.54","1","5","16.67","0","3","0.00","0","0","-","1","2","33.33","0","0","-","0","6","0.00","0","0","-","0.00","100.00","1.000","1","1","1","8","50.00","2","1","1","66.67"
"357","Brandon Pirri","NYR","C, R","60","0.53333333333333","0","1","0.00","0","1","0.00","0","1","0.00","0","0","-","0","0.05","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","1","0.00","0","0","-","-","100.00","1.00","0","0","0","2","-","0","0","0","-"
"505","Brandon Saad","CBJ","L","82","40.733333333333","14","61","18.67","11","46","19.30","7","39","15.22","0","2","0.00","1.03","4.19","19.67","7","29","19.44","5","12","29.41","0","0","-","2","17","10.53","0","1","0.00","6","31","16.22","0","1","0.00","0.00","94.87","0.949","1","3","11","62","8.33","4","7","13","23.53"
"248","Brandon Sutter","VAN","C","81","152.98333333333","21","231","8.33","19","174","9.84","16","130","10.96","0","15","0.00","1.05","16.08","6.16","13","132","8.97","4","54","6.90","0","7","0.00","9","78","10.34","0","5","0.00","5","92","5.15","0","3","0.00","0.00","88.46","0.885","6","26","126","80","4.55","9","32","173","4.95"
"760","Brandon Tanev","WPG","L","51","85.333333333333","11","167","6.18","9","120","6.98","6","77","7.23","1","13","7.14","0.56","10.92","4.87","6","81","6.90","3","32","8.57","1","7","12.50","3","49","5.77","0","3","0.00","4","75","5.06","0","3","0.00","16.67","83.12","0.998","2","17","62","75","3.13","2","20","77","2.53"
"351","Brayden McNabb","L.A","D","49","28.116666666667","6","35","14.63","4","22","15.38","4","15","21.05","0","2","0.00","0.24","1.59","13.20","4","15","21.05","2","2","50.00","0","0","-","2","13","13.33","0","2","0.00","2","19","9.52","0","0","-","0.00","86.67","0.867","1","4","17","27","5.56","2","4","23","8.00"
"713","Brayden Point","T.B","C","68","17.466666666667","1","32","3.03","1","22","4.35","1","19","5.00","0","2","0.00","0.01","1.67","0.70","0","11","0.00","0","8","0.00","0","1","0.00","0","3","0.00","0","0","-","0","21","0.00","0","1","0.00","0.00","89.47","0.895","0","2","10","24","0.00","0","3","12","0.00"
"338","Brayden Schenn","PHI","C","79","0.98333333333333","0","1","0.00","0","1","0.00","0","1","0.00","0","0","-","0","0.03","0.00","0","1","0.00","0","0","-","0","0","-","0","1","0.00","0","0","-","0","0","-","0","0","-","-","100.00","1.00","0","0","0","7","-","1","1","0","100.00"
"82","Braydon Coburn","T.B","D","80","162.23333333333","34","251","11.93","28","182","13.33","25","135","15.63","2","14","12.50","2.27","13.95","14.02","20","114","14.93","8","43","15.69","2","3","40.00","12","71","14.46","0","7","0.00","10","126","7.35","0","4","0.00","8.00","89.63","0.976","5","15","82","106","5.75","10","23","117","7.87"
"443","Brendan Gallagher","MTL","R","64","1.9333333333333","0","1","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","1","0.00","0","0","-","-","-","-","0","0","1","6","0.00","0","0","1","0.00"
"561","Brendan Gaunce","VAN","C","57","27.7","7","45","13.46","4","35","10.26","3","28","9.68","0","2","0.00","0.34","3.3","9.28","4","26","13.33","2","15","11.76","0","1","0.00","2","11","15.38","0","0","-","3","17","15.00","0","1","0.00","0.00","92.86","0.929","1","1","9","30","10.00","4","2","11","26.67"
"696","Brendan Perlini","ARI","L","57","2.8","0","4","0.00","0","4","0.00","0","3","0.00","0","1","0.00","0","1.22","0.00","0","3","0.00","0","3","0.00","0","1","0.00","0","0","-","0","0","-","0","1","0.00","0","0","-","-","66.67","0.67","0","0","2","3","0.00","0","0","2","0.00"
"247","Brendan Smith","DET, NYR","D","51","95.866666666667","19","140","11.95","16","106","13.11","10","78","11.36","1","10","9.09","0.86","9.48","8.30","7","77","8.33","3","31","8.82","1","4","20.00","4","46","8.00","0","4","0.00","9","61","12.86","0","2","0.00","10.00","87.18","0.972","2","14","51","59","3.77","6","26","70","7.89"
"386","Brenden Dillon","S.J","D","81","65.266666666667","12","100","10.71","10","80","11.11","9","56","13.85","1","8","11.11","0.76","8.3","8.41","7","52","11.86","5","28","15.15","1","6","14.29","2","24","7.69","0","1","0.00","3","42","6.67","0","1","0.00","11.11","85.71","0.968","3","7","18","77","14.29","6","13","26","18.75"
"90","Brent Burns","S.J","D","82","141.76666666667","36","229","13.58","28","171","14.07","24","115","17.27","3","13","18.75","1.74","14.75","10.53","20","120","14.29","10","56","15.15","2","9","18.18","10","64","13.51","0","3","0.00","7","101","6.48","1","1","50.00","12.50","88.70","1.012","2","11","69","103","2.82","7","22","106","6.19"
"86","Brent Seabrook","CHI","D","79","148.58333333333","19","278","6.40","14","198","6.60","13","150","7.98","0","12","0.00","0.9","17.03","5.00","9","120","6.98","3","54","5.26","0","7","0.00","6","66","8.33","0","3","0.00","7","147","4.55","0","2","0.00","0.00","92.00","0.920","2","13","65","112","2.99","6","28","105","5.41"
"429","Brett Connolly","WSH","R","66","2.3333333333333","1","2","33.33","1","1","50.00","1","1","50.00","1","1","50.00","0.13","0.12","51.81","1","1","50.00","1","1","50.00","1","1","50.00","0","0","-","0","0","-","0","1","0.00","0","0","-","100.00","0.00","1.000","0","1","1","4","0.00","0","1","1","0.00"
"598","Brett Kulak","CGY","D","21","2.2166666666667","0","3","0.00","0","2","0.00","0","2","0.00","0","1","0.00","0","0.18","0.00","0","1","0.00","0","1","0.00","0","1","0.00","0","0","-","0","0","-","0","2","0.00","0","0","-","-","50.00","0.50","0","1","2","7","0.00","0","1","2","0.00"
"712","Brett Lernout","MTL","D","2","0.23333333333333","0","1","0.00","0","1","0.00","0","1","0.00","0","0","-","0","0.13","0.00","0","1","0.00","0","1","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","100.00","1.00","0","1","0","0","-","0","1","0","-"
"653","Brett Pesce","CAR","D","82","178.08333333333","43","241","15.14","36","178","16.82","31","117","20.95","6","16","27.27","3.61","16.72","17.77","26","109","19.26","12","51","19.05","4","5","44.44","14","58","19.44","2","6","25.00","10","121","7.63","0","5","0.00","19.35","86.32","1.057","5","14","94","65","5.05","12","29","132","8.33"
"506","Brett Ritchie","DAL","R","78","1.2833333333333","0","1","0.00","0","1","0.00","0","1","0.00","0","0","-","0","0.06","0.00","0","1","0.00","0","0","-","0","0","-","0","1","0.00","0","0","-","0","0","-","0","0","-","-","100.00","1.00","0","0","0","2","-","0","0","0","-"
"93","Brian Boyle","T.B, TOR","C","75","79.766666666667","7","181","3.72","6","133","4.32","4","97","3.96","0","13","0.00","0.37","11.32","3.19","3","96","3.03","1","34","2.86","0","4","0.00","2","62","3.13","0","3","0.00","3","77","3.75","0","6","0.00","0.00","86.60","0.866","7","9","77","53","8.33","7","12","97","6.73"
"12","Brian Campbell","CHI","D","80","9.85","1","12","7.69","1","11","8.33","1","9","10.00","0","2","0.00","0.03","0.74","3.33","0","4","0.00","0","2","0.00","0","0","-","0","2","0.00","0","1","0.00","1","7","12.50","0","1","0.00","0.00","77.78","0.778","1","1","1","21","50.00","1","1","1","50.00"
"358","Brian Dumoulin","PIT","D","70","128.98333333333","29","195","12.95","27","139","16.27","21","106","16.54","1","15","6.25","1.61","13.08","10.95","13","90","12.62","6","36","14.29","1","7","12.50","7","54","11.48","0","4","0.00","11","97","10.19","0","4","0.00","4.76","85.85","0.906","3","22","84","85","3.45","8","31","109","6.84"
"551","Brian Flynn","MTL","C","51","75.866666666667","7","122","5.43","7","91","7.14","5","65","7.14","0","8","0.00","0.67","8.47","7.30","4","58","6.45","4","28","12.50","0","4","0.00","0","30","0.00","0","0","-","3","61","4.69","0","4","0.00","0.00","87.69","0.877","2","11","47","67","4.08","4","14","65","5.80"
"16","Brian Gionta","BUF","R","82","152","32","301","9.61","27","244","9.96","22","185","10.63","2","16","11.11","2.13","19.93","9.64","13","142","8.39","8","66","10.81","1","11","8.33","5","76","6.17","0","3","0.00","8","151","5.03","1","2","33.33","9.09","91.35","1.004","2","14","44","154","4.35","5","26","61","7.58"
"322","Brian Lashoff","DET","D","5","1.6333333333333","1","2","33.33","0","2","0.00","0","1","0.00","0","0","-","0","0.17","0.00","0","1","0.00","0","0","-","0","0","-","0","1","0.00","0","0","-","0","1","0.00","0","0","-","-","100.00","1.00","0","0","1","3","0.00","0","0","1","0.00"
"214","Brian Strait","WPG","D","5","1.5333333333333","0","1","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","2","3","0.00","0","0","2","0.00"
"592","Brock McGinn","CAR","L","57","44.85","10","48","17.24","7","33","17.50","7","20","25.93","1","4","20.00","0.31","2.75","10.25","5","21","19.23","0","9","0.00","0","2","0.00","5","12","29.41","1","1","50.00","5","25","16.67","0","1","0.00","14.29","80.00","0.943","2","7","11","68","15.38","4","10","13","23.53"
"409","Brock Nelson","NYI","C","81","48.083333333333","7","91","7.14","7","68","9.33","7","50","12.28","1","8","11.11","0.41","4.98","7.66","4","33","10.81","1","10","9.09","0","1","0.00","3","23","11.54","0","4","0.00","2","56","3.45","1","3","25.00","14.29","84.00","0.983","4","5","39","54","9.30","7","7","43","14.00"
"30","Brooks Orpik","WSH","D","79","190.36666666667","47","234","16.73","41","170","19.43","40","119","25.16","3","22","12.00","2.48","14.74","14.41","26","107","19.55","10","44","18.52","2","15","11.76","16","63","20.25","0","4","0.00","14","116","10.77","1","3","25.00","7.50","81.51","0.890","6","11","74","157","7.50","14","25","107","11.57"
"126","Bryan Bickell","CAR","L","11","1.6166666666667","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","2","-","0","0","0","-"
"187","Bryan Little","WPG","C","59","68.15","25","122","17.01","19","89","17.59","14","63","18.18","0","11","0.00","1.48","7.37","16.77","14","59","19.18","4","25","13.79","0","4","0.00","10","34","22.73","0","4","0.00","7","57","10.94","0","3","0.00","0.00","82.54","0.825","2","3","64","61","3.03","3","5","76","3.80"
"438","Bryan Rust","PIT","R","57","41.65","11","80","12.09","9","57","13.64","6","41","12.77","1","5","16.67","0.71","5.29","11.77","8","41","16.33","2","13","13.33","1","2","33.33","6","28","17.65","0","1","0.00","2","36","5.26","0","2","0.00","16.67","87.80","1.045","3","4","18","57","14.29","5","5","24","17.24"
"375","Byron Froese","T.B, TOR","C","6","1.2833333333333","0","1","0.00","0","1","0.00","0","1","0.00","0","0","-","0","0.04","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","1","0.00","0","0","-","-","100.00","1.00","0","0","3","0","0.00","0","0","4","0.00"
"202","Cal Clutterbuck","NYI","R","66","136.95","27","268","9.15","23","201","10.27","18","137","11.61","0","11","0.00","1.64","17.19","8.73","18","129","12.24","10","58","14.71","0","7","0.00","8","71","10.13","0","1","0.00","2","130","1.52","0","3","0.00","0.00","91.97","0.920","0","22","120","90","0.00","1","26","146","0.68"
"393","Calle Jarnkrok","NSH","C","81","143.73333333333","17","242","6.56","15","196","7.11","10","143","6.54","4","10","28.57","1.9","16.65","10.22","9","112","7.44","5","45","10.00","1","4","20.00","4","67","5.63","3","1","75.00","5","114","4.20","0","5","0.00","40.00","93.01","1.330","3","21","107","110","2.73","4","33","131","2.96"
"343","Calvin de Haan","NYI","D","82","155.58333333333","24","278","7.95","20","196","9.26","18","137","11.61","1","17","5.56","1.23","17.44","6.59","13","124","9.49","6","54","10.00","1","8","11.11","7","70","9.09","0","3","0.00","6","144","4.00","0","6","0.00","5.56","87.59","0.931","2","16","73","109","2.67","5","28","121","3.97"
"310","Cam Atkinson","CBJ","R","82","128","21","218","8.79","18","179","9.14","15","126","10.64","4","11","26.67","1.16","17.17","6.31","11","117","8.59","5","51","8.93","1","5","16.67","6","66","8.33","3","5","37.50","8","96","7.69","0","1","0.00","26.67","91.27","1.179","4","22","102","91","3.77","8","29","122","6.15"
"416","Cam Fowler","ANA","D","80","220.36666666667","48","396","10.81","42","311","11.90","31","214","12.65","3","22","12.00","3.47","31.23","9.99","27","221","10.89","8","110","6.78","3","13","18.75","19","111","14.62","0","5","0.00","15","165","8.33","0","4","0.00","9.68","89.72","0.994","10","25","154","92","6.10","18","37","238","7.03"
"291","Cameron Gaunce","PIT","D","12","12.383333333333","2","18","10.00","2","13","13.33","1","12","7.69","0","1","0.00","0.19","1.1","14.84","1","5","16.67","1","4","20.00","0","0","-","0","1","0.00","0","1","0.00","0","13","0.00","0","0","-","0.00","91.67","0.917","0","1","3","12","0.00","0","1","4","0.00"
"252","Carl Gunnarsson","STL","D","56","45.35","9","50","15.25","9","32","21.95","7","22","24.14","1","2","33.33","0.68","2.66","20.33","7","25","21.88","3","8","27.27","1","0","100.00","4","17","19.05","0","1","0.00","0","22","0.00","0","1","0.00","14.29","90.91","1.052","4","6","25","48","13.79","6","7","29","17.14"
"262","Carl Hagelin","PIT","L","61","138.45","36","201","15.19","28","145","16.18","23","107","17.69","1","14","6.67","1.39","13.46","9.35","16","102","13.56","5","43","10.42","1","7","12.50","11","59","15.71","0","5","0.00","16","95","14.41","0","2","0.00","4.35","86.92","0.913","7","21","85","121","7.61","12","30","96","11.11"
"128","Carl Soderberg","COL","C","80","54.766666666667","22","69","24.18","16","55","22.54","13","42","23.64","0","10","0.00","0.64","4.32","12.90","6","31","16.22","3","14","17.65","0","7","0.00","3","17","15.00","0","2","0.00","8","34","19.05","0","1","0.00","0.00","76.19","0.762","2","11","43","49","4.44","4","16","50","7.41"
"617","Carter Rowney","PIT","R","27","28.383333333333","2","40","4.76","1","29","3.33","0","18","0.00","0","1","0.00","0.09","2.19","4.11","1","11","8.33","1","5","16.67","0","0","-","0","6","0.00","0","1","0.00","1","25","3.85","0","0","-","-","94.44","0.94","1","7","11","30","8.33","3","7","12","20.00"
"366","Casey Cizikas","NYI","C","59","126.71666666667","23","238","8.81","19","166","10.27","16","119","11.85","1","12","7.69","1.62","15.24","9.62","17","111","13.28","10","48","17.24","1","7","12.50","7","63","10.00","0","2","0.00","1","115","0.86","0","3","0.00","6.25","89.92","0.962","0","19","102","88","0.00","1","22","124","0.80"
"758","Casey Nelson","BUF","D","11","0.65","0","1","0.00","0","1","0.00","0","1","0.00","0","0","-","0","0.04","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","1","0.00","0","0","-","-","100.00","1.00","0","0","0","2","-","0","0","0","-"
"599","Cedric Paquette","T.B","C","58","84.783333333333","18","155","10.40","14","110","11.29","12","79","13.19","0","13","0.00","0.57","8.87","6.01","4","62","6.06","3","23","11.54","0","4","0.00","1","39","2.50","0","5","0.00","10","84","10.64","0","4","0.00","0.00","83.54","0.835","3","9","52","65","5.45","4","13","69","5.48"
"618","Chad Ruhwedel","PIT","D","34","38.466666666667","8","56","12.50","8","44","15.38","5","36","12.20","1","3","25.00","0.55","4.57","10.78","5","25","16.67","0","10","0.00","0","1","0.00","5","15","25.00","1","1","50.00","3","28","9.68","0","1","0.00","20.00","91.67","1.117","1","2","12","52","7.69","1","3","17","5.56"
"581","Chandler Stephenson","WSH","C","4","0.95","0","1","0.00","0","1","0.00","0","1","0.00","0","1","0.00","0","0.16","0.00","0","1","0.00","0","1","0.00","0","1","0.00","0","0","-","0","0","-","0","0","-","0","0","-","-","0.00","0.00","0","0","0","2","-","0","2","0","-"
