"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"523","John Gilmour","NYR","D","5","79.683333333333","61","97","38.61","51","67","43.22","38","53","41.76","1","4","20.00","3.19","3.99","44.45","33","54","37.93","15","25","37.50","1","3","25.00","18","29","38.30","0","0","-","25","35","41.67","0","1","0.00","2.63","92.45","0.951","13","13","7","69","65.00","32","24","16","66.67"
"535","John Hayden","CHI","R","54","460.95","372","440","45.81","257","333","43.56","187","256","42.21","12","24","33.33","15.79","19.37","44.90","170","208","44.97","70","83","45.75","7","10","41.18","100","125","44.44","3","6","33.33","161","194","45.35","2","7","22.22","6.42","90.63","0.970","67","108","65","419","50.76","118","146","140","45.74"
"350","John Klingberg","DAL","D","64","1330.7833333333","1382","1260","52.31","991","939","51.35","740","685","51.93","57","49","53.77","57.45","57.19","50.11","647","568","53.25","262","213","55.16","23","20","53.49","385","355","52.03","18","14","56.25","607","556","52.19","13","7","65.00","7.70","92.85","1.005","269","268","200","768","57.36","544","400","420","56.43"
"252","John Moore","BOS","D","61","988.28333333333","929","942","49.65","718","716","50.07","519","521","49.90","34","38","47.22","36.69","38.33","48.91","381","411","48.11","136","173","44.01","21","16","56.76","245","238","50.72","6","10","37.50","470","461","50.48","7","11","38.89","6.55","92.71","0.993","132","232","126","824","51.16","314","341","295","51.56"
"640","John Quenneville","N.J","C","19","195.48333333333","170","197","46.32","132","148","47.14","94","112","45.63","6","6","50.00","6.86","8.73","44.00","74","83","47.13","32","33","49.23","2","5","28.57","42","50","45.65","1","1","50.00","75","103","42.13","3","0","100.00","6.38","94.64","1.010","27","54","27","155","50.00","57","75","61","48.31"
"238","John Tavares","TOR","C","82","1336.1166666667","1585","1384","53.38","1139","1084","51.24","801","777","50.76","99","74","57.23","75.79","63.92","54.25","862","665","56.45","338","253","57.19","52","39","57.14","524","412","55.98","32","22","59.26","606","621","49.39","14","7","66.67","12.36","90.48","1.028","241","330","199","943","54.77","467","449","435","51.77"
"23","Johnny Boychuk","NYI","D","74","1227.9666666667","1114","1307","46.01","828","963","46.23","596","680","46.71","54","46","54.00","48.79","53.5","47.70","544","585","48.18","243","232","51.16","36","24","60.00","301","353","46.02","11","11","50.00","473","596","44.25","4","11","26.67","9.06","93.24","1.023","154","317","169","986","47.68","350","428","385","47.62"
"371","Johnny Gaudreau","CGY","L","82","1369.1166666667","1442","1183","54.93","1067","919","53.73","766","645","54.29","88","67","56.77","65.38","57.53","53.19","696","605","53.50","300","252","54.35","52","37","58.43","396","353","52.87","21","17","55.26","614","474","56.43","12","10","54.55","11.49","89.61","1.011","312","364","199","795","61.06","517","493","377","57.83"
"309","Jon Merrill","VGK","D","57","940.48333333333","1042","722","59.07","764","529","59.09","551","395","58.25","42","32","56.76","44.18","30.16","59.43","487","331","59.54","209","125","62.57","26","20","56.52","278","206","57.44","7","7","50.00","447","317","58.51","8","5","61.54","7.62","91.90","0.995","163","166","98","706","62.45","388","277","207","65.21"
"416","Jonas Brodin","MIN","D","82","1488.3833333333","1363","1316","50.88","1024","949","51.90","771","667","53.62","44","61","41.90","52.95","48.36","52.27","580","529","52.30","242","211","53.42","25","33","43.10","338","318","51.52","13","15","46.43","631","629","50.08","6","12","33.33","5.71","90.85","0.966","173","299","235","1025","42.40","421","482","505","45.46"
"689","Jonas Siegenthaler","WSH","D","26","340.13333333333","298","317","48.46","216","217","49.88","148","142","51.03","14","8","63.64","13.34","9.79","57.67","169","131","56.33","74","48","60.66","9","4","69.23","95","83","53.37","4","4","50.00","108","147","42.35","1","0","100.00","9.46","94.37","1.038","43","72","47","278","47.78","78","108","94","45.35"
"574","Jonathan Drouin","MTL","C, L","81","1133.4333333333","1213","1097","52.51","879","824","51.61","641","603","51.53","55","61","47.41","48.41","49.47","49.46","503","543","48.09","203","233","46.56","28","36","43.75","300","310","49.18","18","20","47.37","601","456","56.86","8","4","66.67","8.58","89.88","0.985","197","243","158","898","55.49","382","378","345","52.54"
"26","Jonathan Ericsson","DET","D","52","773.66666666667","645","818","44.09","465","651","41.67","335","485","40.85","23","36","38.98","24.53","38.43","38.97","271","401","40.33","104","174","37.41","10","21","32.26","167","227","42.39","7","9","43.75","283","351","44.64","5","6","45.45","6.87","92.58","0.994","97","186","140","649","40.93","212","286","301","41.33"
"409","Jonathan Huberdeau","FLA","L","82","1252.2","1280","1182","51.99","994","916","52.04","750","663","53.08","72","77","48.32","56.03","65.36","46.16","574","577","49.87","240","269","47.15","47","44","51.65","334","308","52.02","16","19","45.71","578","483","54.48","8","7","53.33","9.60","88.39","0.980","234","299","201","862","53.79","412","438","425","49.22"
"432","Jonathan Marchessault","VGK","C","82","1266.3333333333","1365","1164","53.97","1017","855","54.33","737","629","53.95","69","67","50.74","61.48","55.16","52.71","660","527","55.60","254","210","54.74","32","34","48.48","406","317","56.15","16","15","51.61","589","510","53.59","20","12","62.50","9.36","89.35","0.987","183","321","125","815","59.42","431","484","391","52.43"
"131","Jonathan Toews","CHI","C","82","1310.5833333333","1371","1310","51.14","1000","1020","49.50","758","765","49.77","80","78","50.63","58.5","69.12","45.84","663","669","49.77","251","321","43.88","41","43","48.81","412","348","54.21","21","20","51.22","603","539","52.80","14","12","53.85","10.55","89.80","1.004","280","389","187","788","59.96","525","516","394","57.13"
"532","Jonny Brodzinski","L.A","L","13","125.11666666667","99","123","44.59","67","91","42.41","48","53","47.52","5","5","50.00","3.8","5.07","42.83","40","64","38.46","17","22","43.59","4","3","57.14","23","42","35.38","1","1","50.00","50","51","49.50","0","1","0.00","10.42","90.57","1.010","17","17","10","125","62.96","30","31","27","52.63"
"338","Joonas Donskoi","S.J","R","80","1022.4333333333","1034","866","54.42","766","624","55.11","568","428","57.03","54","43","55.67","46.74","36.47","56.17","495","427","53.69","218","172","55.90","32","23","58.18","277","255","52.07","13","16","44.83","447","353","55.88","8","4","66.67","9.51","89.95","0.995","203","247","112","825","64.44","334","371","263","55.95"
"196","Jordan Eberle","NYI","C, R","78","1064.8","1038","1058","49.52","757","788","49.00","548","572","48.93","42","48","46.67","44.4","50.64","46.72","505","508","49.85","238","214","52.65","28","25","52.83","267","294","47.59","12","8","60.00","447","450","49.83","2","10","16.67","7.66","91.61","0.993","149","232","126","830","54.18","318","337","278","53.36"
"697","Jordan Greenway","MIN","L","81","1047.5166666667","925","974","48.71","687","717","48.93","499","498","50.05","32","43","42.67","39.18","38.18","50.65","424","389","52.15","186","150","55.36","18","23","43.90","238","239","49.90","11","17","39.29","409","464","46.85","3","2","60.00","6.41","91.37","0.978","186","256","129","785","59.05","341","374","284","54.56"
"800","Jordan Kyrou","STL","C","16","149.81666666667","113","163","40.94","90","129","41.10","68","98","40.96","4","5","44.44","4.93","6.87","41.79","57","79","41.91","18","32","36.00","1","4","20.00","39","47","45.35","3","1","75.00","46","72","38.98","0","0","-","5.88","94.90","1.008","26","36","18","126","59.09","48","45","40","54.55"
"481","Jordan Martinook","CAR","L","82","1045.3833333333","1145","935","55.05","881","684","56.29","595","472","55.76","47","49","48.96","63.67","37.57","62.89","534","424","55.74","267","185","59.07","27","26","50.94","267","239","52.77","11","14","44.00","492","408","54.67","4","8","33.33","7.90","89.62","0.975","175","242","157","884","52.71","327","346","336","49.32"
"282","Jordan Nolan","STL","C","14","110.81666666667","114","98","53.77","85","69","55.19","60","59","50.42","7","5","58.33","5.26","3.81","57.98","50","54","48.08","19","20","48.72","6","0","100.00","31","34","47.69","0","4","0.00","51","34","60.00","1","1","50.00","11.67","91.53","1.032","4","23","15","119","21.05","8","38","37","17.78"
"604","Jordan Oesterle","ARI","D","71","1141","1046","1195","46.68","772","851","47.57","537","586","47.82","47","51","47.96","45.98","49.1","48.36","452","562","44.58","197","235","45.60","25","34","42.37","255","327","43.81","15","10","60.00","476","520","47.79","7","6","53.85","8.75","91.30","1.000","125","165","106","1009","54.11","324","300","289","52.85"
"457","Jordan Schmaltz","STL","D","20","219.41666666667","169","230","42.36","131","163","44.56","96","120","44.44","6","13","31.58","6.86","9.04","43.16","89","111","44.50","30","40","42.86","3","10","23.08","59","71","45.38","2","2","50.00","68","101","40.24","1","1","50.00","6.25","89.17","0.954","43","53","28","193","60.56","78","77","57","57.78"
"120","Jordan Staal","CAR","C","50","732.05","896","602","59.81","672","469","58.90","476","342","58.19","36","32","52.94","46.09","31.05","59.75","415","291","58.78","193","128","60.12","19","20","48.72","222","163","57.66","10","6","62.50","407","250","61.95","4","2","66.67","7.56","90.64","0.982","144","214","141","533","50.53","277","282","271","50.55"
"305","Jordan Weal","ARI, MTL, PHI","C","63","780.4","782","668","53.93","570","495","53.52","414","340","54.91","26","33","44.07","33.48","25.2","57.05","340","272","55.56","152","112","57.58","13","19","40.63","188","160","54.02","10","7","58.82","329","335","49.55","2","7","22.22","6.28","90.29","0.966","138","174","112","624","55.20","243","243","216","52.94"
"226","Jordie Benn","MTL","D","81","1245.3666666667","1293","1129","53.39","940","831","53.08","692","612","53.07","67","56","54.47","54.4","41.38","56.80","559","521","51.76","240","194","55.30","33","40","45.21","319","327","49.38","22","12","64.71","590","502","54.03","9","4","69.23","9.68","90.85","1.005","165","278","191","1046","46.35","408","454","425","48.98"
"207","Jori Lehtera","PHI","C","27","203.06666666667","158","186","45.93","117","132","46.99","83","97","46.11","6","13","31.58","7.37","6.74","52.22","62","82","43.06","32","30","51.61","5","5","50.00","30","52","36.59","1","6","14.29","74","85","46.54","0","2","0.00","7.23","86.60","0.938","19","50","27","205","41.30","36","63","66","35.29"
"506","Joseph Blandisi","ANA, PIT","C","9","64.95","57","76","42.86","42","59","41.58","28","42","40.00","2","3","40.00","2.71","3.17","46.11","26","26","50.00","10","13","43.48","1","1","50.00","16","13","55.17","0","1","0.00","20","39","33.90","0","0","-","7.14","92.86","1.000","4","14","12","65","25.00","6","21","19","24.00"
"834","Joseph Gambardella","EDM","C","15","121.4","78","127","38.05","55","93","37.16","41","70","36.94","6","4","60.00","2.38","4.73","33.46","28","52","35.00","12","24","33.33","2","1","66.67","16","28","36.36","3","1","75.00","34","60","36.17","1","2","33.33","14.63","94.29","1.089","9","33","21","103","30.00","15","40","42","26.32"
"500","Josh Anderson","CBJ","R","82","1173.0166666667","1129","1136","49.85","854","861","49.80","624","632","49.68","66","42","61.11","52.87","50.28","51.25","527","509","50.87","211","209","50.24","38","22","63.33","316","300","51.30","17","9","65.38","479","518","48.04","7","10","41.18","10.58","93.35","1.039","219","308","203","754","51.90","341","415","394","46.39"
"368","Josh Archibald","ARI","R","68","807.66666666667","705","917","43.46","530","623","45.97","384","433","47.00","33","33","50.00","30.13","32.96","47.76","297","397","42.80","121","168","41.87","16","26","38.10","176","229","43.46","8","1","88.89","326","421","43.64","8","5","61.54","8.59","92.38","1.010","120","235","141","686","45.98","187","317","293","38.96"
"190","Josh Bailey","NYI","R","82","1174.2833333333","1051","1130","48.19","778","821","48.66","561","598","48.40","57","50","53.27","49.92","51.49","49.23","574","533","51.85","252","218","53.62","39","27","59.09","322","315","50.55","13","8","61.90","390","498","43.92","4","12","25.00","10.16","91.64","1.018","190","227","112","914","62.91","351","334","273","56.25"
"533","Josh Brown","FLA","D","37","459.11666666667","362","386","48.40","280","289","49.21","205","204","50.12","12","15","44.44","13.99","14.88","48.44","162","154","51.27","48","64","42.86","6","8","42.86","114","90","55.88","3","4","42.86","158","193","45.01","2","3","40.00","5.85","92.65","0.985","72","130","48","416","60.00","151","185","116","56.55"
"598","Josh Currie","EDM","R","21","181.83333333333","161","184","46.67","112","134","45.53","85","96","46.96","7","5","58.33","5.84","6.34","47.95","64","64","50.00","32","33","49.23","6","4","60.00","32","31","50.79","1","1","50.00","75","95","44.12","0","0","-","8.24","94.79","1.030","20","50","33","151","37.74","35","67","60","36.84"
"646","Josh Jacobs","N.J","D","1","14.9","8","12","40.00","7","10","41.18","6","5","54.55","0","1","0.00","0.24","0.42","36.48","2","6","25.00","1","2","33.33","0","1","0.00","1","4","20.00","0","0","-","5","6","45.45","0","0","-","0.00","80.00","0.800","1","2","0","16","100.00","4","2","3","57.14"
"385","Josh Leivo","TOR, VAN","L","76","892.8","906","790","53.42","663","608","52.16","456","421","52.00","38","30","55.88","33.28","32.18","50.84","413","395","51.11","158","140","53.02","11","15","42.31","255","255","50.00","15","7","68.18","408","327","55.51","12","7","63.16","8.33","92.87","1.012","183","219","109","761","62.67","273","289","215","55.94"
"798","Josh Mahura","ANA","D","17","226.31666666667","200","240","45.45","147","189","43.75","100","135","42.55","8","8","50.00","7.27","12.69","36.44","90","136","39.82","32","70","31.37","5","7","41.67","58","66","46.77","2","1","66.67","95","86","52.49","1","0","100.00","8.00","94.07","1.021","51","46","13","202","79.69","79","57","40","66.39"
"366","Josh Manson","ANA","D","74","1406.6666666667","1215","1432","45.90","899","1077","45.50","627","732","46.14","50","62","44.64","52.69","60.84","46.41","557","695","44.49","242","277","46.63","29","30","49.15","315","418","42.97","10","24","29.41","534","631","45.84","8","7","53.33","7.97","91.53","0.995","197","327","294","976","40.12","376","493","552","40.52"
"584","Josh Morrissey","WPG","D","59","1052.7166666667","1051","1049","50.05","793","758","51.13","565","580","49.34","57","51","52.78","45.52","46.2","49.62","461","497","48.12","182","203","47.27","27","27","50.00","279","294","48.69","22","16","57.89","483","452","51.66","4","8","33.33","10.09","91.21","1.013","160","240","166","574","49.08","385","375","342","52.96"
"899","Josh Teves","VAN","D","1","13.666666666667","11","12","47.83","10","6","62.50","8","4","66.67","0","1","0.00","0.79","0.3","72.68","9","6","60.00","3","1","75.00","0","1","0.00","6","5","54.55","0","0","-","1","6","14.29","0","0","-","0.00","75.00","0.750","2","2","2","11","50.00","5","3","4","55.56"
"638","Joshua Ho-Sang","NYI","R","10","126.06666666667","129","92","58.37","101","66","60.48","65","42","60.75","3","1","75.00","4.65","3.08","60.15","51","46","52.58","19","15","55.88","0","1","0.00","32","31","50.79","3","0","100.00","70","43","61.95","0","0","-","4.62","97.62","1.022","12","23","20","101","37.50","27","34","40","40.30"
"653","Juho Lammikko","FLA","R","40","364.93333333333","314","353","47.08","235","248","48.65","176","178","49.72","8","16","33.33","11.73","12.14","49.14","122","146","45.52","55","48","53.40","8","9","47.06","67","98","40.61","0","5","0.00","151","163","48.09","0","2","0.00","4.55","91.01","0.956","53","110","46","314","53.54","92","147","113","44.88"
"477","Jujhar Khaira","EDM","L","60","661.4","525","598","46.75","373","445","45.60","275","327","45.68","22","34","39.29","20.69","24.56","45.73","254","274","48.11","105","107","49.53","12","14","46.15","149","167","47.15","6","13","31.58","213","267","44.38","4","7","36.36","8.00","89.60","0.976","110","164","128","495","46.22","176","223","211","45.48"
"625","Julius Honka","DAL","D","29","378.53333333333","333","341","49.41","259","250","50.88","202","183","52.47","16","19","45.71","14.57","12.82","53.19","179","157","53.27","73","57","56.15","11","8","57.89","106","100","51.46","2","6","25.00","132","146","47.48","3","4","42.86","7.92","89.62","0.975","70","78","48","331","59.32","131","107","91","59.01"
"89","Justin Abdelkader","DET","L","71","915.2","782","917","46.03","571","716","44.37","401","508","44.11","27","42","39.13","32.18","44.04","42.22","361","429","45.70","145","194","42.77","17","22","43.59","216","235","47.89","6","11","35.29","333","411","44.76","3","9","25.00","6.73","91.73","0.985","168","253","169","600","49.85","249","328","330","43.01"
"565","Justin Bailey","PHI","R","11","63.083333333333","59","75","44.03","36","54","40.00","25","39","39.06","2","2","50.00","1.58","2.75","36.55","22","28","44.00","6","10","37.50","0","1","0.00","16","18","47.06","1","1","50.00","27","39","40.91","1","0","100.00","8.00","94.87","1.029","6","19","7","66","46.15","12","25","14","46.15"
"145","Justin Braun","S.J","D","78","1395.75","1231","1244","49.74","920","902","50.49","634","617","50.68","44","62","41.51","53.77","50.02","51.81","574","524","52.28","251","231","52.07","20","36","35.71","323","293","52.44","14","15","48.28","545","587","48.14","9","11","45.00","6.94","89.95","0.969","137","358","176","1032","43.77","299","532","427","41.18"
"284","Justin Dowling","DAL","C","11","128.45","115","119","49.15","77","80","49.04","59","57","50.86","2","6","25.00","4.32","3.16","57.73","54","45","54.55","26","12","68.42","1","1","50.00","28","33","45.90","1","4","20.00","49","55","47.12","0","1","0.00","3.39","89.47","0.929","21","35","26","106","44.68","32","41","40","44.44"
"138","Justin Falk","OTT","D","10","117.91666666667","78","122","39.00","57","96","37.25","44","65","40.37","2","6","25.00","2.92","4.7","38.34","36","55","39.56","13","23","36.11","2","5","28.57","23","32","41.82","0","1","0.00","32","58","35.56","0","0","-","4.55","90.77","0.953","14","38","23","98","37.84","29","51","44","39.73"
"311","Justin Faulk","CAR","D","82","1455.5166666667","1546","1340","53.57","1171","1013","53.62","811","701","53.64","70","58","54.69","73.63","65.56","52.90","689","653","51.34","311","318","49.44","33","36","47.83","378","335","53.02","21","11","65.63","699","552","55.88","12","6","66.67","8.63","91.73","1.004","206","308","177","1075","53.79","518","498","436","54.30"
"297","Justin Holl","TOR","D","11","136.83333333333","131","117","52.82","93","100","48.19","72","72","50.00","6","11","35.29","5","6.14","44.89","66","55","54.55","25","29","46.30","3","5","37.50","41","26","61.19","2","6","25.00","53","53","50.00","1","0","100.00","8.33","84.72","0.931","19","32","15","121","55.88","45","48","32","58.44"
"857","Justin Kloos","ANA","C","1","7.0666666666667","6","2","75.00","4","1","80.00","4","0","100.00","0","0","-","0.19","0.03","85.59","3","1","75.00","2","0","100.00","0","0","-","1","1","50.00","0","0","-","2","1","66.67","0","0","-","0.00","-","0.00","0","0","0","10","-","2","0","1","66.67"
"201","Justin Schultz","PIT","D","29","520.98333333333","476","559","45.99","357","429","45.42","259","318","44.89","22","20","52.38","20.37","23.71","46.21","220","246","47.21","91","103","46.91","11","8","57.89","129","143","47.43","10","5","66.67","213","264","44.65","1","4","20.00","8.49","93.71","1.022","93","134","64","401","59.24","187","197","147","55.99"
"8","Justin Williams","CAR","R","82","1207.2333333333","1467","1049","58.31","1088","794","57.81","780","546","58.82","58","55","51.33","69.14","51.51","57.30","678","474","58.85","319","216","59.63","27","28","49.09","359","258","58.18","18","12","60.00","637","449","58.66","12","8","60.00","7.44","89.93","0.974","243","309","171","884","58.70","460","434","365","55.76"
"891","Juuso Riikola","PIT","D","37","574.96666666667","505","610","45.29","384","449","46.10","287","338","45.92","22","19","53.66","21.54","23.24","48.10","242","249","49.29","101","94","51.79","13","8","61.90","141","155","47.64","7","6","53.85","206","294","41.20","2","4","33.33","7.67","94.38","1.020","73","112","85","523","46.20","165","191","208","44.24"
"836","Juuso Valimaki","CGY","D","24","336.35","303","307","49.67","220","225","49.44","164","158","50.93","10","13","43.48","11.56","13.17","46.73","140","134","51.09","56","64","46.67","6","7","46.15","84","70","54.55","4","2","66.67","134","149","47.35","0","4","0.00","6.10","91.77","0.979","56","49","28","293","66.67","108","84","66","62.07"
"837","Kailer Yamamoto","EDM","R","17","199.83333333333","191","179","51.62","142","128","52.59","108","94","53.47","4","9","30.77","8.03","7.73","50.96","87","91","48.88","40","41","49.38","2","4","33.33","47","50","48.45","2","3","40.00","91","73","55.49","0","2","0.00","3.70","90.43","0.941","22","67","26","144","45.83","42","89","50","45.65"
"771","Kalle Kossila","ANA","C","8","67.166666666667","50","55","47.62","35","41","46.05","26","30","46.43","1","2","33.33","1.38","2.17","38.82","23","30","43.40","5","10","33.33","1","2","33.33","18","20","47.37","0","0","-","20","17","54.05","0","0","-","3.85","93.33","0.972","19","18","4","60","82.61","25","19","7","78.13"
"137","Karl Alzner","MTL","D","9","135.4","129","120","51.81","83","89","48.26","59","67","46.83","4","3","57.14","3.93","3.75","51.21","61","49","55.45","19","18","51.35","2","2","50.00","42","31","57.53","1","1","50.00","62","62","50.00","1","0","100.00","6.78","95.52","1.023","22","31","16","112","57.89","48","46","43","52.75"
"887","Karson Kuhlman","BOS","C","11","125.43333333333","118","93","55.92","92","76","54.76","69","51","57.50","9","4","69.23","4.52","4.09","52.48","44","41","51.76","17","21","44.74","5","2","71.43","27","20","57.45","3","2","60.00","62","45","57.94","1","0","100.00","13.04","92.16","1.052","26","24","13","105","66.67","40","36","35","53.33"
"633","Kasperi Kapanen","TOR","R","78","1108.4","1256","1115","52.97","924","874","51.39","625","619","50.24","64","52","55.17","53.39","48.04","52.64","624","567","52.39","240","209","53.45","40","27","59.70","384","358","51.75","13","17","43.33","529","478","52.53","10","8","55.56","10.24","91.60","1.018","272","294","148","778","64.76","412","377","336","55.08"
"93","Keith Yandle","FLA","D","82","1516.6333333333","1527","1505","50.36","1174","1164","50.21","868","833","51.03","76","85","47.20","64.39","80.41","44.47","662","698","48.68","272","326","45.48","46","48","48.94","390","372","51.18","19","22","46.34","684","646","51.43","9","8","52.94","8.76","89.80","0.986","235","367","231","1169","50.43","538","555","541","49.86"
"343","Kenny Agostino","MTL, N.J","L","63","733.55","712","623","53.33","521","472","52.47","363","344","51.34","28","31","47.46","27.44","27.36","50.07","298","290","50.68","124","109","53.22","13","12","52.00","174","181","49.01","7","13","35.00","344","280","55.13","8","4","66.67","7.71","90.99","0.987","124","141","83","614","59.90","214","233","173","55.30"
"590","Kerby Rychel","CGY","L","2","17.85","11","21","34.38","4","15","21.05","1","10","9.09","0","1","0.00","0.15","0.9","13.97","3","8","27.27","1","5","16.67","0","1","0.00","2","3","40.00","0","0","-","6","11","35.29","0","0","-","0.00","90.00","0.900","4","4","6","11","40.00","5","7","9","35.71"
"357","Kevan Miller","BOS","D","39","620.31666666667","577","590","49.44","438","417","51.23","327","291","52.91","25","18","58.14","20.45","22.74","47.35","236","281","45.65","93","101","47.94","15","8","65.22","143","180","44.27","8","6","57.14","295","266","52.58","1","4","20.00","7.65","93.81","1.015","79","155","90","501","46.75","160","224","189","45.85"
"271","Kevin Connauton","ARI","D","50","773.5","750","858","46.64","538","629","46.10","395","468","45.77","27","36","42.86","28.29","32.49","46.54","315","366","46.26","122","148","45.19","11","19","36.67","193","218","46.96","13","9","59.09","331","391","45.84","3","8","27.27","6.84","92.31","0.991","80","133","90","695","47.06","217","227","260","45.49"
"622","Kevin Fiala","MIN, NSH","L","83","1112.5333333333","1165","1044","52.74","888","778","53.30","626","581","51.86","38","56","40.43","45.95","51.27","47.26","540","503","51.77","220","220","50.00","17","29","36.96","320","283","53.07","15","16","48.39","516","429","54.60","6","9","40.00","6.07","90.36","0.964","265","244","115","836","69.74","450","342","258","63.56"
"346","Kevin Gravel","EDM","D","36","470.85","419","441","48.72","304","316","49.03","208","230","47.49","16","19","45.71","16.01","18.16","46.85","182","209","46.55","76","91","45.51","3","9","25.00","106","118","47.32","9","5","64.29","189","194","49.35","3","5","37.50","7.69","91.74","0.994","58","85","58","455","50.00","124","125","134","48.06"
"317","Kevin Hayes","NYR, WPG","C, R","71","1022.45","979","953","50.67","726","723","50.10","533","509","51.15","51","54","48.57","45.76","45.83","49.96","473","453","51.08","214","176","54.87","30","27","52.63","259","277","48.32","14","14","50.00","400","421","48.72","7","10","41.18","9.57","89.39","0.990","178","205","121","785","59.53","318","304","280","53.18"
"673","Kevin Labanc","S.J","R","82","957.65","1036","820","55.82","724","636","53.24","507","456","52.65","51","49","51.00","41.09","37.98","51.96","467","414","53.01","188","187","50.13","32","30","51.61","279","227","55.14","14","14","50.00","468","329","58.72","5","5","50.00","10.06","89.25","0.993","175","224","93","845","65.30","305","325","216","58.54"
"772","Kevin Rooney","N.J","C","41","437.45","308","404","43.26","248","298","45.42","173","219","44.13","15","20","42.86","13.11","15.74","45.44","142","180","44.10","62","56","52.54","8","9","47.06","80","124","39.22","5","7","41.67","139","195","41.62","2","4","33.33","8.67","90.87","0.995","47","90","87","385","35.07","90","151","152","37.19"
"497","Kevin Roy","ANA","L","3","37.683333333333","38","23","62.30","28","15","65.12","21","9","70.00","0","1","0.00","1.3","0.87","60.03","16","13","55.17","8","4","66.67","0","0","-","8","9","47.06","0","1","0.00","17","8","68.00","0","0","-","0.00","88.89","0.889","5","9","2","35","71.43","10","10","10","50.00"
"146","Kevin Shattenkirk","NYR","D","73","1173.2833333333","1112","1094","50.41","823","803","50.62","614","587","51.12","43","57","43.00","46.94","52.81","47.06","507","533","48.75","243","227","51.70","27","33","45.00","264","306","46.32","7","13","35.00","478","457","51.12","9","7","56.25","7.00","90.29","0.973","154","234","109","972","58.56","370","364","283","56.66"
"748","Kevin Stenlund","CBJ","C","4","43.766666666667","36","36","50.00","28","25","52.83","22","15","59.46","0","0","-","1.38","0.77","64.15","13","14","48.15","5","4","55.56","0","0","-","8","10","44.44","0","0","-","17","20","45.95","0","0","-","0.00","100.00","1.000","11","11","5","31","68.75","15","13","15","50.00"
"873","Kiefer Sherwood","ANA","R","50","548.55","484","577","45.62","353","435","44.80","243","319","43.24","21","20","51.22","19.95","26.82","42.65","224","311","41.87","85","125","40.48","10","10","50.00","139","186","42.77","6","8","42.86","209","212","49.64","4","2","66.67","8.64","93.73","1.024","109","134","72","421","60.22","150","176","152","49.67"
"765","Kole Sherwood","CBJ","R","2","15.933333333333","10","15","40.00","7","11","38.89","6","10","37.50","0","0","-","0.45","0.6","43.22","7","5","58.33","1","2","33.33","0","0","-","6","3","66.67","0","0","-","3","9","25.00","0","0","-","0.00","100.00","1.000","3","4","0","15","100.00","4","5","2","66.67"
"125","Korbinian Holzer","ANA","D","22","296.08333333333","251","286","46.74","194","213","47.67","131","148","46.95","16","12","57.14","11.64","12.27","48.69","126","136","48.09","54","61","46.96","10","7","58.82","72","75","48.98","3","3","50.00","110","124","47.01","3","2","60.00","12.21","91.89","1.041","38","57","36","312","51.35","65","85","84","43.62"
"91","Kris Letang","PIT","D","65","1334.55","1468","1277","53.48","1119","963","53.75","836","704","54.29","81","62","56.64","67.14","63.08","51.56","708","596","54.29","310","265","53.91","38","30","55.88","398","331","54.60","28","20","58.33","637","567","52.91","13","9","59.09","9.69","91.19","1.009","184","323","185","887","49.86","448","509","428","51.14"
"92","Kris Russell","EDM","D","72","1313.8666666667","1071","1302","45.13","799","922","46.43","581","668","46.52","56","54","50.91","48.61","51.27","48.67","521","590","46.89","218","249","46.68","31","33","48.44","303","341","47.05","18","8","69.23","450","560","44.55","7","11","38.89","9.64","91.92","1.016","146","275","190","997","43.45","355","422","430","45.22"
"843","Kristian Vesalainen","WPG","L","5","32.866666666667","33","35","48.53","20","27","42.55","15","17","46.88","1","1","50.00","1.18","1.24","48.77","19","17","52.78","8","5","61.54","1","1","50.00","11","12","47.83","0","0","-","10","16","38.46","0","0","-","6.67","94.12","1.008","7","7","4","30","63.64","11","11","8","57.89"
"433","Kurtis Gabriel","N.J","R","22","161.66666666667","103","175","37.05","80","129","38.28","56","97","36.60","6","6","50.00","3.22","6.16","34.31","36","74","32.73","14","25","35.90","1","3","25.00","22","49","30.99","2","1","66.67","59","83","41.55","3","2","60.00","10.71","93.81","1.045","17","40","19","174","47.22","28","61","49","36.36"
"513","Kurtis MacDermid","L.A","D","11","97.733333333333","82","76","51.90","60","59","50.42","39","37","51.32","4","5","44.44","3.59","2.97","54.74","38","41","48.10","20","16","55.56","3","4","42.86","18","25","41.86","0","0","-","29","29","50.00","1","1","50.00","10.26","86.49","0.967","18","19","7","91","72.00","33","28","21","61.11"
