"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"517","Calle Jarnkrok","NSH","C","81","1094.9","12","13","6","7","25","55.56","107","11.21","10.17","173","141","110","40","3","4","10","5","5","0","0","15","15","26","35","94","15","282","297","48.70"
"456","Calvin de Haan","NYI","D","72","1306.9333333333","2","13","7","6","15","28.85","92","2.17","2.82","196","131","40","6","3","8","18","9","9","0","0","4","54","14","110","114","155","0","1","0.00"
"414","Cam Atkinson","CBJ","R","81","1107.6666666667","21","20","13","7","41","73.21","182","11.54","21.41","300","250","182","90","12","20","10","5","5","0","0","15","13","27","42","35","29","1","2","33.33"
"544","Cam Fowler","ANA","D","69","1215.2166666667","2","9","5","4","11","23.40","67","2.99","3.33","152","95","41","8","2","7","27","12","11","1","0","4","25","14","37","110","93","0","0","-"
"344","Carl Gunnarsson","STL","D","72","1097.85","2","6","2","4","8","17.02","49","4.08","2","114","74","28","4","1","4","29","13","12","1","0","9","20","11","62","115","96","0","0","-"
"356","Carl Hagelin","ANA, PIT","L","80","1106.85","14","23","13","10","37","69.81","162","8.64","14.48","276","217","166","69","9","19","28","14","14","0","0","10","34","22","81","103","28","3","8","27.27"
"181","Carl Soderberg","COL","C","82","1126.5166666667","8","27","19","8","35","74.47","119","6.72","10.8","202","162","97","42","4","17","22","11","11","0","0","21","19","26","25","66","61","267","304","46.76"
"69","Carlo Colaiacovo","BUF","D","36","511.56666666667","1","3","2","1","4","26.67","27","3.70","1.37","57","41","15","3","1","3","10","5","5","0","0","3","11","3","36","32","41","0","0","-"
"484","Casey Cizikas","NYI","C","80","833.1","7","19","10","9","26","76.47","70","10.00","7.14","134","104","81","38","9","5","21","9","8","1","0","14","21","46","151","83","38","383","371","50.80"
"897","Casey Nelson","BUF","D","7","89.716666666667","0","2","1","1","2","33.33","5","0.00","0.09","13","7","1","0","0","0","8","4","4","0","0","0","2","1","5","9","4","0","0","-"
"758","Cedric Paquette","T.B","C","56","619.66666666667","5","5","2","3","10","62.50","47","10.64","4.36","96","71","56","23","1","4","40","17","15","2","0","20","10","12","134","104","24","117","103","53.18"
"775","Chad Ruhwedel","BUF","D","1","13.55","0","0","0","0","0","-","1","0.00","0.03","2","1","0","0","0","0","2","1","1","0","0","1","1","0","3","0","2","0","0","-"
"738","Chandler Stephenson","WSH","C","9","70.166666666667","0","0","0","0","0","-","2","0.00","0.26","4","3","3","3","0","0","2","1","1","0","0","0","1","3","5","9","4","30","25","54.55"
"752","Charles Hudon","MTL","L","3","29.9","0","2","1","1","2","100.00","2","0.00","0.17","5","5","2","0","0","1","0","0","0","0","0","0","0","2","7","3","1","0","1","0.00"
"529","Charlie Coyle","MIN","C","82","1216.7","19","16","10","6","35","71.43","122","15.57","12.15","197","159","113","60","7","6","12","6","6","0","0","32","25","34","129","80","55","197","231","46.03"
"868","Chase De Leo","WPG","C","2","18.016666666667","0","0","0","0","0","0.00","2","0.00","0.1","2","2","1","0","0","0","0","0","0","0","0","0","0","0","3","2","0","1","0","100.00"
"798","Chris Bigras","COL","D","31","395.75","1","2","0","2","3","33.33","21","4.76","1.54","47","35","14","4","2","3","16","8","8","0","0","1","8","4","17","39","16","0","0","-"
"442","Chris Brown","WSH","R","1","7.6833333333333","0","0","0","0","0","-","1","0.00","0.07","2","1","1","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-"
"237","Chris Butler","STL","D","5","54.066666666667","0","0","0","0","0","0.00","4","0.00","0.12","7","5","3","0","0","0","4","2","2","0","0","0","2","0","3","4","8","0","0","-"
"111","Chris Higgins","VAN","L","33","384.36666666667","2","1","1","0","3","42.86","48","4.17","3.94","81","64","50","18","2","4","4","2","2","0","0","1","6","5","15","27","14","0","0","-"
"39","Chris Kelly","BOS","C","11","116.11666666667","1","0","0","0","1","16.67","7","14.29","0.58","13","10","7","4","1","0","0","0","0","0","0","0","2","1","13","12","11","15","18","45.45"
"462","Chris Kreider","NYR","L","79","1069.3166666667","16","19","13","6","35","60.34","129","12.40","11.86","235","179","140","68","8","8","37","17","16","1","0","14","31","23","172","91","33","5","1","83.33"
"118","Chris Kunitz","PIT","L","80","1146.4666666667","15","19","12","7","34","50.00","131","11.45","12.84","247","186","134","49","5","17","26","13","13","0","0","15","33","30","245","108","33","5","3","62.50"
"32","Chris Neil","OTT","R","80","738.05","5","8","4","4","13","56.52","70","7.14","7.23","134","106","83","37","5","5","99","26","17","5","4","20","12","11","214","76","12","1","1","50.00"
"162","Chris Porter","MIN","L","61","513","4","3","1","2","7","70.00","43","9.30","3.88","84","63","39","22","3","2","6","3","3","0","0","6","7","10","146","58","11","0","1","0.00"
"273","Chris Stewart","ANA","R","56","544.38333333333","6","8","5","3","14","63.64","66","9.09","5.15","114","94","61","30","3","8","44","11","6","4","1","13","17","12","72","50","10","2","6","25.00"
"297","Chris Summers","NYR","D","3","42.833333333333","0","0","0","0","0","0.00","5","0.00","0.45","7","6","2","2","0","0","4","2","2","0","0","2","0","0","4","3","1","0","0","-"
"327","Chris Terry","CAR","L","68","728.71666666667","8","3","2","1","11","55.00","74","10.81","6.29","139","103","61","28","3","7","16","8","8","0","0","9","20","21","81","80","21","1","7","12.50"
"73","Chris Thorburn","WPG","R","82","766.91666666667","5","6","4","2","11","50.00","67","7.46","6.28","111","90","66","39","5","4","49","19","17","1","1","14","15","9","137","76","27","64","49","56.64"
"744","Chris Tierney","S.J","C","79","906.53333333333","5","13","10","3","18","69.23","85","5.88","9.5","131","113","91","56","9","10","20","10","10","0","0","17","36","26","23","68","30","297","354","45.62"
"238","Chris VandeVelde","PHI","C","79","881.36666666667","1","12","5","7","13","56.52","74","1.35","8.11","122","103","79","50","3","12","21","9","8","1","0","8","13","14","136","154","41","3","8","27.27"
"553","Chris Wagner","ANA, COL","C","43","369.5","4","2","1","1","6","85.71","53","7.55","3.79","86","68","44","24","3","8","18","5","4","0","1","5","10","3","92","49","24","143","115","55.43"
"483","Chris Wideman","OTT","D","64","845.93333333333","5","6","3","3","11","32.35","79","6.33","3.17","165","100","49","10","4","14","34","17","17","0","0","3","27","5","57","93","70","0","0","-"
"79","Christian Ehrhoff","CHI, L.A","D","48","645.18333333333","2","2","0","2","4","25.00","64","3.13","2.41","136","97","22","9","1","4","32","16","16","0","0","11","17","5","37","69","35","0","0","-"
"838","Christian Folin","MIN","D","26","338.96666666667","0","4","2","2","4","44.44","14","0.00","0.32","36","19","4","1","1","2","11","4","3","1","0","2","10","4","36","45","26","0","0","-"
"531","Christian Thomas","ARI, MTL","L","6","53.183333333333","0","2","2","0","2","100.00","9","0.00","0.24","12","9","3","1","0","0","2","1","1","0","0","0","1","1","5","9","1","0","0","-"
"763","Christoph Bertschy","MIN","C","3","20.833333333333","0","0","0","0","0","-","3","0.00","0.07","4","4","0","0","0","0","0","0","0","0","0","0","0","0","7","1","2","0","0","-"
"515","Christopher Tanev","VAN","D","69","1218.1666666667","2","12","5","7","14","35.90","36","5.56","1.73","85","54","22","1","2","4","6","3","3","0","0","10","31","11","17","153","129","0","0","-"
"146","Clarke MacArthur","OTT","L","4","39.7","0","0","0","0","0","0.00","4","0.00","0.37","8","5","6","3","1","0","0","0","0","0","0","1","0","0","3","3","1","0","0","-"
"277","Claude Giroux","PHI","C","78","1186.45","15","23","11","12","38","74.51","161","9.32","11.26","280","212","138","47","12","14","35","15","14","1","0","28","28","34","75","73","32","733","580","55.83"
"164","Clayton Stoner","ANA","D","50","674.86666666667","1","4","1","3","5","23.81","31","3.23","1.58","70","47","17","2","2","2","47","16","11","5","0","4","26","2","113","110","45","0","0","-"
"236","Cody Bass","NSH","C","17","126.66666666667","0","0","0","0","0","0.00","11","0.00","0.49","16","14","7","4","0","0","17","4","1","3","0","3","0","1","25","14","7","12","9","57.14"
"723","Cody Ceci","OTT","D","75","1222.0333333333","10","14","7","7","24","51.06","108","9.26","4.58","214","148","51","12","2","9","18","9","9","0","0","4","34","13","62","110","109","0","0","-"
"487","Cody Eakin","DAL","C","82","1102.4","11","16","10","6","27","55.10","107","10.28","11.86","192","148","111","52","10","8","40","20","20","0","0","12","37","36","95","80","43","493","519","48.72"
"234","Cody Franson","BUF","D","59","823.23333333333","3","7","2","5","10","47.62","63","4.76","2.02","128","86","25","2","3","7","20","10","10","0","0","2","25","10","58","39","50","0","0","-"
"387","Cody Goloubef","CBJ","D","43","611.96666666667","1","7","1","6","8","36.36","40","2.50","1.18","95","59","21","1","2","3","14","7","7","0","0","1","10","2","31","42","46","0","0","-"
"374","Cody Hodgson","NSH","C","39","413.78333333333","2","4","3","1","6","60.00","63","3.17","5.31","119","92","53","29","2","5","6","3","3","0","0","5","7","7","25","21","6","45","52","46.39"
"208","Cody McLeod","COL","L","82","784.58333333333","7","5","2","3","12","48.00","70","10.00","6.24","102","88","60","40","3","5","89","28","21","5","2","20","2","6","233","67","27","1","0","100.00"
"696","Cole Schneider","BUF","L","2","23.733333333333","0","0","0","0","0","-","5","0.00","0.55","7","7","4","3","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","-"
"247","Colin Greening","OTT, TOR","C","31","361.6","6","7","4","3","13","76.47","47","12.77","4.1","82","66","40","20","6","3","13","5","4","1","0","3","9","10","88","51","10","4","6","40.00"
"144","Colin McDonald","PHI","R","5","40.666666666667","1","0","0","0","1","100.00","4","25.00","0.42","6","6","2","2","0","0","2","1","1","0","0","1","0","0","16","7","1","0","0","-"
"692","Colin Miller","BOS","D","42","606.6","3","8","4","4","11","44.00","52","5.77","2.06","115","75","15","2","0","6","29","13","12","1","0","7","17","6","45","52","34","0","0","-"
"373","Colin Wilson","NSH","C, L","64","831.35","5","18","10","8","23","67.65","93","5.38","9.87","162","130","100","47","4","6","10","5","5","0","0","11","23","24","58","74","24","11","16","40.74"
"734","Colton Parayko","STL","D","79","1323.6666666667","6","20","13","7","26","38.24","133","4.51","5.4","287","193","60","14","5","19","19","8","7","1","0","10","18","31","98","146","112","0","0","-"
"340","Colton Sceviour","DAL","C","71","741.31666666667","10","9","6","3","19","61.29","105","9.52","9.38","198","141","102","51","6","15","14","7","7","0","0","9","22","25","67","66","37","8","13","38.10"
"747","Colton Sissons","NSH","C","34","299.1","4","2","0","2","6","46.15","24","16.67","2.08","42","33","26","14","1","1","7","2","1","1","0","2","4","5","35","20","18","128","101","55.90"
"526","Connor Brickley","FLA","C","23","197.45","1","4","4","0","5","100.00","12","8.33","0.94","17","16","11","4","1","0","14","7","7","0","0","1","3","4","45","34","6","0","0","-"
"765","Connor Brown","TOR","R","7","77.466666666667","0","1","1","0","1","33.33","6","0.00","0.39","10","7","4","2","1","1","0","0","0","0","0","2","0","4","1","9","2","0","0","-"
"750","Connor Carrick","TOR, WSH","D","19","277.15","2","1","0","1","3","42.86","20","10.00","1.08","56","35","13","2","1","1","15","6","5","1","0","0","17","6","34","35","19","0","0","-"
"876","Connor McDavid","EDM","C","45","679.76666666667","13","21","11","10","34","82.93","83","15.66","9.24","121","107","100","60","3","7","14","7","7","0","0","17","11","27","10","40","10","236","344","40.69"
"682","Connor Murphy","ARI","D","78","1344.8666666667","5","9","4","5","14","25.45","90","5.56","3.36","212","138","47","6","3","14","44","22","22","0","0","16","21","20","159","158","114","0","0","-"
"835","Conor Sheary","PIT","L","44","394.48333333333","7","3","2","1","10","76.92","49","14.29","4.7","82","62","53","29","2","3","6","3","3","0","0","9","8","7","15","53","5","1","5","16.67"
"492","Corban Knight","FLA","C","20","190.73333333333","2","5","3","2","7","87.50","11","18.18","1.16","19","17","13","7","2","0","4","2","2","0","0","2","1","6","18","18","2","52","50","50.98"
"137","Corey Perry","ANA","R","82","1211.1","22","16","13","3","38","74.51","169","13.02","15.72","310","243","173","81","7","16","46","20","18","2","0","20","45","24","96","112","36","1","8","11.11"
"147","Corey Potter","NSH","D","1","14.733333333333","0","0","0","0","0","-","0","-","0.01","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"505","Craig Cunningham","ARI","L","10","99.033333333333","0","1","0","1","1","50.00","13","0.00","0.86","18","16","11","5","0","0","2","1","1","0","0","1","1","2","15","11","3","2","1","66.67"
"482","Craig Smith","NSH","R","82","1068.6833333333","19","13","12","1","32","60.38","174","10.92","16.16","305","241","189","84","12","12","32","16","16","0","0","12","35","42","82","89","18","60","120","33.33"
"822","Curtis Lazar","OTT","C","76","880.63333333333","4","10","6","4","14","53.85","73","5.48","8.72","129","103","85","46","7","12","11","4","3","1","0","17","13","19","112","106","36","151","191","44.15"
"499","Curtis McKenzie","DAL","L","3","26.033333333333","0","0","0","0","0","-","3","0.00","0.3","5","4","4","2","0","1","0","0","0","0","0","3","0","1","4","4","1","0","0","-"
"6","Dainius Zubrus","S.J","C","50","526.4","3","4","1","3","7","36.84","33","9.09","4.4","66","49","46","20","3","5","16","8","8","0","0","5","13","14","66","44","12","15","10","60.00"
"405","Dale Weise","CHI, MTL","R","71","839.93333333333","11","10","6","4","21","58.33","120","9.17","9.3","191","148","113","54","9","13","22","11","11","0","0","15","15","17","122","128","23","15","16","48.39"
"424","Dalton Prout","CBJ","D","64","950.33333333333","3","6","4","2","9","26.47","68","4.41","2.06","150","90","22","1","2","7","77","28","25","1","2","3","23","6","119","72","60","0","1","0.00"
"746","Damon Severson","N.J","D","72","1162.8166666667","1","15","8","7","16","41.03","76","1.32","3.91","162","115","44","9","3","8","24","11","11","0","0","10","31","14","63","52","39","0","0","-"
"19","Dan Boyle","NYR","D","74","1177.75","6","7","2","5","13","24.53","63","9.52","3.59","130","91","46","15","2","5","28","14","14","0","0","6","44","18","64","99","94","0","0","-"
"252","Dan Girardi","NYR","D","74","1293.0166666667","2","14","6","8","16","28.07","75","2.67","4.1","146","103","37","10","1","10","18","8","8","0","0","6","51","19","154","139","158","0","0","-"
"66","Dan Hamhuis","VAN","D","58","1010.4833333333","2","8","5","3","10","27.03","62","3.23","2.51","145","87","44","11","1","5","24","12","12","0","0","9","38","21","53","65","49","0","0","-"
"841","Daniel Carr","MTL","L","23","255.76666666667","5","3","0","3","8","80.00","36","13.89","4.58","69","55","43","26","4","2","8","4","4","0","0","3","4","7","25","36","5","0","0","-"
"632","Daniel Catenacci","BUF","C","11","95.616666666667","0","0","0","0","0","0.00","7","0.00","0.6","8","8","5","2","1","0","0","0","0","0","0","2","0","2","22","6","2","2","0","100.00"
"109","Daniel Paille","NYR","L","12","116.66666666667","0","0","0","0","0","0.00","11","0.00","1","16","13","10","7","1","2","0","0","0","0","0","2","2","4","15","14","6","0","1","0.00"
"35","Daniel Sedin","VAN","L","82","1199.2666666667","20","21","13","8","41","77.36","197","10.15","15.57","306","257","166","83","11","10","32","16","16","0","0","12","25","21","17","43","16","3","11","21.43"
"880","Daniel Sprong","PIT","R","18","149.66666666667","2","0","0","0","2","100.00","23","8.70","1.25","39","30","16","3","2","2","0","0","0","0","0","1","5","4","14","15","3","1","1","50.00"
"204","Daniel Winnik","TOR, WSH","L","76","885.76666666667","6","13","7","6","19","65.52","97","6.19","7.01","159","126","79","33","7","12","26","13","13","0","0","9","9","30","52","113","32","6","7","46.15"
"773","Danny DeKeyser","DET","D","78","1452.6166666667","8","12","7","5","20","38.46","68","11.76","2.84","138","96","35","2","1","11","36","18","18","0","0","8","33","16","68","72","76","0","0","-"
"813","Darnell Nurse","EDM","D","69","1239.35","3","5","2","3","8","17.02","117","2.56","4.97","237","168","61","12","2","10","49","20","17","3","0","7","36","11","156","97","88","0","0","-"
"622","Darren Dietz","MTL","D","13","182.73333333333","1","4","2","2","5","55.56","13","7.69","0.39","24","18","5","1","1","3","8","4","4","0","0","2","12","3","37","28","12","0","0","-"
"241","Darren Helm","DET","C","77","965.78333333333","13","13","7","6","26","68.42","150","8.67","13.25","261","198","139","57","6","20","24","12","12","0","0","26","14","16","101","103","19","27","22","55.10"
"178","Dave Bolland","FLA","C","25","282.58333333333","1","1","1","0","2","25.00","22","4.55","1.87","43","31","22","5","0","3","14","7","7","0","0","2","10","5","34","14","4","123","146","45.72"
"514","Dave Dziurzynski","OTT","L","14","138","1","3","1","2","4","100.00","13","7.69","0.97","20","18","12","5","1","0","4","2","2","0","0","0","2","2","54","20","7","3","4","42.86"
"145","David Backes","STL","R","79","1180.1833333333","13","19","14","5","32","72.73","138","9.42","13.59","229","189","118","55","5","11","49","23","22","1","0","8","20","27","217","114","44","480","441","52.12"
"165","David Clarkson","CBJ","R","23","205.13333333333","2","2","1","1","4","100.00","22","9.09","2.94","31","26","23","16","1","2","21","5","3","1","1","4","2","5","44","23","6","2","7","22.22"
"253","David Desharnais","MTL","C","65","888.75","8","16","10","6","24","77.42","78","10.26","7.23","123","97","81","42","7","9","14","7","7","0","0","19","20","26","27","65","25","333","377","46.90"
"163","David Jones","CGY, MIN","R","75","898.71666666667","10","7","6","1","17","54.84","82","12.20","10.11","156","129","102","50","3","13","10","5","5","0","0","12","9","14","144","53","33","15","12","55.56"
"185","David Krejci","BOS","C","72","1120.0833333333","13","29","23","6","42","76.36","91","14.29","9.25","163","123","91","37","4","7","30","14","14","0","0","19","38","32","37","69","45","499","492","50.35"
"21","David Legwand","BUF","C","79","570","4","7","4","3","11","61.11","49","8.16","3.15","77","55","41","19","3","4","12","6","6","0","0","3","9","14","24","34","12","167","190","46.78"
"864","David Pastrnak","BOS","R","51","686.91666666667","14","10","5","5","24","80.00","102","13.73","7.13","164","128","79","42","9","7","18","8","8","0","0","17","51","35","52","66","15","0","3","0.00"
"342","David Perron","ANA, PIT","L","71","931.53333333333","8","16","9","7","24","61.54","123","6.50","11.64","199","162","117","58","4","14","48","24","24","0","0","15","18","20","132","114","22","2","7","22.22"
"461","David Rundblad","CHI","D","9","110.43333333333","0","0","0","0","0","0.00","10","0.00","0.48","20","15","3","1","0","1","4","2","2","0","0","2","10","4","3","16","3","0","0","-"
"485","David Savard","CBJ","D","65","1180.35","3","16","7","9","19","40.43","91","3.30","3.44","200","137","44","6","3","16","29","13","12","1","0","2","11","11","109","102","84","0","0","-"
"302","David Schlemko","N.J","D","67","1006.95","5","2","2","0","7","24.14","83","6.02","3.41","140","108","36","6","2","4","16","8","8","0","0","7","24","12","40","109","68","0","0","-"
"403","David Warsofsky","N.J, PIT","D","22","327.06666666667","0","0","0","0","0","0.00","34","0.00","1.26","65","53","11","1","0","1","2","1","1","0","0","4","16","3","5","26","22","0","0","-"
"890","Dean Kukan","CBJ","D","8","133.28333333333","0","0","0","0","0","0.00","2","0.00","0.1","5","4","0","0","0","0","0","0","0","0","0","1","3","4","7","4","10","0","0","-"
"842","Dennis Everberg","COL","R","15","120.65","0","0","0","0","0","0.00","9","0.00","0.86","16","12","9","4","1","2","0","0","0","0","0","2","3","0","10","9","9","0","0","-"
"847","Dennis Rasmussen","CHI","C","44","399.6","4","5","1","4","9","50.00","42","9.52","3.47","67","53","39","21","5","4","4","2","2","0","0","6","5","7","36","62","20","142","161","46.86"
"81","Dennis Seidenberg","BOS","D","61","1035.25","1","10","6","4","11","26.83","60","1.67","2.19","125","82","24","1","1","5","24","12","12","0","0","4","20","13","121","139","90","0","0","-"
"89","Dennis Wideman","CGY","D","51","821.46666666667","0","11","6","5","11","34.38","45","0.00","1.87","116","72","24","2","1","5","16","7","7","0","0","8","33","12","32","59","68","0","0","-"
"263","Derek Dorsett","VAN","R","71","828.91666666667","5","10","4","6","15","60.00","85","5.88","7.35","140","119","71","37","5","2","99","29","22","3","4","32","14","10","126","83","39","1","5","16.67"
"542","Derek Forbort","L.A","D","14","144.91666666667","1","1","0","1","2","50.00","14","7.14","0.61","30","18","8","2","1","3","12","6","6","0","0","1","3","0","9","16","7","0","0","-"
"408","Derek Grant","CGY","C","15","144.63333333333","0","1","0","1","1","100.00","21","0.00","2.23","33","28","24","12","2","2","2","1","1","0","0","0","1","3","25","18","9","56","43","56.57"
"40","Derek MacKenzie","FLA","C","64","662.9","6","6","1","5","12","66.67","71","8.45","6.59","111","97","51","26","5","5","27","9","6","3","0","11","12","16","149","49","25","306","240","56.04"
"893","Derek Ryan","CAR","C","6","67.85","1","0","0","0","1","33.33","4","25.00","0.22","8","4","5","1","0","0","2","1","1","0","0","0","2","4","2","8","0","33","21","61.11"
"394","Derek Stepan","NYR","C","72","983.2","14","22","13","9","36","70.59","141","9.93","12.65","229","190","118","61","13","14","18","8","8","0","0","10","17","47","32","77","30","419","479","46.66"
"282","Derick Brassard","NYR","C","80","1199.5833333333","19","17","13","4","36","59.02","136","13.97","13.61","230","175","136","64","8","12","28","14","14","0","0","10","42","41","100","64","22","552","580","48.76"
"727","Derrick Pouliot","PIT","D","22","315.73333333333","0","7","2","5","7","46.67","22","0.00","1.27","52","30","15","3","1","5","2","1","1","0","0","1","2","6","15","37","18","0","0","-"
"61","Deryk Engelland","CGY","D","69","956.6","3","8","2","6","11","28.21","70","4.29","2.33","144","96","32","5","3","8","40","12","10","0","2","8","20","8","104","86","98","0","0","-"
"538","Devante Smith-Pelly","MTL, N.J","R","64","718.01666666667","14","10","4","6","24","80.00","88","15.91","7.51","136","117","75","45","7","7","16","8","8","0","0","16","16","7","101","96","20","1","3","25.00"
"741","Devin Shore","DAL","C","3","36.266666666667","0","0","0","0","0","0.00","1","0.00","0.31","2","1","1","1","0","1","0","0","0","0","0","0","1","0","2","4","0","0","1","0.00"
"124","Dion Phaneuf","OTT, TOR","D","71","1253.7833333333","4","17","10","7","21","45.65","109","3.67","3.87","251","165","59","5","2","16","65","28","25","3","0","23","24","17","154","86","74","0","0","-"
"650","Dmitrij Jaskin","STL","R","65","753.35","4","9","5","4","13","56.52","92","4.35","8.53","158","122","107","47","2","17","26","13","13","0","0","14","7","21","124","92","15","8","20","28.57"
"458","Dmitry Kulikov","FLA","D","74","1275.5","1","10","6","4","11","20.75","84","1.19","3.23","164","119","32","5","5","9","40","20","20","0","0","11","43","27","114","205","101","0","0","-"
"472","Dmitry Orlov","WSH","D","82","1259.1166666667","8","19","10","9","27","41.54","86","9.30","4.12","188","121","60","12","4","4","22","11","11","0","0","17","40","34","120","87","61","0","0","-"
"57","Dominic Moore","NYR","C","80","886.15","6","9","5","4","15","51.72","83","7.23","7.51","136","108","70","35","2","10","28","14","14","0","0","9","33","17","46","81","23","370","264","58.36"
"894","Dominik Simon","PIT","C","3","18.216666666667","0","1","1","0","1","100.00","2","0.00","0.21","2","2","2","2","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","-"
"672","Dougie Hamilton","CGY","D","82","1380.5666666667","7","20","6","14","27","51.92","137","5.11","6.01","266","198","77","12","3","15","26","13","13","0","0","12","52","15","73","41","93","0","0","-"
"368","Drew Doughty","L.A","D","82","1805.6666666667","4","21","8","13","25","32.47","138","2.90","5","302","213","66","8","1","14","42","21","21","0","0","10","68","10","111","142","83","0","0","-"
"155","Drew Miller","DET","L","28","278.58333333333","1","1","1","0","2","33.33","25","4.00","2.11","42","36","19","7","2","1","2","1","1","0","0","0","4","7","39","30","16","0","1","0.00"
"477","Drew Shore","CGY","C","2","20.933333333333","0","1","1","0","1","100.00","3","0.00","0.12","3","3","1","1","1","1","2","1","1","0","0","0","0","1","0","2","1","3","3","50.00"
"172","Drew Stafford","WPG","R","78","1141.8666666667","14","12","6","6","26","63.41","157","8.92","12.35","242","187","127","54","5","11","18","9","9","0","0","7","30","25","53","57","12","35","33","51.47"
"112","Duncan Keith","CHI","D","67","1322.1166666667","5","19","10","9","24","40.68","103","4.85","3.75","229","148","43","3","2","7","24","8","7","0","1","5","37","19","13","69","89","0","0","-"
"126","Dustin Brown","L.A","R","82","1117.9166666667","8","15","8","7","23","74.19","200","4.00","14.43","341","285","159","57","8","18","26","12","12","0","0","20","28","34","227","161","14","4","3","57.14"
"159","Dustin Byfuglien","WPG","D","81","1604.0833333333","15","20","13","7","35","41.67","170","8.82","9.7","338","244","95","37","6","18","91","36","33","1","2","15","70","58","186","70","84","0","0","-"
"346","Dustin Jeffrey","ARI","L","7","71.766666666667","1","1","1","0","2","50.00","4","25.00","0.24","5","4","4","1","1","0","2","1","1","0","0","1","0","0","2","2","1","32","20","61.54"
"341","Dwight King","L.A","L","47","598.53333333333","7","6","3","3","13","76.47","44","15.91","4.87","89","69","49","28","3","8","24","9","7","2","0","1","6","4","70","55","4","1","5","16.67"
"614","Dylan DeMelo","S.J","D","45","556.55","0","0","0","0","0","0.00","33","0.00","1.13","80","48","14","3","0","2","12","6","6","0","0","8","19","7","38","72","35","0","0","-"
"859","Dylan Larkin","DET","C","80","1151.8666666667","19","21","15","6","40","68.97","187","10.16","14.68","332","256","170","60","5","11","24","12","12","0","0","25","29","41","64","86","24","33","48","40.74"
"563","Dylan McIlrath","NYR","D","34","446.85","2","2","1","1","4","22.22","27","7.41","0.91","68","45","9","2","3","1","37","17","16","1","0","6","12","9","92","50","32","0","0","-"
"437","Dylan Olsen","FLA","D","8","109.41666666667","0","1","1","0","1","33.33","9","0.00","0.19","13","11","2","0","0","0","2","1","1","0","0","0","1","0","6","9","7","0","0","-"
"811","Elias Lindholm","CAR","C","82","1204.0166666667","8","14","6","8","22","64.71","146","5.48","12.92","243","194","131","60","7","15","20","10","10","0","0","13","25","29","100","91","38","143","166","46.28"
"549","Emerson Etem","NYR, VAN","L","58","745.31666666667","7","8","6","2","15","60.00","99","7.07","9.48","180","133","112","55","4","5","11","4","3","1","0","9","20","19","86","102","40","2","1","66.67"
"805","Emile Poirier","CGY","L","2","26.85","0","0","0","0","0","-","3","0.00","0.35","8","7","6","2","0","0","2","1","1","0","0","1","0","1","4","2","1","0","0","-"
"3","Eric Boulton","NYI","L","6","52.05","0","0","0","0","0","0.00","3","0.00","0.4","5","3","3","1","0","0","0","0","0","0","0","0","2","1","13","3","0","0","0","-"
"130","Eric Fehr","PIT","C","55","561.26666666667","4","5","1","4","9","56.25","60","6.67","5.58","108","81","63","31","3","6","6","3","3","0","0","10","9","20","54","37","31","98","116","45.79"
"471","Eric Gelinas","COL, N.J","D","40","497.45","0","2","2","0","2","14.29","43","0.00","1.31","92","60","21","1","1","6","12","6","6","0","0","1","16","7","60","72","23","0","0","-"
"270","Eric Gryba","EDM","D","53","823.51666666667","1","5","2","3","6","21.43","58","1.72","2.25","142","86","32","5","6","6","54","24","22","2","0","9","34","13","119","110","64","0","0","-"
"104","Eric Nystrom","NSH","L","46","463.65","6","0","0","0","6","66.67","22","27.27","2.2","45","31","18","10","4","2","10","5","5","0","0","5","6","5","90","40","22","1","0","100.00"
"367","Eric Selleck","ARI","L","1","9.1833333333333","0","0","0","0","0","-","1","0.00","0.06","1","1","0","0","0","0","5","1","0","1","0","0","0","0","3","0","0","0","0","-"
"119","Eric Staal","CAR, NYR","C","83","1295.8","12","20","11","9","32","61.54","167","7.19","19.51","320","248","198","111","11","18","26","13","13","0","0","18","34","56","69","93","31","381","341","52.77"
"320","Eric Tangradi","DET","L","1","6.9166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0.00"
"296","Erik Condra","T.B","R","54","510.68333333333","6","5","3","2","11","57.89","54","11.11","4.25","89","72","49","16","1","3","28","14","14","0","0","7","9","10","20","85","13","1","1","50.00"
"558","Erik Gudbranson","FLA","D","64","1058.6833333333","2","7","3","4","9","22.50","66","3.03","1.93","144","98","25","1","2","6","38","16","14","2","0","11","19","10","131","139","47","0","0","-"
"759","Erik Gustafsson","CHI","D","41","561.65","0","13","6","7","13","44.83","52","0.00","1.48","115","73","22","1","0","2","4","2","2","0","0","2","12","8","29","70","36","0","0","-"
