"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"192","Erik Karlsson","S.J","D","53","1034.3666666667","1","24","10","14","25","37.88","136","0.74","4.84","321","203","58","7","5","26","18","8","8","0","0","5","53","50","39","73","59","0","1","0.00"
"472","Esa Lindell","DAL","D","82","1633.85","5","18","7","11","23","35.38","102","4.90","4.66","210","141","62","13","5","13","23","10","9","1","0","11","77","24","133","126","116","0","0","-"
"881","Evan Bouchard","EDM","D","7","75.7","0","0","0","0","0","0.00","8","0.00","0.36","20","14","3","1","1","1","2","1","1","0","0","1","2","3","6","2","7","0","0","-"
"742","Evan Rodrigues","BUF","L","74","946.98333333333","7","15","12","3","22","56.41","137","5.11","7.88","237","187","95","38","6","13","16","8","8","0","0","17","33","25","29","57","27","262","303","46.37"
"241","Evander Kane","S.J","L","75","1161.25","24","19","11","8","43","64.18","221","10.86","19.48","374","290","209","94","17","35","102","35","30","2","3","20","34","42","163","138","25","69","88","43.95"
"57","Evgeni Malkin","PIT","C","68","1041.6333333333","12","34","23","11","46","90.20","128","9.38","12.18","228","175","146","66","9","15","75","28","25","1","2","20","71","61","50","85","32","374","436","46.17"
"167","Evgenii Dadonov","FLA","R","82","1229.6833333333","19","33","16","17","52","69.33","151","12.58","16.63","269","209","165","77","12","16","6","3","3","0","0","15","46","44","31","116","40","2","3","40.00"
"306","Evgeny Kuznetsov","WSH","C","76","1132.9666666667","13","36","21","15","49","71.01","128","10.16","12.29","232","185","116","45","8","12","40","20","20","0","0","17","49","43","42","40","20","375","595","38.66"
"731","Filip Chlapik","OTT","C","5","59.766666666667","1","0","0","0","1","50.00","8","12.50","0.85","11","10","8","3","0","2","2","1","1","0","0","0","2","2","1","5","4","7","15","31.82"
"856","Filip Chytil","NYR","C","75","923.75","8","8","7","1","16","64.00","124","6.45","12.78","222","172","135","72","14","9","6","3","3","0","0","13","43","25","26","95","21","64","97","39.75"
"466","Filip Forsberg","NSH","L","64","930.63333333333","19","19","14","5","38","65.52","162","11.73","18.01","312","235","180","76","11","24","20","10","10","0","0","26","51","51","97","56","23","1","2","33.33"
"815","Filip Hronek","DET","D","46","786.58333333333","4","13","4","9","17","56.67","60","6.67","2.57","139","89","28","3","4","2","30","11","10","0","1","7","39","10","59","76","30","0","0","-"
"883","Filip Zadina","DET","R","9","117.16666666667","0","1","0","1","1","50.00","11","0.00","0.73","24","18","13","1","0","3","0","0","0","0","0","1","5","4","6","7","3","2","3","40.00"
"684","Frank Vatrano","FLA","C","81","1051.5","22","9","4","5","31","77.50","186","11.83","16.75","293","238","147","66","7","24","34","17","17","0","0","18","27","32","136","94","72","13","19","40.63"
"21","Frans Nielsen","DET","C","72","940.83333333333","10","16","5","11","26","59.09","101","9.90","6.93","154","122","80","38","6","6","12","6","6","0","0","2","27","16","76","77","39","387","390","49.81"
"608","Frederick Gaudreau","NSH","C","55","494.11666666667","3","1","1","0","4","30.77","43","6.98","4.43","75","64","45","25","3","6","2","1","1","0","0","8","9","13","25","38","18","155","165","48.44"
"592","Frederik Gauthier","TOR","C","70","570.41666666667","3","11","5","6","14","58.33","45","6.67","3.95","85","62","55","26","8","5","10","5","5","0","0","2","12","12","96","81","27","225","196","53.44"
"373","Fredrik Claesson","NYR","D","37","579.43333333333","2","3","3","0","5","26.32","42","4.76","1.65","105","73","20","2","1","3","7","2","1","1","0","1","28","7","71","73","29","0","0","-"
"275","Gabriel Bourque","COL","L","55","396.21666666667","2","5","4","1","7","46.67","26","7.69","3.15","52","45","26","15","0","5","10","5","5","0","0","5","5","6","89","51","35","5","7","41.67"
"738","Gabriel Carlsson","CBJ","D","1","8.3666666666667","0","0","0","0","0","-","1","0.00","0.01","1","1","0","0","0","0","2","1","1","0","0","0","0","0","0","2","0","0","0","-"
"408","Gabriel Landeskog","COL","L","73","1222.95","24","24","18","6","48","62.34","190","12.63","16.69","282","245","161","94","4","15","44","20","20","0","0","24","40","43","113","90","62","255","245","51.00"
"607","Garnet Hathaway","CGY","R","76","656.11666666667","9","8","2","6","17","62.96","68","13.24","6.85","123","96","80","37","6","5","47","18","16","1","1","21","24","19","191","96","28","5","3","62.50"
"272","Garrett Wilson","PIT","L","50","350.78333333333","2","6","4","2","8","66.67","53","3.77","5.42","79","68","55","34","6","10","16","5","3","2","0","6","5","5","112","56","14","3","4","42.86"
"832","Gavin Bayreuther","DAL","D","19","310.03333333333","2","1","1","0","3","25.00","24","8.33","1.86","61","38","16","4","1","2","8","4","4","0","0","0","10","3","10","31","18","0","0","-"
"495","Gemel Smith","BOS, DAL","C","17","141.66666666667","2","1","1","0","3","75.00","13","15.38","1","15","13","6","5","1","0","0","0","0","0","0","2","2","5","13","18","3","2","2","50.00"
"303","Greg McKegg","CAR","C","41","429.81666666667","6","5","4","1","11","68.75","27","22.22","3.59","50","41","41","24","3","3","8","4","4","0","0","5","10","14","30","54","18","145","136","51.60"
"216","Greg Pateryn","MIN","D","80","1224.4333333333","1","6","5","1","7","17.07","98","1.02","2.42","202","142","25","5","2","9","30","15","15","0","0","6","16","10","138","86","100","0","0","-"
"722","Guillaume Brisebois","VAN","D","8","87.783333333333","0","0","0","0","0","0.00","5","0.00","0.17","10","6","4","0","0","0","0","0","0","0","0","0","7","2","3","7","7","0","0","-"
"667","Gustav Forsling","CHI","D","43","677.75","3","6","2","4","9","47.37","55","5.45","2.22","107","68","28","4","2","4","30","15","15","0","0","5","21","14","38","68","31","0","0","-"
"213","Gustav Nyquist","DET, S.J","C, R","81","1243.7","20","28","15","13","48","65.75","173","11.56","14.86","297","231","170","64","5","17","8","4","4","0","0","13","67","40","36","65","21","10","9","52.63"
"446","Hampus Lindholm","ANA","D","76","1497.5666666667","5","16","4","12","21","32.31","104","4.81","6.48","227","148","65","9","5","12","44","22","22","0","0","7","70","19","66","100","103","0","0","-"
"618","Haydn Fleury","CAR","D","20","242.96666666667","0","1","1","0","1","7.69","17","0.00","0.67","40","27","10","1","0","2","2","1","1","0","0","1","6","3","25","40","21","0","0","-"
"849","Henri Jokiharju","CHI","D","38","651.6","0","11","7","4","11","34.38","58","0.00","2.02","132","81","33","1","2","6","16","8","8","0","0","2","25","6","47","40","36","0","0","-"
"806","Henrik Borgstrom","FLA","C","50","542.45","5","6","1","5","11","55.00","47","10.64","3.29","71","57","40","18","1","1","4","2","2","0","0","2","24","21","11","38","12","156","229","40.52"
"143","Ian Cole","COL","D","71","1164.4833333333","2","13","3","10","15","28.30","76","2.63","3.71","171","112","33","6","1","8","82","27","21","4","2","10","38","23","100","116","122","0","0","-"
"553","Ian McCoshen","FLA","D","19","233.38333333333","1","1","0","1","2","25.00","15","6.67","0.63","33","27","5","1","0","1","8","4","4","0","0","1","11","5","40","35","10","0","0","-"
"889","Igor Ozhiganov","TOR","D","53","738.11666666667","3","4","2","2","7","22.58","43","6.98","1.29","131","73","18","1","1","6","14","7","7","0","0","2","34","11","57","71","48","0","0","-"
"12","Ilya Kovalchuk","L.A","L","64","860.4","12","13","9","4","25","83.33","98","12.24","8.22","170","131","106","37","7","11","10","5","5","0","0","10","36","20","28","29","17","12","19","38.71"
"894","Ilya Lyubushkin","ARI","D","41","551.18333333333","0","4","3","1","4","25.00","27","0.00","1.27","64","46","12","1","1","4","9","3","2","1","0","5","22","6","147","72","56","0","0","-"
"882","Isac Lundestrom","ANA","C","15","177.63333333333","0","2","1","1","2","33.33","13","0.00","1","18","15","13","6","1","0","2","1","1","0","0","3","5","2","4","12","5","21","40","34.43"
"643","Ivan Barbashev","STL","C","80","789.35","12","12","8","4","24","85.71","53","22.64","7.67","99","75","76","39","1","9","15","6","5","1","0","14","13","31","85","61","26","184","210","46.70"
"736","Ivan Provorov","PHI","D","82","1691.9333333333","7","17","4","13","24","30.00","116","6.03","6.32","251","156","88","25","8","12","22","11","11","0","0","8","72","13","111","130","123","0","0","-"
"439","J.T. Brown","MIN","R","56","500.18333333333","3","5","3","2","8","47.06","54","5.56","4.92","92","69","44","23","5","11","17","7","6","1","0","7","9","16","98","45","13","5","12","29.41"
"556","J.T. Compher","COL","L","66","822.33333333333","9","11","7","4","20","55.56","88","10.23","8.61","147","114","98","49","11","17","18","8","8","0","0","12","17","18","31","59","48","182","190","48.92"
"420","J.T. Miller","T.B","C","75","904.25","9","18","6","12","27","57.45","86","10.47","7.49","158","127","102","37","4","11","24","11","11","0","0","14","27","41","112","60","23","172","192","47.25"
"493","Jaccob Slavin","CAR","D","82","1542.6666666667","2","20","7","13","22","32.84","109","1.83","6.27","246","169","48","8","8","26","18","9","9","0","0","6","51","76","57","147","108","0","0","-"
"693","Jack Eichel","BUF","C","77","1260.7","20","36","23","13","56","73.68","230","8.70","19.17","356","290","182","87","15","22","18","9","9","0","0","23","64","32","66","101","50","479","575","45.45"
"80","Jack Johnson","PIT","D","82","1366.4166666667","0","9","4","5","9","16.67","79","0.00","3.1","201","117","45","2","2","12","41","18","17","1","0","6","25","12","207","164","119","0","0","-"
"682","Jack Rodewald","OTT","R","6","42.333333333333","0","0","0","0","0","-","2","0.00","0.36","5","3","2","2","0","1","0","0","0","0","0","0","0","0","8","6","3","0","0","-"
"718","Jack Roslovic","WPG","C","77","701.05","4","13","9","4","17","62.96","63","6.35","4.69","110","80","60","24","7","7","4","2","2","0","0","10","18","23","31","52","20","89","116","43.41"
"555","Jacob de la Rose","DET","C, L","60","594.58333333333","3","6","3","3","9","47.37","49","6.12","3.71","86","61","43","19","3","4","14","6","6","0","0","6","11","16","67","57","18","145","203","41.67"
"732","Jacob Larsson","ANA","D","49","775.26666666667","0","5","2","3","5","19.23","56","0.00","2.54","124","86","22","7","1","11","16","8","8","0","0","2","27","9","39","84","54","0","1","0.00"
"816","Jacob MacDonald","FLA","D","2","22.766666666667","1","0","0","0","1","100.00","1","100.00","0.06","4","3","1","0","0","1","0","0","0","0","0","0","2","0","1","5","1","0","0","-"
"678","Jacob Middleton","S.J","D","3","28.616666666667","0","1","0","1","1","50.00","0","-","0.02","1","1","0","0","0","0","2","1","1","0","0","0","1","1","1","2","2","0","0","-"
"895","Jacob Nilsson","CHI","C","2","13.733333333333","0","0","0","0","0","-","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","3","5","37.50"
"464","Jacob Trouba","WPG","D","82","1503.4666666667","4","25","10","15","29","35.80","129","3.10","5.91","310","209","58","12","4","17","44","22","22","0","0","9","74","40","96","67","151","0","0","-"
"321","Jaden Schwartz","STL","L","69","1052.1166666667","9","22","15","7","31","72.09","157","5.73","14.74","274","214","164","72","9","18","14","7","7","0","0","14","26","42","55","92","25","15","16","48.39"
"805","Jake Bean","CAR","D","2","16.6","0","0","0","0","0","-","1","0.00","0.02","2","1","0","0","0","0","2","1","1","0","0","0","0","1","1","2","0","0","0","-"
"605","Jake Chelios","DET","D","5","82.333333333333","0","0","0","0","0","0.00","5","0.00","0.14","13","8","1","0","0","0","2","1","1","0","0","0","4","1","7","12","5","0","0","-"
"735","Jake DeBrusk","BOS","L","68","902.36666666667","19","12","8","4","31","72.09","124","15.32","10.92","214","172","118","64","9","6","14","7","7","0","0","9","23","40","43","106","22","8","27","22.86"
"505","Jake Dotchin","ANA","D","20","222.5","0","0","0","0","0","0.00","7","0.00","0.33","25","12","5","0","0","0","34","9","7","0","2","3","7","4","52","15","15","0","0","-"
"194","Jake Gardiner","TOR","D","62","1192.45","3","22","11","11","25","36.76","66","4.55","2.88","205","116","44","6","4","9","26","12","12","0","0","2","52","24","60","94","62","0","1","0.00"
"537","Jake Guentzel","PIT","C, L","82","1369.6333333333","33","31","16","15","64","74.42","195","16.92","18.76","321","255","217","104","7","19","22","11","11","0","0","20","36","41","101","155","46","6","12","33.33"
"487","Jake McCabe","BUF","D","59","987.41666666667","3","10","3","7","13","34.21","61","4.92","2.63","133","91","36","7","5","4","30","15","15","0","0","6","23","18","90","111","75","0","1","0.00"
"172","Jake Muzzin","L.A, TOR","D","80","1470.95","8","23","10","13","31","42.47","126","6.35","4.6","286","182","64","6","2","16","45","21","20","1","0","15","89","17","159","136","110","0","0","-"
"617","Jake Virtanen","VAN","R","70","949.38333333333","13","10","8","2","23","67.65","133","9.77","12.12","254","190","120","42","14","12","36","17","17","0","0","10","19","45","151","80","36","2","8","20.00"
"788","Jakob Chychrun","ARI","D","53","933.75","2","10","4","6","12","42.86","86","2.33","3.57","201","140","45","11","5","11","24","12","12","0","0","8","33","17","72","89","77","0","0","-"
"701","Jakob Forsbacka Karlsson","BOS","C","28","312.45","3","5","3","2","8","80.00","20","15.00","2.54","32","23","19","11","1","5","2","1","1","0","0","1","4","9","13","35","9","94","129","42.15"
"237","Jakob Silfverberg","ANA","R","73","969.7","19","10","5","5","29","85.29","139","13.67","13.13","242","195","137","53","15","7","22","11","11","0","0","9","21","22","34","109","35","15","24","38.46"
"860","Jakub Jerabek","STL","D","1","7.4166666666667","0","0","0","0","0","-","0","-","0.02","1","1","0","0","0","0","2","1","1","0","0","0","0","0","0","0","1","0","0","-"
"171","Jakub Voracek","PHI","R","78","1198.45","16","32","20","12","48","72.73","152","10.53","12.45","275","203","140","54","6","25","19","8","7","1","0","16","48","26","15","69","29","12","18","40.00"
"624","Jakub Vrana","WSH","L","82","1057.3166666667","23","20","13","7","43","69.35","153","15.03","13.9","261","218","162","57","10","12","22","11","11","0","0","19","49","40","45","51","32","4","5","44.44"
"699","Jakub Zboril","BOS","D","2","21.8","0","0","0","0","0","-","1","0.00","0.07","2","2","0","0","0","0","0","0","0","0","0","0","2","0","3","4","0","0","0","-"
"87","James Neal","CGY","L","63","801.66666666667","5","8","6","2","13","44.83","112","4.46","8.22","193","156","107","37","2","8","22","10","10","0","0","12","25","11","45","44","19","5","6","45.45"
"148","James van Riemsdyk","PHI","L","66","912.4","19","16","6","10","35","70.00","125","15.20","10.8","209","156","111","58","8","14","14","7","7","0","0","5","17","25","30","65","15","6","4","60.00"
"139","Jamie Benn","DAL","L","78","1187.3333333333","19","23","13","10","42","67.74","146","13.01","14.73","256","191","155","76","5","15","41","19","18","1","0","16","68","39","134","60","67","155","153","50.32"
"113","Jamie McGinn","FLA","L","19","182.58333333333","3","3","3","0","6","85.71","21","14.29","1.91","38","26","17","9","2","2","6","3","3","0","0","0","4","4","34","22","3","1","0","100.00"
"419","Jamie Oleksiak","DAL, PIT","D","57","813.38333333333","4","8","3","5","12","33.33","55","7.27","2.38","116","81","19","6","1","5","40","17","15","2","0","7","37","9","132","88","57","0","0","-"
"867","Jan Rutta","CHI, T.B","D","37","533.78333333333","2","6","2","4","8","27.59","41","4.88","1.25","81","55","15","0","2","3","16","8","8","0","0","5","12","1","24","45","24","0","0","-"
"823","Janne Kuokkanen","CAR","L","7","60","0","0","0","0","0","0.00","4","0.00","0.36","8","6","5","3","0","0","4","2","2","0","0","3","0","2","0","9","3","0","0","-"
"634","Jared McCann","FLA, PIT","C","78","977.25","14","14","10","4","28","68.29","130","10.77","10.02","214","165","96","41","8","13","27","12","11","1","0","15","38","31","74","90","49","244","287","45.95"
"220","Jared Spurgeon","MIN","D","82","1586.9666666667","10","21","10","11","31","44.29","121","8.26","5.13","243","170","68","21","4","13","20","10","10","0","0","7","17","24","78","107","117","1","0","100.00"
"839","Jaret Anderson-Dolan","L.A","C","5","49.1","0","1","1","0","1","50.00","4","0.00","0.29","5","5","2","1","0","0","0","0","0","0","0","2","2","2","5","5","2","4","5","44.44"
"178","Jason Demers","ARI","D","35","617.15","2","5","3","2","7","31.82","38","5.26","1.16","75","54","13","1","1","3","12","6","6","0","0","7","15","12","45","34","35","0","0","-"
"551","Jason Dickinson","DAL","C","67","790.7","6","16","9","7","22","70.97","87","6.90","8.41","144","117","94","44","5","6","18","9","9","0","0","15","25","28","105","88","37","178","226","44.06"
"182","Jason Garrison","EDM","D","17","180.41666666667","0","0","0","0","0","0.00","14","0.00","0.35","23","19","2","0","0","1","8","4","4","0","0","0","5","2","12","5","19","0","0","-"
"17","Jason Pominville","BUF","R","73","845.3","15","14","7","7","29","69.05","115","13.04","9.47","177","148","99","50","5","6","4","2","2","0","0","5","19","13","18","52","19","15","16","48.39"
"13","Jason Spezza","DAL","C","76","839.73333333333","6","9","3","6","15","60.00","96","6.25","7.42","168","132","78","37","6","6","23","10","9","1","0","6","48","22","15","34","30","417","301","58.08"
"298","Jason Zucker","MIN","L","81","1187.0833333333","14","14","9","5","28","68.29","185","7.57","17.6","338","273","195","85","10","21","18","9","9","0","0","32","26","46","82","57","38","1","8","11.11"
"181","Jay Beagle","VAN","C","57","624.76666666667","2","10","6","4","12","60.00","38","5.26","3.98","62","53","41","23","2","5","16","8","8","0","0","1","8","10","100","38","28","333","245","57.61"
"22","Jay Bouwmeester","STL","D","78","1438.8833333333","3","14","10","4","17","36.96","79","3.80","3.51","163","108","44","12","3","6","38","19","19","0","0","1","40","22","53","97","107","0","0","-"
"642","Jayce Hawryluk","FLA","C","42","390.81666666667","7","4","1","3","11","73.33","35","20.00","3.41","59","50","40","17","3","3","14","7","7","0","0","14","21","10","101","57","25","13","5","72.22"
"510","Jaycob Megna","ANA","D","28","349.38333333333","1","3","2","1","4","33.33","27","3.70","1.37","61","39","13","0","0","4","12","6","6","0","0","0","21","11","25","27","23","0","0","-"
"387","Jean-Gabriel Pageau","OTT","C","39","582.23333333333","4","8","5","3","12","75.00","69","5.80","5.85","104","87","60","35","6","10","4","2","2","0","0","6","20","17","59","47","30","216","177","54.96"
"593","Jean-Sebastien Dea","N.J, PIT","C","23","213.18333333333","4","2","0","2","6","85.71","27","14.81","2.52","47","36","29","11","4","2","8","4","4","0","0","4","6","13","21","25","11","47","45","51.09"
"33","Jeff Carter","L.A","C","76","1096.4833333333","7","11","7","4","18","50.00","123","5.69","11.87","245","190","130","57","9","21","36","18","18","0","0","6","32","20","72","39","27","485","474","50.57"
"118","Jeff Petry","MTL","D","82","1513.6","10","24","13","11","34","40.48","132","7.58","6.13","334","212","76","14","4","17","22","11","11","0","0","8","108","33","163","139","95","0","0","-"
"324","Jeff Skinner","BUF","C, L","82","1264.8833333333","32","15","11","4","47","61.04","209","15.31","19.17","342","279","214","101","10","23","26","13","13","0","0","34","35","55","30","55","23","100","112","47.17"
"724","Jeremy Lauzon","BOS","D","16","213.78333333333","1","0","0","0","1","33.33","9","11.11","0.33","27","15","6","1","2","1","2","1","1","0","0","0","4","4","11","20","10","0","0","-"
"807","Jesper Bratt","N.J","L","51","654.55","7","18","12","6","25","83.33","82","8.54","5.89","122","104","65","24","5","12","4","2","2","0","0","11","17","16","36","49","22","3","3","50.00"
"345","Jesper Fast","NYR","R","66","915.58333333333","8","12","4","8","20","55.56","77","10.39","10.48","117","96","93","66","5","8","26","13","13","0","0","16","22","21","117","92","35","4","8","33.33"
"884","Jesperi Kotkaniemi","MTL","C","79","932.06666666667","10","19","12","7","29","78.38","119","8.40","8.59","225","155","100","39","11","9","24","12","12","0","0","14","39","32","65","91","41","320","390","45.07"
"787","Jesse Puljujarvi","EDM","R","46","527.9","4","4","2","2","8","57.14","51","7.84","3.75","103","73","52","20","3","6","16","8","8","0","0","5","29","20","45","59","26","2","2","50.00"
"906","Jimmy Schuldt","VGK","D","1","19.2","0","1","1","0","1","50.00","1","0.00","0.03","2","2","0","0","0","0","0","0","0","0","0","0","1","0","0","2","1","0","0","-"
"479","Jimmy Vesey","NYR","L","81","1059.4166666667","16","15","12","3","31","68.89","125","12.80","14.79","221","164","129","70","10","17","15","6","5","1","0","8","37","41","77","72","29","6","18","25.00"
"335","Joakim Nordstrom","BOS","C","70","821","7","5","3","2","12","46.15","92","7.61","6.49","149","123","81","31","5","6","8","4","4","0","0","11","19","21","86","97","44","37","64","36.63"
"512","Joakim Ryan","S.J","D","44","548.71666666667","0","7","0","7","7","24.14","35","0.00","1.3","80","48","12","2","1","6","10","5","5","0","0","4","9","11","42","59","39","0","0","-"
"679","Joe Hicketts","DET","D","11","175.46666666667","0","0","0","0","0","0.00","16","0.00","0.5","25","20","6","1","1","0","0","0","0","0","0","1","6","2","15","15","20","0","0","-"
"426","Joe Morrow","WPG","D","41","562.06666666667","1","6","4","2","7","24.14","40","2.50","1.35","119","72","21","0","1","8","15","6","5","1","0","3","28","5","37","37","37","0","0","-"
"52","Joe Pavelski","S.J","C","75","1150.95","25","17","11","6","42","71.19","140","17.86","18.87","232","192","171","92","9","26","16","8","8","0","0","23","34","33","63","50","56","411","346","54.29"
"3","Joe Thornton","S.J","C","73","993.51666666667","13","23","16","7","36","66.67","70","18.57","7.87","116","94","74","35","2","10","16","8","8","0","0","11","38","41","16","24","14","335","304","52.43"
"421","Joel Armia","MTL","R","57","711.91666666667","10","6","5","1","16","57.14","115","8.70","10.17","190","144","95","43","10","17","10","5","5","0","0","9","26","32","104","51","18","3","15","16.67"
"400","Joel Edmundson","STL","D","64","1098.3333333333","2","9","8","1","11","22.00","95","2.11","4.21","194","129","39","7","2","12","53","25","24","1","0","3","34","7","120","56","87","0","1","0.00"
"733","Joel Eriksson Ek","MIN","C","58","692.91666666667","7","7","7","0","14","56.00","109","6.42","10.74","160","133","103","63","7","16","16","8","8","0","0","12","7","13","113","111","19","228","258","46.91"
"599","Joel Hanley","DAL","D","16","208.65","0","0","0","0","0","0.00","9","0.00","0.44","24","17","4","1","0","0","2","1","1","0","0","2","9","3","16","24","14","0","0","-"
"875","Joel L'Esperance","DAL","C","18","197.26666666667","1","0","0","0","1","100.00","22","4.55","2.2","39","28","26","10","0","3","4","2","2","0","0","1","7","6","21","9","4","24","28","46.15"
"775","Joey Anderson","N.J","R","34","388.75","3","3","3","0","6","54.55","46","6.52","4.09","68","56","31","15","1","7","6","3","3","0","0","2","3","9","42","42","6","7","7","50.00"
"301","Johan Larsson","BUF","C","73","866.06666666667","5","8","4","4","13","48.15","73","6.85","7.5","149","115","79","28","6","2","35","15","14","1","0","11","19","25","107","96","33","420","362","53.71"
"198","John Carlson","WSH","D","80","1471.65","10","27","15","12","37","34.91","142","7.04","6.42","292","201","73","17","9","15","16","8","8","0","0","7","71","38","40","76","118","0","0","-"
"523","John Gilmour","NYR","D","5","79.683333333333","0","0","0","0","0","0.00","9","0.00","0.27","19","13","4","0","0","1","2","1","1","0","0","0","3","1","3","3","13","0","0","-"
"535","John Hayden","CHI","R","54","460.95","3","2","1","1","5","41.67","42","7.14","4.07","88","65","51","19","5","7","21","6","3","3","0","7","7","14","94","59","23","4","21","16.00"
"350","John Klingberg","DAL","D","64","1330.7833333333","5","20","8","12","25","43.86","111","4.50","4.47","264","163","63","10","3","16","6","3","3","0","0","5","67","21","41","98","69","0","0","-"
"252","John Moore","BOS","D","61","988.28333333333","2","8","4","4","10","29.41","90","2.22","3.1","167","113","33","6","2","4","24","12","12","0","0","5","18","10","72","103","64","0","0","-"
"640","John Quenneville","N.J","C","19","195.48333333333","1","0","0","0","1","16.67","15","6.67","1.27","32","25","18","6","1","1","4","2","2","0","0","4","3","4","21","23","7","4","7","36.36"
"238","John Tavares","TOR","C","82","1336.1166666667","37","32","20","12","69","69.70","214","17.29","23.35","375","299","270","136","12","27","32","15","15","0","0","22","60","52","54","107","52","665","583","53.29"
"23","Johnny Boychuk","NYI","D","74","1227.9666666667","2","13","6","7","15","27.78","146","1.37","4.49","305","210","57","7","4","24","18","9","9","0","0","8","52","8","141","132","99","0","0","-"
"371","Johnny Gaudreau","CGY","L","82","1369.1166666667","29","42","29","13","71","80.68","205","14.15","19.16","354","280","195","84","11","19","20","10","10","0","0","41","98","57","11","58","12","0","2","0.00"
"309","Jon Merrill","VGK","D","57","940.48333333333","2","12","5","7","14","33.33","67","2.99","2.61","152","102","36","5","2","13","51","19","17","1","1","4","22","15","68","160","62","0","0","-"
"416","Jonas Brodin","MIN","D","82","1488.3833333333","3","13","6","7","16","36.36","105","2.86","4.12","204","135","45","10","8","11","28","14","14","0","0","9","17","25","58","104","110","0","0","-"
"689","Jonas Siegenthaler","WSH","D","26","340.13333333333","0","4","2","2","4","28.57","12","0.00","0.64","40","24","11","1","1","2","10","5","5","0","0","0","19","3","28","39","39","0","0","-"
"574","Jonathan Drouin","MTL","C, L","81","1133.4333333333","14","22","18","4","36","65.45","145","9.66","11.09","246","184","115","41","7","16","24","11","11","0","0","14","40","49","53","48","23","19","38","33.33"
"26","Jonathan Ericsson","DET","D","52","773.66666666667","3","2","1","1","5","21.74","44","6.82","1.22","101","63","20","1","2","4","31","14","13","1","0","5","35","6","86","52","41","0","0","-"
"409","Jonathan Huberdeau","FLA","L","82","1252.2","19","39","31","8","58","80.56","168","11.31","15.62","267","223","165","82","8","20","24","12","12","0","0","21","67","39","54","76","42","9","7","56.25"
"432","Jonathan Marchessault","VGK","C","82","1266.3333333333","19","23","12","11","42","60.87","218","8.72","18.98","375","291","194","70","13","15","42","21","21","0","0","23","61","49","90","96","22","79","136","36.74"
"131","Jonathan Toews","CHI","C","82","1310.5833333333","24","32","22","10","56","70.00","178","13.48","17.09","274","217","175","83","8","19","28","14","14","0","0","17","42","61","39","120","36","771","588","56.73"
"532","Jonny Brodzinski","L.A","L","13","125.11666666667","2","1","1","0","3","60.00","17","11.76","1.55","32","25","16","7","3","3","2","1","1","0","0","0","0","3","23","5","7","1","1","50.00"
"338","Joonas Donskoi","S.J","R","80","1022.4333333333","13","21","11","10","34","62.96","108","12.04","11.62","175","144","112","64","4","9","10","5","5","0","0","19","36","23","36","126","36","1","9","10.00"
"196","Jordan Eberle","NYI","C, R","78","1064.8","12","13","8","5","25","59.52","121","9.92","11.86","204","165","140","72","7","12","10","5","5","0","0","9","30","32","35","108","35","9","11","45.00"
"697","Jordan Greenway","MIN","L","81","1047.5166666667","12","12","7","5","24","75.00","103","11.65","11.35","198","150","117","56","5","18","24","12","12","0","0","15","18","34","57","107","40","28","47","37.33"
"800","Jordan Kyrou","STL","C","16","149.81666666667","1","2","2","0","3","75.00","16","6.25","1.03","24","20","18","6","2","0","4","2","2","0","0","3","3","3","2","20","3","2","0","100.00"
"481","Jordan Martinook","CAR","L","82","1045.3833333333","14","10","7","3","24","51.06","135","10.37","18.13","252","201","160","90","8","22","28","14","14","0","0","16","29","42","194","133","36","119","133","47.22"
"282","Jordan Nolan","STL","C","14","110.81666666667","0","2","1","1","2","28.57","17","0.00","0.86","28","24","12","0","1","2","4","2","2","0","0","0","0","1","22","2","4","0","1","0.00"
"604","Jordan Oesterle","ARI","D","71","1141","3","10","4","6","13","27.66","63","4.76","2.79","177","108","34","2","2","12","10","5","5","0","0","5","48","22","52","140","123","0","0","-"
"457","Jordan Schmaltz","STL","D","20","219.41666666667","0","2","2","0","2","33.33","11","0.00","0.41","19","13","4","1","0","0","2","1","1","0","0","1","3","1","9","15","21","0","0","-"
"120","Jordan Staal","CAR","C","50","732.05","11","15","7","8","26","72.22","104","10.58","12.88","167","133","115","58","5","23","24","12","12","0","0","7","22","35","112","81","14","446","346","56.31"
"305","Jordan Weal","ARI, MTL, PHI","C","63","780.4","6","9","6","3","15","57.69","67","8.96","6.57","116","92","72","34","0","8","16","8","8","0","0","3","17","20","28","73","26","307","250","55.12"
"226","Jordie Benn","MTL","D","81","1245.3666666667","5","17","6","11","22","32.84","84","5.95","3.66","186","120","20","2","4","11","22","11","11","0","0","6","63","12","115","125","101","0","0","-"
"207","Jori Lehtera","PHI","C","27","203.06666666667","1","2","1","1","3","50.00","17","5.88","1.21","23","18","10","6","0","0","17","7","6","1","0","2","4","4","26","27","7","64","53","54.70"
