"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"145","P.K. Subban","NSH","D","63","98.416666666667","27","136","16.56","23","112","17.04","20","84","19.23","3","13","18.75","1.61","11.74","12.06","17","79","17.71","8","36","18.18","1","8","11.11","9","43","17.31","1","3","25.00","6","50","10.71","1","2","33.33","15.00","84.52","0.995","2","8","48","81","4.00","7","15","67","9.46"
"795","Par Lindholm","TOR, WPG","C","65","103.16666666667","29","188","13.36","25","135","15.63","22","92","19.30","0","13","0.00","0.82","12.39","6.20","9","95","8.65","3","36","7.69","0","5","0.00","6","59","9.23","0","5","0.00","9","84","9.68","0","3","0.00","0.00","85.87","0.859","3","11","116","87","2.52","4","17","144","2.70"
"140","Pat Maroon","STL","L","74","0.51666666666667","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","0","-","0","0","0","-"
"97","Patric Hornqvist","PIT","R","69","0.76666666666667","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","1","0","0","4","100.00","1","0","0","100.00"
"43","Patrice Bergeron","BOS","C","65","109.96666666667","37","162","18.59","32","133","19.39","22","102","17.74","7","14","33.33","3.05","10.34","22.77","19","67","22.09","9","32","21.95","4","5","44.44","10","35","22.22","3","3","50.00","15","90","14.29","0","6","0.00","31.82","86.27","1.181","1","6","111","53","0.89","2","15","145","1.36"
"41","Patrick Eaves","ANA","R","7","0.083333333333333","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","1","-","0","0","0","-"
"157","Patrick Kane","CHI","R","81","6.05","2","5","28.57","2","3","40.00","2","1","66.67","0","0","-","0.12","0.41","22.32","1","2","33.33","1","0","100.00","0","0","-","0","2","0.00","0","0","-","1","0","100.00","0","0","-","0.00","100.00","1.000","2","0","4","14","33.33","3","0","5","37.50"
"4","Patrick Marleau","TOR","C","82","5.6","1","2","33.33","1","2","33.33","0","2","0.00","0","1","0.00","0.03","0.21","11.28","0","2","0.00","0","1","0.00","0","0","-","0","1","0.00","0","1","0.00","1","0","100.00","0","0","-","-","50.00","0.50","2","1","1","15","66.67","2","2","1","66.67"
"742","Patrick Russell","EDM","R","6","2.7333333333333","0","2","0.00","0","1","0.00","0","1","0.00","0","0","-","0","0.07","0.00","0","1","0.00","0","1","0.00","0","0","-","0","0","-","0","0","-","0","1","0.00","0","0","-","-","100.00","1.00","0","0","0","4","-","0","0","0","-"
"116","Patrik Berglund","BUF","C","23","25.8","1","51","1.92","1","39","2.50","0","23","0.00","0","2","0.00","0","2.66","0.04","0","17","0.00","0","6","0.00","0","1","0.00","0","11","0.00","0","0","-","0","33","0.00","0","1","0.00","-","91.30","0.91","2","1","12","29","14.29","2","2","17","10.53"
"716","Patrik Laine","WPG","R","82","3.7166666666667","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","9","-","0","0","0","-"
"290","Patrik Nemeth","COL","D","74","237.2","59","413","12.50","57","290","16.43","49","205","19.29","4","23","14.81","4.48","24.82","15.29","30","183","14.08","18","68","20.93","2","16","11.11","12","115","9.45","2","3","40.00","11","215","4.87","0","4","0.00","8.16","88.78","0.969","4","20","115","85","3.36","9","43","187","4.59"
"142","Paul Byron","MTL","L","56","77.7","14","114","10.94","14","85","14.14","12","66","15.38","3","10","23.08","0.97","8.23","10.56","7","63","10.00","5","28","15.15","3","3","50.00","2","35","5.41","0","4","0.00","2","43","4.44","0","3","0.00","25.00","84.85","1.098","1","10","25","107","3.85","4","21","33","10.81"
"134","Paul Carey","BOS, OTT","C","7","1.2833333333333","0","1","0.00","0","1","0.00","0","1","0.00","0","0","-","0","0.03","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","1","0.00","0","0","-","-","100.00","1.00","0","0","0","2","-","0","0","0","-"
"471","Paul LaDue","L.A","D","33","3.5333333333333","2","8","20.00","2","6","25.00","2","4","33.33","0","2","0.00","0.02","0.49","3.73","0","4","0.00","0","1","0.00","0","0","-","0","3","0.00","0","1","0.00","0","4","0.00","0","1","0.00","0.00","50.00","0.500","0","0","3","7","0.00","0","0","3","0.00"
"74","Paul Stastny","VGK","C","50","54.766666666667","16","98","14.04","15","81","15.63","13","62","17.33","2","9","18.18","0.94","7.77","10.80","7","59","10.61","4","27","12.90","1","5","16.67","3","32","8.57","1","4","20.00","6","38","13.64","0","0","-","15.38","85.48","1.009","1","4","38","50","2.56","4","10","54","6.90"
"504","Pavel Buchnevich","NYR","R","64","0.11666666666667","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","1","0","1","-","0","1","0","-"
"635","Pavel Zacha","N.J","C","61","132.88333333333","35","162","17.77","32","114","21.92","31","75","29.25","3","10","23.08","2.28","9.72","18.98","17","74","18.68","5","23","17.86","3","2","60.00","12","51","19.05","0","3","0.00","7","80","8.05","0","5","0.00","9.68","86.67","0.963","5","8","44","125","10.20","8","19","60","11.76"
"510","Peter Cehlarik","BOS","L","20","0.066666666666667","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","1","-","0","0","0","-"
"119","Phil Kessel","PIT","R","82","0.2","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","1","-","0","0","0","-"
"265","Phil Varone","PHI","C","47","2.1","0","4","0.00","0","2","0.00","0","1","0.00","0","0","-","0","0.07","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","4","0.00","0","0","-","-","100.00","1.00","0","1","0","3","-","0","1","1","0.00"
"699","Philippe Myers","PHI","D","21","15.7","4","16","20.00","4","13","23.53","3","11","21.43","0","2","0.00","0.26","0.92","22.21","2","7","22.22","2","3","40.00","0","2","0.00","0","4","0.00","0","0","-","1","8","11.11","0","0","-","0.00","81.82","0.818","1","1","4","18","20.00","2","3","6","25.00"
"404","Phillip Danault","MTL","C","81","202.28333333333","65","358","15.37","57","275","17.17","47","196","19.34","2","23","8.00","2.72","25.22","9.73","25","187","11.79","14","84","14.29","1","9","10.00","11","103","9.65","0","13","0.00","22","162","11.96","1","1","50.00","4.26","88.27","0.925","7","28","161","124","4.17","16","49","245","6.13"
"424","Phillip Di Giuseppe","CAR, NSH","L","24","0.9","0","1","0.00","0","1","0.00","0","0","-","0","0","-","0","0.04","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","1","0.00","0","0","-","-","-","-","0","0","0","1","-","0","0","0","-"
"568","Pierre-Edouard Bellemare","VGK","C, L","76","147.9","34","244","12.23","31","175","15.05","27","129","17.31","3","18","14.29","2.45","16.49","12.92","11","118","8.53","5","50","9.09","1","9","10.00","6","68","8.11","1","4","20.00","11","119","8.46","1","5","16.67","11.11","86.05","0.972","1","15","132","53","0.75","6","27","160","3.61"
"731","Pierre-Luc Dubois","CBJ","C","82","14.65","2","11","15.38","2","10","16.67","2","8","20.00","0","2","0.00","0.11","0.62","14.69","1","4","20.00","1","0","100.00","0","0","-","0","4","0.00","0","0","-","1","7","12.50","0","2","0.00","0.00","75.00","0.750","2","2","4","33","33.33","3","2","5","37.50"
"423","Pontus Aberg","ANA, MIN","L","59","0.53333333333333","0","1","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","1","0.00","0","0","-","0","0","-","0","1","0.00","0","0","-","0","0","-","0","0","-","-","-","-","1","1","0","1","-","0","1","0","-"
"441","Radek Faksa","DAL","C","81","130.66666666667","32","265","10.77","31","209","12.92","28","150","15.73","3","12","20.00","1.91","17.4","9.90","15","133","10.14","10","46","17.86","1","1","50.00","5","87","5.43","1","5","16.67","7","122","5.43","0","6","0.00","10.71","92.00","1.027","2","11","131","82","1.50","2","12","162","1.22"
"777","Radim Simek","S.J","D","41","35.216666666667","14","50","21.88","12","40","23.08","12","31","27.91","1","4","20.00","0.94","3.42","21.51","9","28","24.32","4","13","23.53","0","2","0.00","5","15","25.00","1","2","33.33","1","22","4.35","0","0","-","8.33","87.10","0.954","1","3","10","44","9.09","3","6","16","15.79"
"273","Radko Gudas","PHI","D","77","202.48333333333","54","310","14.84","51","232","18.02","44","167","20.85","2","25","7.41","3.22","20.79","13.42","27","162","14.29","14","62","18.42","2","9","18.18","13","100","11.50","0","8","0.00","10","134","6.94","0","7","0.00","4.55","85.03","0.896","3","21","151","61","1.95","8","42","225","3.43"
"631","Rasmus Andersson","CGY","D","79","27.783333333333","7","36","16.28","7","28","20.00","5","20","20.00","1","2","33.33","0.52","2.61","16.68","4","19","17.39","2","9","18.18","1","0","100.00","2","10","16.67","0","1","0.00","1","15","6.25","0","1","0.00","20.00","90.00","1.100","1","5","7","35","12.50","2","6","9","18.18"
"791","Rasmus Dahlin","BUF","D","82","13.066666666667","1","13","7.14","1","11","8.33","0","9","0.00","0","1","0.00","0.04","0.71","5.98","0","6","0.00","0","2","0.00","0","0","-","0","4","0.00","0","1","0.00","1","6","14.29","0","0","-","-","88.89","0.89","2","1","11","24","15.38","2","1","11","15.38"
"542","Rasmus Ristolainen","BUF","D","78","170.33333333333","36","257","12.29","32","206","13.45","24","158","13.19","1","21","4.55","1.53","17.45","8.04","11","129","7.86","4","60","6.25","1","13","7.14","7","69","9.21","0","5","0.00","6","114","5.00","0","3","0.00","4.17","86.71","0.909","5","23","96","73","4.95","7","31","151","4.43"
"241","Reilly Smith","VGK","R","74","114.08333333333","62","136","31.31","56","106","34.57","43","72","37.39","4","9","30.77","3.69","9.24","28.51","30","72","29.41","22","27","44.90","4","5","44.44","8","45","15.09","0","2","0.00","14","60","18.92","0","2","0.00","9.30","87.50","0.968","3","10","37","111","7.50","10","20","53","15.87"
"524","Remi Elie","BUF","L","16","17.2","5","33","13.16","4","24","14.29","2","17","10.53","0","3","0.00","0.13","2.21","5.74","2","14","12.50","0","7","0.00","0","1","0.00","2","7","22.22","0","2","0.00","1","18","5.26","0","0","-","0.00","82.35","0.824","0","3","2","22","0.00","1","3","3","25.00"
"247","Richard Panik","ARI","R","75","89.883333333333","33","138","19.30","30","94","24.19","26","66","28.26","3","12","20.00","1.42","8.09","14.95","13","71","15.48","6","33","15.38","1","5","16.67","7","38","15.56","1","5","16.67","5","58","7.94","1","2","33.33","11.54","81.82","0.934","2","7","63","89","3.08","3","13","81","3.57"
"406","Rickard Rakell","ANA","C, L","69","30.383333333333","7","43","14.00","7","29","19.44","4","22","15.38","0","2","0.00","0.46","3.01","13.28","5","26","16.13","3","14","17.65","0","1","0.00","2","12","14.29","0","1","0.00","0","16","0.00","0","0","-","0.00","90.91","0.909","1","7","6","47","14.29","3","8","8","27.27"
"146","Riley Nash","CBJ","C","78","22.633333333333","2","41","4.65","2","30","6.25","2","24","7.69","0","8","0.00","0.07","2.72","2.48","1","18","5.26","0","10","0.00","0","4","0.00","1","8","11.11","0","4","0.00","0","22","0.00","0","0","-","0.00","66.67","0.667","2","1","19","14","9.52","2","3","28","6.67"
"304","Riley Sheahan","FLA, PIT","C","82","165.81666666667","51","248","17.06","46","180","20.35","39","123","24.07","3","18","14.29","2.99","14.83","16.78","23","120","16.08","15","40","27.27","2","5","28.57","8","80","9.09","1","8","11.11","19","119","13.77","0","5","0.00","7.69","85.37","0.931","9","20","113","135","7.38","11","32","133","7.64"
"588","Robby Fabbri","STL","C","32","0.68333333333333","0","2","0.00","0","1","0.00","0","0","-","0","0","-","0","0.09","0.00","0","1","0.00","0","1","0.00","0","0","-","0","0","-","0","0","-","0","1","0.00","0","0","-","-","-","-","0","0","0","4","-","0","0","0","-"
"158","Robert Bortuzzo","STL","D","59","138.63333333333","32","212","13.11","30","167","15.23","26","123","17.45","1","9","10.00","1.82","15.88","10.28","14","119","10.53","11","50","18.03","1","5","16.67","3","69","4.17","0","2","0.00","4","87","4.40","0","2","0.00","3.85","92.68","0.965","2","12","106","75","1.85","2","28","141","1.40"
"525","Robert Hagg","PHI","D","82","145.43333333333","33","234","12.36","29","183","13.68","25","139","15.24","1","20","4.76","1.51","19.38","7.23","15","129","10.42","7","63","10.00","0","10","0.00","8","66","10.81","1","7","12.50","10","101","9.01","0","3","0.00","4.00","85.61","0.896","4","11","49","130","7.55","6","19","71","7.79"
"761","Robert Thomas","STL","C","70","9.9833333333333","2","19","9.52","2","16","11.11","1","11","8.33","0","3","0.00","0.01","1.32","0.45","0","12","0.00","0","4","0.00","0","1","0.00","0","8","0.00","0","1","0.00","0","6","0.00","0","1","0.00","0.00","72.73","0.727","1","0","1","22","50.00","1","1","2","33.33"
"367","Rocco Grimaldi","NSH","C","53","0.93333333333333","0","2","0.00","0","2","0.00","0","2","0.00","0","0","-","0","0.12","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","2","0.00","0","0","-","-","100.00","1.00","0","0","0","1","-","0","0","0","-"
"191","Roman Josi","NSH","D","82","213.1","69","336","17.04","61","259","19.06","46","172","21.10","4","22","15.38","3.85","21.83","14.99","33","165","16.67","13","57","18.57","4","8","33.33","20","108","15.63","0","10","0.00","19","158","10.73","0","3","0.00","8.70","87.21","0.959","5","28","155","100","3.13","9","43","204","4.23"
"69","Roman Polak","DAL","D","77","203.1","35","373","8.58","32","265","10.77","29","186","13.49","2","23","8.00","1.85","23.82","7.21","13","193","6.31","7","59","10.61","0","8","0.00","6","134","4.29","1","7","12.50","10","166","5.68","0","8","0.00","6.90","87.63","0.945","2","12","129","60","1.53","8","27","213","3.62"
"5","Ron Hainsey","TOR","D","81","229.75","63","364","14.75","57","275","17.17","41","193","17.52","4","32","11.11","3.29","24.26","11.96","30","196","13.27","14","74","15.91","3","14","17.65","16","122","11.59","1","12","7.69","15","156","8.77","0","6","0.00","9.76","83.42","0.932","1","21","140","75","0.71","7","38","226","3.00"
"655","Roope Hintz","DAL","L","58","15.766666666667","5","24","17.24","3","21","12.50","2","16","11.11","0","2","0.00","0.28","1.67","14.27","1","13","7.14","1","1","50.00","0","0","-","0","12","0.00","0","1","0.00","3","10","23.08","0","1","0.00","0.00","87.50","0.875","1","0","20","19","4.76","1","0","23","4.17"
"555","Ross Johnston","NYI","L","17","0.58333333333333","0","1","0.00","0","1","0.00","0","1","0.00","0","0","-","0","0.12","0.00","0","1","0.00","0","0","-","0","0","-","0","1","0.00","0","0","-","0","0","-","0","0","-","-","100.00","1.00","0","0","0","1","-","0","0","0","-"
"620","Rourke Chartier","S.J","C","13","5.1833333333333","0","10","0.00","0","9","0.00","0","5","0.00","0","0","-","0","1.07","0.00","0","8","0.00","0","3","0.00","0","0","-","0","5","0.00","0","0","-","0","2","0.00","0","0","-","-","100.00","1.00","0","1","3","5","0.00","0","2","5","0.00"
"691","Rudolfs Balcers","OTT","L","36","8.9333333333333","3","8","27.27","3","7","30.00","3","6","33.33","0","1","0.00","0.15","0.59","20.04","2","5","28.57","0","2","0.00","0","1","0.00","2","3","40.00","0","0","-","0","3","0.00","0","0","-","0.00","83.33","0.833","2","0","1","19","66.67","2","0","1","66.67"
"68","Ryan Callahan","T.B","R","52","53.016666666667","10","73","12.05","8","49","14.04","8","34","19.05","1","7","12.50","0.42","4.15","9.11","7","28","20.00","2","13","13.33","1","5","16.67","5","15","25.00","0","1","0.00","1","42","2.33","0","1","0.00","12.50","79.41","0.919","2","4","24","63","7.69","2","7","28","6.67"
"561","Ryan Carpenter","VGK","C","68","85.116666666667","31","149","17.22","28","118","19.18","20","94","17.54","3","12","20.00","1.17","11.55","9.19","11","82","11.83","5","40","11.11","1","9","10.00","6","42","12.50","2","1","66.67","8","61","11.59","0","2","0.00","15.00","87.23","1.022","3","7","48","68","5.88","5","20","65","7.14"
"601","Ryan Donato","BOS, MIN","C","56","0.63333333333333","0","1","0.00","0","1","0.00","0","0","-","0","0","-","0","0.05","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","1","0.00","0","0","-","-","-","-","0","0","0","2","-","1","0","0","100.00"
"342","Ryan Dzingel","CBJ, OTT","C, L","78","1.35","0","3","0.00","0","2","0.00","0","2","0.00","0","0","-","0","0.25","0.00","0","3","0.00","0","2","0.00","0","0","-","0","1","0.00","0","0","-","0","0","-","0","0","-","-","100.00","1.00","0","0","0","2","-","0","0","1","0.00"
"233","Ryan Ellis","NSH","D","82","220.15","67","334","16.71","59","265","18.21","45","176","20.36","4","23","14.81","4.03","21.95","15.50","34","170","16.67","15","60","20.00","4","7","36.36","19","110","14.73","0","12","0.00","15","154","8.88","0","3","0.00","8.89","86.93","0.958","4","25","161","100","2.42","9","41","222","3.90"
"36","Ryan Getzlaf","ANA","C","67","42.15","7","96","6.80","7","76","8.43","3","60","4.76","0","4","0.00","0.12","8.82","1.36","1","71","1.39","1","32","3.03","0","2","0.00","0","39","0.00","0","2","0.00","0","22","0.00","0","0","-","0.00","93.33","0.933","2","7","58","35","3.33","3","10","68","4.23"
"514","Ryan Graves","COL","D","26","31.616666666667","11","50","18.03","11","32","25.58","10","24","29.41","1","2","33.33","0.82","2.48","24.88","8","20","28.57","4","7","36.36","1","1","50.00","4","13","23.53","0","0","-","0","29","0.00","0","1","0.00","10.00","91.67","1.017","0","3","8","37","0.00","0","6","9","0.00"
"519","Ryan Hartman","NSH, PHI","R","83","35.533333333333","7","39","15.22","7","31","18.42","6","24","20.00","1","5","16.67","0.43","3.6","10.65","4","27","12.90","2","14","12.50","0","4","0.00","2","13","13.33","1","1","50.00","2","12","14.29","0","0","-","16.67","79.17","0.958","1","1","11","48","8.33","2","3","12","14.29"
"311","Ryan Johansen","NSH","C","80","114.51666666667","42","144","22.58","37","111","25.00","22","72","23.40","4","4","50.00","2.58","10.03","20.44","26","76","25.49","14","25","35.90","3","1","75.00","12","51","19.05","0","2","0.00","12","62","16.22","1","0","100.00","18.18","94.44","1.126","6","10","65","114","8.45","8","21","74","9.76"
"38","Ryan Kesler","ANA","C","60","134.96666666667","20","270","6.90","19","205","8.48","10","160","5.88","0","24","0.00","0.39","21.97","1.73","2","176","1.12","0","86","0.00","0","13","0.00","2","90","2.17","0","8","0.00","5","90","5.26","0","3","0.00","0.00","85.00","0.850","1","15","165","36","0.60","4","23","213","1.84"
"711","Ryan Lindgren","NYR","D","5","3.6333333333333","1","3","25.00","1","2","33.33","1","1","50.00","0","0","-","0.08","0.19","30.31","1","2","33.33","1","2","33.33","0","0","-","0","0","-","0","0","-","0","1","0.00","0","0","-","0.00","100.00","1.000","1","0","1","4","50.00","1","0","1","50.00"
"161","Ryan McDonagh","T.B","D","82","257.78333333333","50","446","10.08","46","327","12.33","37","247","13.03","6","21","22.22","3.62","26.72","11.93","27","220","10.93","13","79","14.13","5","10","33.33","14","141","9.03","0","6","0.00","8","212","3.64","0","5","0.00","16.22","91.50","1.077","2","31","162","78","1.22","7","53","266","2.56"
"393","Ryan Murphy","MIN, N.J","D","3","0.016666666666667","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","1","0","0","0","100.00","1","0","0","100.00"
"418","Ryan Murray","CBJ","D","56","141.56666666667","46","202","18.55","43","154","21.83","39","110","26.17","4","13","23.53","3.42","14.57","19.03","21","106","16.54","10","45","18.18","2","8","20.00","11","61","15.28","1","2","33.33","10","85","10.53","0","3","0.00","10.26","88.18","0.984","3","16","82","62","3.53","10","25","139","6.71"
"383","Ryan Nugent-Hopkins","EDM","C","82","139.05","40","238","14.39","33","182","15.35","26","136","16.05","3","22","12.00","2.56","17.3","12.90","22","123","15.17","12","55","17.91","2","6","25.00","10","68","12.82","1","8","11.11","11","107","9.32","0","8","0.00","11.54","83.82","0.954","3","15","118","96","2.48","7","24","135","4.93"
"221","Ryan O'Reilly","STL","C","82","163.8","38","260","12.75","35","195","15.22","30","136","18.07","3","13","18.75","2.12","18.12","10.46","15","136","9.93","9","49","15.52","2","5","28.57","6","87","6.45","0","4","0.00","4","115","3.36","0","4","0.00","10.00","90.44","1.004","0","21","150","81","0.00","1","33","213","0.47"
"766","Ryan Poehling","MTL","C","1","0.7","1","2","33.33","0","2","0.00","0","1","0.00","0","0","-","0","0.21","0.00","1","2","33.33","0","0","-","0","0","-","1","2","33.33","0","0","-","0","0","-","0","0","-","-","100.00","1.00","0","1","0","1","-","0","1","0","-"
"549","Ryan Pulock","NYI","D","82","145.18333333333","29","240","10.78","23","177","11.50","19","140","11.95","0","18","0.00","2.06","17.58","10.49","14","138","9.21","10","60","14.29","0","10","0.00","4","78","4.88","0","4","0.00","6","91","6.19","0","4","0.00","0.00","87.14","0.871","1","14","67","135","1.47","6","30","91","6.19"
"283","Ryan Spooner","EDM, NYR, VAN","C","52","0.05","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","1","0","1","-","0","1","0","-"
"387","Ryan Strome","EDM, NYR","C","81","89.983333333333","24","133","15.29","23","100","18.70","19","76","20.00","1","13","7.14","1.39","9.89","12.29","12","70","14.63","6","33","15.38","1","3","25.00","6","37","13.95","0","7","0.00","7","60","10.45","0","3","0.00","5.26","82.89","0.882","4","8","48","105","7.69","5","18","58","7.94"
"28","Ryan Suter","MIN","D","82","189.88333333333","47","346","11.96","37","275","11.86","29","207","12.29","4","27","12.90","2.85","23.41","10.84","18","157","10.29","4","58","6.45","1","11","8.33","14","99","12.39","2","9","18.18","17","173","8.95","0","7","0.00","13.79","86.96","1.007","2","17","108","73","1.82","8","32","193","3.98"
"498","Saku Maenalanen","CAR","R","34","11.866666666667","3","25","10.71","2","23","8.00","2","16","11.11","0","1","0.00","0.03","1.77","1.59","0","11","0.00","0","6","0.00","0","1","0.00","0","5","0.00","0","0","-","1","12","7.69","0","0","-","0.00","93.75","0.938","1","2","3","19","25.00","3","3","3","50.00"
"573","Sam Bennett","CGY","C","71","13.616666666667","4","15","21.05","4","13","23.53","3","9","25.00","0","2","0.00","0.11","0.87","11.19","1","7","12.50","0","4","0.00","0","2","0.00","1","3","25.00","0","0","-","1","8","11.11","0","0","-","0.00","77.78","0.778","0","2","3","14","0.00","0","4","3","0.00"
"324","Sam Carrick","ANA","C","6","1.4333333333333","1","1","50.00","1","1","50.00","1","0","100.00","0","0","-","0.01","0.07","7.77","0","1","0.00","0","0","-","0","0","-","0","1","0.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","0","0","3","-","0","0","0","-"
"143","Sam Gagner","EDM, VAN","C","32","0.76666666666667","0","1","0.00","0","1","0.00","0","0","-","0","0","-","0","0.05","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","1","0.00","0","0","-","-","-","-","0","0","2","0","0.00","0","0","2","0.00"
"571","Sam Reinhart","BUF","C","82","5.9","1","12","7.69","1","9","10.00","1","9","10.00","0","1","0.00","0","1.01","0.01","0","6","0.00","0","5","0.00","0","1","0.00","0","1","0.00","0","0","-","0","5","0.00","0","0","-","0.00","88.89","0.889","1","2","2","10","33.33","1","2","2","33.33"
"721","Sam Steel","ANA","C","22","12.133333333333","2","12","14.29","1","11","8.33","1","10","9.09","1","1","50.00","0.15","0.74","17.33","1","5","16.67","1","0","100.00","1","0","100.00","0","5","0.00","0","1","0.00","1","6","14.29","0","0","-","100.00","90.00","1.900","0","0","5","14","0.00","0","2","7","0.00"
"698","Sami Niku","WPG","D","30","3.1166666666667","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","1","1","5","0.00","0","2","1","0.00"
"250","Sami Vatanen","N.J","D","50","94.033333333333","18","125","12.59","16","97","14.16","13","66","16.46","0","10","0.00","0.81","8.4","8.82","6","68","8.11","3","18","14.29","0","2","0.00","3","50","5.66","0","6","0.00","7","52","11.86","0","2","0.00","0.00","84.85","0.848","0","11","35","90","0.00","2","18","49","3.92"
"730","Samuel Girard","COL","D","82","11.6","6","13","31.58","5","8","38.46","4","6","40.00","0","2","0.00","0.18","0.96","16.05","3","5","37.50","0","2","0.00","0","0","-","3","3","50.00","0","1","0.00","3","8","27.27","0","1","0.00","0.00","66.67","0.667","0","1","2","21","0.00","0","2","2","0.00"
"545","Samuel Morin","PHI","D","5","4.55","1","9","10.00","1","7","12.50","1","4","20.00","0","0","-","0","0.56","0.07","0","4","0.00","0","2","0.00","0","0","-","0","2","0.00","0","0","-","0","4","0.00","0","0","-","0.00","100.00","1.000","0","0","2","4","0.00","0","0","3","0.00"
"381","Scott Harrington","CBJ","D","73","67.033333333333","22","80","21.57","19","62","23.46","17","46","26.98","3","4","42.86","1.71","4.96","25.65","11","44","20.00","5","13","27.78","2","0","100.00","6","31","16.22","0","4","0.00","4","34","10.53","0","0","-","17.65","91.30","1.090","3","4","35","59","7.89","9","7","47","16.07"
"427","Scott Laughton","PHI","C","82","184.86666666667","46","295","13.49","42","224","15.79","36","160","18.37","2","30","6.25","3.01","21.12","12.46","24","160","13.04","15","71","17.44","1","16","5.88","9","89","9.18","1","6","14.29","10","127","7.30","0","8","0.00","5.56","81.25","0.868","4","15","113","156","3.42","8","30","142","5.33"
"368","Scott Mayfield","NYI","D","79","183.45","30","353","7.83","25","255","8.93","19","196","8.84","4","18","18.18","2.02","26.4","7.10","15","197","7.08","12","81","12.90","2","6","25.00","3","116","2.52","1","8","11.11","5","145","3.33","0","4","0.00","21.05","90.82","1.119","2","13","139","71","1.42","4","31","197","1.99"
"344","Scott Wilson","BUF","L","15","19.433333333333","2","26","7.14","1","20","4.76","1","18","5.26","0","3","0.00","0","1.22","0.03","0","12","0.00","0","2","0.00","0","1","0.00","0","10","0.00","0","1","0.00","1","14","6.67","0","1","0.00","0.00","83.33","0.833","0","3","14","15","0.00","0","3","18","0.00"
"390","Sean Couturier","PHI","C","80","184.58333333333","49","278","14.98","43","202","17.55","36","147","19.67","1","20","4.76","2.2","20.37","9.73","21","143","12.80","9","56","13.85","1","8","11.11","12","87","12.12","0","9","0.00","14","120","10.45","0","1","0.00","2.78","86.39","0.892","3","31","151","107","1.95","4","41","216","1.82"
"356","Sean Kuraly","BOS","C","71","93.2","23","154","12.99","19","124","13.29","19","91","17.27","0","12","0.00","0.89","11.58","7.15","9","83","9.78","3","40","6.98","0","7","0.00","6","43","12.24","0","1","0.00","8","66","10.81","0","3","0.00","0.00","86.81","0.868","3","7","66","72","4.35","4","8","92","4.17"
"540","Sean Monahan","CGY","C","78","3.05","3","4","42.86","2","2","50.00","1","2","33.33","0","1","0.00","0.14","0.08","64.01","2","1","66.67","1","0","100.00","0","0","-","1","1","50.00","0","1","0.00","1","2","33.33","0","0","-","0.00","50.00","0.500","5","6","1","18","83.33","5","6","1","83.33"
