"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"89","Rick Nash","NYR","R","60","130.38333333333","231","26","89.88","163","24","87.17","118","20","85.51","15","3","83.33","14.13","1.31","91.54","110","13","89.43","45","5","90.00","7","2","77.78","65","8","89.04","2","1","66.67","99","8","92.52","6","0","100.00","12.71","85.00","0.977","75","11","2","48","97.40","128","22","12","91.43"
"645","Rickard Rakell","ANA","C","72","161.7","309","22","93.35","225","19","92.21","159","15","91.38","23","3","88.46","20.67","1.09","94.98","165","11","93.75","73","6","92.41","14","2","87.50","92","5","94.85","5","1","83.33","136","6","95.77","4","0","100.00","14.47","80.00","0.945","79","15","3","58","96.34","125","29","7","94.70"
"318","Riley Nash","CAR","C","64","66.533333333333","118","15","88.72","85","13","86.73","60","12","83.33","8","1","88.89","6.84","0.79","89.63","48","10","82.76","17","4","80.95","3","1","75.00","31","6","83.78","4","0","100.00","64","3","95.52","1","0","100.00","13.33","91.67","1.050","33","6","0","37","100.00","48","11","0","100.00"
"527","Riley Sheahan","DET","C","81","94.266666666667","132","22","85.71","101","21","82.79","73","14","83.91","12","0","100.00","9.3","1.45","86.52","65","15","81.25","25","11","69.44","5","0","100.00","40","4","90.91","3","0","100.00","61","4","93.85","4","0","100.00","16.44","100.00","1.164","51","8","5","62","91.07","70","8","10","87.50"
"297","Rob Klinkhammer","EDM","L","14","0.016666666666667","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","1","0","0","-","0","1","0","-"
"30","Rob Scuderi","CHI, L.A, PIT","D","63","2.3166666666667","4","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.03","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","4","0","100.00","0","0","-","0.00","-","0.00","5","1","0","8","100.00","6","1","2","75.00"
"794","Robby Fabbri","STL","C","72","105.3","109","23","82.58","82","18","82.00","65","16","80.25","11","1","91.67","5.94","1.24","82.79","41","10","80.39","13","5","72.22","6","0","100.00","28","5","84.85","3","0","100.00","65","10","86.67","1","1","50.00","16.92","93.75","1.107","35","10","4","89","89.74","49","16","10","83.05"
"335","Robert Bortuzzo","STL","D","40","0.81666666666667","2","0","100.00","1","0","100.00","0","0","-","0","0","-","0.09","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","-","-","-","1","0","0","6","100.00","1","0","0","100.00"
"603","Rocco Grimaldi","FLA","C","20","10.833333333333","23","1","95.83","18","1","94.74","14","1","93.33","3","0","100.00","1.78","0.07","96.01","14","1","93.33","8","0","100.00","1","0","100.00","6","1","85.71","1","0","100.00","9","0","100.00","1","0","100.00","21.43","100.00","1.214","6","1","2","8","75.00","8","2","2","80.00"
"374","Roman Josi","NSH","D","81","247.21666666667","392","44","89.91","304","38","88.89","227","35","86.64","37","2","94.87","28.01","2.22","92.65","192","22","89.72","63","8","88.73","14","1","93.33","129","14","90.21","8","1","88.89","190","12","94.06","15","0","100.00","16.30","94.29","1.106","139","25","2","50","98.58","237","43","9","96.34"
"195","Roman Polak","S.J, TOR","D","79","3.0333333333333","3","0","100.00","2","0","100.00","0","0","-","0","0","-","0.1","0","100.00","2","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","1","0","100.00","0","0","-","-","-","-","2","0","1","17","66.67","2","0","1","66.67"
"46","Ron Hainsey","CAR","D","81","17.1","27","6","81.82","15","6","71.43","9","5","64.29","0","0","-","1.18","0.5","70.45","7","5","58.33","3","2","60.00","0","0","-","4","3","57.14","0","0","-","16","1","94.12","0","0","-","0.00","100.00","1.000","17","7","2","35","89.47","19","10","2","90.48"
"768","Ronalds Kenins","VAN","L","8","0.033333333333333","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","1","-","0","0","0","-"
"767","Ross Johnston","NYI","L","1","1.3666666666667","2","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.06","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","0","0","1","100.00","1","0","0","100.00"
"188","Ryan Callahan","T.B","R","73","166.25","235","29","89.02","164","24","87.23","105","20","84.00","12","1","92.31","13.34","1.15","92.06","101","12","89.38","46","6","88.46","5","1","83.33","55","6","90.16","4","0","100.00","131","6","95.62","3","0","100.00","11.43","95.00","1.064","77","19","4","71","95.06","125","32","6","95.42"
"290","Ryan Carter","MIN","L","60","2.6833333333333","0","1","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","1","0.00","0","0","-","-","-","-","4","1","1","10","80.00","4","3","2","66.67"
"569","Ryan Dzingel","OTT","L","30","1.1","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","2","1","1","4","66.67","2","1","1","66.67"
"438","Ryan Ellis","NSH","D","79","163.81666666667","215","26","89.21","165","21","88.71","130","18","87.84","11","0","100.00","15.15","1.47","91.13","107","16","86.99","40","5","88.89","5","0","100.00","67","11","85.90","3","0","100.00","103","5","95.37","3","0","100.00","8.46","100.00","1.085","78","13","4","89","95.12","120","19","11","91.60"
"562","Ryan Garbutt","ANA, CHI","C","80","7.65","7","1","87.50","5","1","83.33","3","0","100.00","0","0","-","0.24","0.07","77.96","4","1","80.00","0","1","0.00","0","0","-","4","0","100.00","0","0","-","3","0","100.00","0","0","-","0.00","-","0.00","9","2","0","6","100.00","12","3","0","100.00"
"128","Ryan Getzlaf","ANA","C","77","220.11666666667","431","32","93.09","322","27","92.26","224","20","91.80","32","2","94.12","30.65","1.74","94.64","225","15","93.75","100","6","94.34","20","1","95.24","125","9","93.28","7","1","87.50","192","9","95.52","5","0","100.00","14.29","90.00","1.043","120","24","1","40","99.17","212","41","6","97.25"
"536","Ryan Johansen","CBJ, NSH","C","80","226.3","356","37","90.59","277","35","88.78","230","28","89.15","31","2","93.94","28.19","2.41","92.12","195","19","91.12","85","10","89.47","16","0","100.00","110","9","92.44","7","2","77.78","152","12","92.68","8","0","100.00","13.48","92.86","1.063","131","26","5","52","96.32","217","38","8","96.44"
"825","Ryan Johnston","MTL","D","3","1.05","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.05","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","0","0","1","-","0","0","0","-"
"131","Ryan Kesler","ANA","C","79","161.43333333333","306","19","94.15","225","16","93.36","161","8","95.27","23","1","95.83","22.68","1.3","94.58","168","7","96.00","76","2","97.44","13","1","92.86","92","5","94.85","5","0","100.00","133","9","93.66","5","0","100.00","14.29","87.50","1.018","74","13","6","87","92.50","133","27","13","91.10"
"337","Ryan McDonagh","NYR","D","73","142.71666666667","249","31","88.93","182","27","87.08","127","21","85.81","15","3","83.33","15.53","2.52","86.02","120","18","86.96","45","9","83.33","6","1","85.71","75","9","89.29","5","1","83.33","111","7","94.07","4","0","100.00","11.81","85.71","0.975","65","15","1","54","98.48","127","23","10","92.70"
"631","Ryan Murphy","CAR","D","35","63.666666666667","83","9","90.22","64","8","88.89","48","8","85.71","4","0","100.00","4.34","0.68","86.52","37","6","86.05","11","3","78.57","0","0","-","26","3","89.66","1","0","100.00","43","3","93.48","3","0","100.00","8.33","100.00","1.083","30","5","1","27","96.77","51","13","2","96.23"
"660","Ryan Murray","CBJ","D","82","217.46666666667","349","57","85.96","266","48","84.71","201","41","83.06","28","5","84.85","30.67","3.59","89.52","200","25","88.89","111","12","90.24","19","2","90.48","89","13","87.25","6","1","85.71","132","17","88.59","3","0","100.00","13.93","87.80","1.017","119","27","3","57","97.54","216","41","7","96.86"
"621","Ryan Nugent-Hopkins","EDM","C","55","144.21666666667","233","26","89.96","166","19","89.73","123","17","87.86","19","1","95.00","16.54","1.08","93.85","122","9","93.13","54","4","93.10","11","1","91.67","68","5","93.15","7","0","100.00","99","12","89.19","1","0","100.00","15.45","94.12","1.096","73","23","2","43","97.33","138","30","6","95.83"
"424","Ryan O'Reilly","BUF","C","71","233","414","46","90.00","324","42","88.52","232","33","87.55","32","4","88.89","29.4","3.35","89.78","189","25","88.32","88","14","86.27","17","2","89.47","101","11","90.18","10","1","90.91","205","15","93.18","5","1","83.33","13.79","87.88","1.017","140","29","4","27","97.22","241","47","14","94.51"
"760","Ryan Pulock","NYI","D","15","18.033333333333","17","5","77.27","13","5","72.22","7","2","77.78","0","0","-","0.71","0.46","60.39","6","3","66.67","1","1","50.00","0","0","-","5","2","71.43","0","0","-","10","2","83.33","0","0","-","0.00","100.00","1.000","7","0","1","13","87.50","13","1","2","86.67"
"239","Ryan Reaves","STL","R","64","1.55","2","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","-","-","-","1","3","0","4","100.00","1","3","0","100.00"
"500","Ryan Spooner","BOS","C","80","222.85","482","39","92.51","355","31","91.97","247","26","90.48","27","1","96.43","31.8","1.89","94.38","213","21","91.03","83","8","91.21","18","0","100.00","130","13","90.91","4","0","100.00","257","5","98.09","5","0","100.00","10.93","96.15","1.071","121","19","2","22","98.37","235","36","7","97.11"
"625","Ryan Strome","NYI","C, R","71","104.58333333333","126","24","84.00","95","22","81.20","66","18","78.57","6","2","75.00","9.55","1.27","88.23","68","11","86.08","30","5","85.71","3","1","75.00","38","6","86.36","3","1","75.00","53","9","85.48","0","0","-","9.09","88.89","0.980","43","8","4","69","91.49","66","16","4","94.29"
"119","Ryan Suter","MIN","D","82","301.98333333333","511","60","89.49","364","49","88.14","260","40","86.67","33","5","86.84","34.03","3.71","90.18","266","28","90.48","117","9","92.86","14","2","87.50","149","19","88.69","9","1","90.00","226","18","92.62","10","1","90.91","12.69","87.50","1.002","131","21","5","35","96.32","283","42","16","94.65"
"262","Ryan White","PHI","C","73","71.366666666667","102","8","92.73","77","7","91.67","59","4","93.65","8","0","100.00","6.27","0.48","92.88","40","3","93.02","20","1","95.24","2","0","100.00","20","2","90.91","1","0","100.00","57","2","96.61","5","0","100.00","13.56","100.00","1.136","28","15","0","64","100.00","40","19","2","95.24"
"787","Sam Bennett","CGY","C","77","150.65","215","28","88.48","154","24","86.52","115","20","85.19","13","2","86.67","13.99","1.44","90.67","108","17","86.40","43","11","79.63","6","1","85.71","65","6","91.55","5","1","83.33","99","6","94.29","2","0","100.00","11.30","90.00","1.013","57","17","6","103","90.48","99","35","9","91.67"
"313","Sam Gagner","PHI","C","53","101.45","115","23","83.33","88","21","80.73","61","14","81.33","7","0","100.00","6.57","1.43","82.13","45","11","80.36","21","3","87.50","1","0","100.00","24","8","75.00","2","0","100.00","66","8","89.19","4","0","100.00","11.48","100.00","1.115","32","15","3","88","91.43","41","23","4","91.11"
"785","Sam Reinhart","BUF","C","79","231.86666666667","384","55","87.47","291","49","85.59","216","36","85.71","31","5","86.11","23.91","3.42","87.48","163","30","84.46","77","13","85.56","15","3","83.33","86","17","83.50","8","1","88.89","203","16","92.69","8","1","88.89","14.35","86.11","1.005","130","25","2","35","98.48","225","38","15","93.75"
"462","Sami Vatanen","ANA","D","71","204.35","403","34","92.22","301","28","91.49","207","19","91.59","30","0","100.00","26.88","2.22","92.36","203","12","94.42","86","4","95.56","18","0","100.00","117","8","93.60","5","0","100.00","189","11","94.50","7","0","100.00","14.49","100.00","1.145","112","27","5","29","95.73","203","46","9","95.75"
"23","Scott Gomez","OTT, STL","C","34","53.35","51","11","82.26","35","9","79.55","26","9","74.29","5","0","100.00","2.61","0.71","78.53","22","8","73.33","9","3","75.00","3","0","100.00","13","5","72.22","0","0","-","25","2","92.59","1","0","100.00","19.23","100.00","1.192","14","7","4","40","77.78","22","15","6","78.57"
"617","Scott Harrington","TOR","D","15","0.36666666666667","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","1","0","1","0","50.00","1","0","1","50.00"
"45","Scott Hartnell","CBJ","L","79","200.95","314","41","88.45","247","37","86.97","180","32","84.91","23","5","82.14","25.04","2.59","90.61","169","16","91.35","88","9","90.72","14","2","87.50","81","7","92.05","6","1","85.71","136","14","90.67","3","1","75.00","12.78","84.38","0.972","112","22","3","61","97.39","191","40","6","96.95"
"690","Scott Kosmachuk","WPG","R","8","3.45","4","1","80.00","2","1","66.67","1","0","100.00","0","0","-","0.17","0.03","86.61","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","4","1","80.00","0","0","-","0.00","-","0.00","0","1","1","4","0.00","0","1","1","0.00"
"672","Scott Laughton","PHI","C","71","5.75","5","0","100.00","3","0","100.00","2","0","100.00","1","0","100.00","0.22","0","100.00","4","0","100.00","2","0","100.00","1","0","100.00","2","0","100.00","0","0","-","1","0","100.00","0","0","-","50.00","-","0.50","4","2","2","7","66.67","4","2","2","66.67"
"604","Scott Mayfield","NYI","D","6","3.3833333333333","2","2","50.00","0","1","0.00","0","1","0.00","0","0","-","0","0.02","0.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","2","0.00","0","0","-","-","100.00","1.00","2","0","0","2","100.00","3","2","1","75.00"
"572","Scott Wilson","PIT","L","24","19.3","20","4","83.33","11","2","84.62","9","2","81.82","0","1","0.00","0.9","0.18","83.69","11","1","91.67","2","1","66.67","0","1","0.00","9","0","100.00","0","0","-","8","2","80.00","0","0","-","0.00","50.00","0.500","5","4","0","20","100.00","8","5","0","100.00"
"92","Scottie Upshall","STL","R","70","2.6","3","1","75.00","1","1","50.00","1","1","50.00","0","0","-","0.03","0","91.93","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","2","0","100.00","0","0","-","0.00","100.00","1.000","6","3","0","5","100.00","6","3","0","100.00"
"407","Sean Collins","WSH","C","2","0.11666666666667","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","1","-","0","0","0","-"
"628","Sean Couturier","PHI","C","63","121.1","175","21","89.29","131","18","87.92","95","13","87.96","11","1","91.67","11.25","2.01","84.86","74","8","90.24","35","3","92.11","6","0","100.00","39","5","88.64","1","0","100.00","95","9","91.35","4","1","80.00","11.58","92.31","1.039","49","20","4","94","92.45","68","28","7","90.67"
"752","Sean Monahan","CGY","C","81","263.25","454","54","89.37","339","47","87.82","247","34","87.90","34","2","94.44","31.89","3.03","91.32","239","31","88.52","104","12","89.66","13","1","92.86","135","19","87.66","10","0","100.00","200","13","93.90","11","1","91.67","13.77","94.12","1.079","146","33","0","57","100.00","282","49","8","97.24"
"824","Sergei Plotnikov","ARI, PIT","L","45","5.2166666666667","10","7","58.82","7","5","58.33","5","2","71.43","0","0","-","0.5","0.2","71.19","5","2","71.43","2","1","66.67","0","0","-","3","1","75.00","0","0","-","4","4","50.00","0","0","-","0.00","100.00","1.000","3","1","0","13","100.00","5","1","1","83.33"
"819","Sergey Kalinin","N.J","C","78","99.766666666667","134","19","87.58","102","15","87.18","77","13","85.56","8","1","88.89","7.38","0.87","89.46","49","9","84.48","15","4","78.95","3","1","75.00","34","5","87.18","1","0","100.00","79","6","92.94","3","0","100.00","10.39","92.31","1.027","50","14","2","55","96.15","82","20","7","92.13"
"646","Seth Griffith","BOS","C","4","7.6666666666667","16","2","88.89","14","1","93.33","8","1","88.89","2","0","100.00","1.16","0.05","95.83","10","2","83.33","6","0","100.00","2","0","100.00","4","2","66.67","0","0","-","6","0","100.00","0","0","-","25.00","100.00","1.250","4","1","0","3","100.00","5","2","0","100.00"
"476","Seth Helgeson","N.J","D","19","0.033333333333333","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","1","0","0","-","0","1","0","-"
"750","Seth Jones","CBJ, NSH","D","81","206.1","299","46","86.67","230","34","87.12","172","29","85.57","17","4","80.95","24.51","2.76","89.89","154","20","88.51","74","8","90.24","10","3","76.92","80","12","86.96","3","0","100.00","136","11","92.52","4","0","100.00","9.88","86.21","0.961","91","23","3","79","96.81","163","35","14","92.09"
"4","Shane Doan","ARI","R","72","219.61666666667","359","52","87.35","255","46","84.72","187","38","83.11","26","6","81.25","23.69","4.92","82.80","165","28","85.49","78","14","84.78","14","5","73.68","87","14","86.14","6","0","100.00","180","11","94.24","6","0","100.00","13.90","84.21","0.981","112","26","1","92","99.12","195","45","11","94.66"
"586","Shane Prince","NYI, OTT","L","62","11.8","16","3","84.21","13","3","81.25","8","2","80.00","0","0","-","1.05","0.1","91.43","5","1","83.33","4","0","100.00","0","0","-","1","1","50.00","0","0","-","8","2","80.00","0","0","-","0.00","100.00","1.000","5","0","0","9","100.00","9","0","1","90.00"
"29","Shawn Horcoff","ANA","C","59","13.716666666667","26","3","89.66","19","2","90.48","13","0","100.00","1","0","100.00","1.79","0.13","93.15","11","1","91.67","4","0","100.00","1","0","100.00","7","1","87.50","0","0","-","14","1","93.33","0","0","-","7.69","-","0.08","8","1","2","18","80.00","16","2","2","88.89"
"284","Shawn Matthias","COL, TOR","L","71","38.433333333333","62","9","87.32","41","9","82.00","30","7","81.08","2","2","50.00","3.81","1.24","75.37","30","5","85.71","15","2","88.24","1","1","50.00","15","3","83.33","1","0","100.00","29","1","96.67","0","0","-","6.67","71.43","0.781","22","6","2","30","91.67","35","9","3","92.11"
"11","Shawn Thornton","FLA","L","50","6.1","7","1","87.50","4","0","100.00","4","0","100.00","0","0","-","0.38","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0","0","-","0","0","-","5","1","83.33","0","0","-","0.00","-","0.00","6","2","1","13","85.71","9","3","1","90.00"
"689","Shayne Gostisbehere","PHI","D","64","256.38333333333","512","57","89.98","381","50","88.40","280","36","88.61","37","6","86.05","35.6","4.26","89.31","242","27","89.96","113","16","87.60","21","4","84.00","129","11","92.14","11","1","91.67","253","18","93.36","5","1","83.33","13.21","83.33","0.965","128","28","2","26","98.46","271","45","9","96.79"
"737","Shea Theodore","ANA","D","19","52.816666666667","98","10","90.74","77","10","88.51","59","7","89.39","6","1","85.71","6.61","0.39","94.40","51","3","94.44","20","2","90.91","1","1","50.00","31","1","96.88","4","0","100.00","42","2","95.45","1","0","100.00","10.17","85.71","0.959","23","3","1","8","95.83","47","7","2","95.92"
"140","Shea Weber","NSH","D","78","237.86666666667","387","38","91.06","297","33","90.00","226","30","88.28","35","2","94.59","27.83","2.03","93.21","192","20","90.57","65","7","90.28","14","1","93.33","127","13","90.71","7","1","87.50","184","10","94.85","14","0","100.00","15.49","93.33","1.088","136","24","2","52","98.55","231","41","9","96.25"
"206","Sidney Crosby","PIT","C","80","296.88333333333","517","65","88.83","398","59","87.09","298","44","87.13","39","2","95.12","38.72","5.48","87.60","286","36","88.82","108","22","83.08","17","2","89.47","178","14","92.71","13","0","100.00","219","19","92.02","8","0","100.00","13.09","95.45","1.085","145","32","4","22","97.32","306","53","11","96.53"
"422","Simon Despres","ANA","D","32","6.8","8","3","72.73","8","3","72.73","8","1","88.89","1","0","100.00","0.51","0.13","79.54","3","2","60.00","1","0","100.00","0","0","-","2","2","50.00","0","0","-","5","1","83.33","1","0","100.00","12.50","100.00","1.125","9","3","0","5","100.00","14","4","0","100.00"
"547","Stanislav Galiev","WSH","R","24","16.666666666667","27","3","90.00","18","2","90.00","9","2","81.82","1","0","100.00","1.37","0.11","92.30","13","2","86.67","7","0","100.00","1","0","100.00","6","2","75.00","0","0","-","13","0","100.00","0","0","-","11.11","100.00","1.111","15","1","1","9","93.75","21","1","1","95.45"
"456","Stefan Elliott","ARI, NSH","D","21","23.066666666667","32","4","88.89","25","3","89.29","19","3","86.36","1","0","100.00","2.37","0.22","91.46","14","3","82.35","7","1","87.50","1","0","100.00","7","2","77.78","0","0","-","16","0","100.00","0","0","-","5.26","100.00","1.053","4","7","1","21","80.00","9","12","2","81.82"
"670","Stefan Matteau","MTL, N.J","C","32","14.033333333333","18","5","78.26","15","5","75.00","10","4","71.43","0","1","0.00","1.61","0.27","85.79","9","1","90.00","7","1","87.50","0","1","0.00","2","0","100.00","0","0","-","8","2","80.00","0","0","-","0.00","75.00","0.750","7","5","0","10","100.00","11","6","1","91.67"
"640","Stefan Noesen","ANA","R","1","1.95","2","1","66.67","1","1","50.00","0","1","0.00","0","0","-","0.06","0","93.55","2","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","0","0","-","0","0","-","-","100.00","1.00","0","1","0","1","-","1","1","0","100.00"
"250","Stephen Gionta","N.J","R","82","8.0666666666667","1","1","50.00","0","1","0.00","0","1","0.00","0","0","-","0","0.12","0.00","0","1","0.00","0","1","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","100.00","1.00","10","5","0","31","100.00","10","6","1","90.91"
"502","Stephen Johns","DAL","D","14","3.9666666666667","5","2","71.43","5","1","83.33","3","1","75.00","0","1","0.00","0.28","0.1","72.60","3","1","75.00","0","1","0.00","0","1","0.00","3","0","100.00","0","0","-","2","0","100.00","0","0","-","0.00","0.00","0.000","5","1","0","8","100.00","5","1","0","100.00"
"125","Steve Bernier","NYI","R","24","7.2333333333333","3","2","60.00","3","2","60.00","2","2","50.00","0","0","-","0.18","0.1","65.96","1","1","50.00","0","0","-","0","0","-","1","1","50.00","0","0","-","2","1","66.67","0","0","-","0.00","100.00","1.000","2","3","0","8","100.00","2","4","1","66.67"
"218","Steve Downie","ARI","R","26","4.9333333333333","6","1","85.71","3","0","100.00","3","0","100.00","0","0","-","0.18","0","100.00","2","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","3","1","75.00","0","0","-","0.00","-","0.00","1","2","1","12","50.00","1","2","1","50.00"
"49","Steve Ott","STL","C","21","0.73333333333333","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","1","0","3","-","0","1","0","-"
"303","Steven Kampfer","FLA","D","47","10.6","16","0","100.00","12","0","100.00","10","0","100.00","2","0","100.00","0.89","0","100.00","7","0","100.00","2","0","100.00","1","0","100.00","5","0","100.00","1","0","100.00","9","0","100.00","0","0","-","20.00","-","0.20","8","1","1","14","88.89","11","2","2","84.62"
"742","Steven Santini","N.J","D","1","0.36666666666667","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","1","0","0","0","100.00","1","0","0","100.00"
"355","Steven Stamkos","T.B","C","77","266.2","392","54","87.89","300","47","86.46","199","35","85.04","30","6","83.33","23.44","3.46","87.14","168","31","84.42","60","12","83.33","13","5","72.22","108","19","85.04","10","1","90.91","218","12","94.78","7","0","100.00","15.08","82.86","0.979","130","20","2","41","98.48","252","45","7","97.30"
"727","Sven Andrighetto","MTL","R","44","60.483333333333","81","19","81.00","56","17","76.71","32","17","65.31","3","2","60.00","4.67","0.93","83.34","30","7","81.08","16","2","88.89","2","0","100.00","14","5","73.68","0","2","0.00","45","6","88.24","1","0","100.00","9.38","88.24","0.976","37","10","2","29","94.87","49","16","7","87.50"
"632","Sven Baertschi","VAN","L","69","118.6","155","34","82.01","127","30","80.89","93","23","80.17","11","3","78.57","10.2","1.96","83.89","77","20","79.38","39","10","79.59","9","1","90.00","38","10","79.17","1","1","50.00","71","9","88.75","1","1","50.00","11.83","86.96","0.988","61","13","6","49","91.04","89","18","10","89.90"
"215","T.J. Oshie","WSH","R","80","242.71666666667","475","50","90.48","368","42","89.76","251","35","87.76","37","3","92.50","32.77","2.67","92.47","236","24","90.77","81","13","86.17","16","1","94.12","155","11","93.37","14","2","87.50","228","14","94.21","7","0","100.00","14.74","91.43","1.062","155","25","0","28","100.00","267","46","16","94.35"
"156","Tanner Glass","NYR","L","57","3.7833333333333","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.03","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","2","2","1","13","66.67","2","3","1","66.67"
"811","Tanner Kero","CHI","C","17","2.8833333333333","2","0","100.00","1","0","100.00","0","0","-","0","0","-","0.09","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","1","0","0","4","100.00","1","0","0","100.00"
"671","Tanner Pearson","L.A","L","79","76.783333333333","132","24","84.62","106","18","85.48","78","14","84.78","7","0","100.00","10.19","1.49","87.22","69","12","85.19","27","6","81.82","3","0","100.00","42","6","87.50","0","0","-","57","11","83.82","4","0","100.00","8.97","100.00","1.090","44","7","1","59","97.78","63","15","7","90.00"
"221","Taylor Chorney","WSH","D","55","2.1833333333333","2","0","100.00","1","0","100.00","0","0","-","0","0","-","0.12","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","1","0","2","-","1","1","0","100.00"
"534","Taylor Hall","EDM","L","82","231.1","365","56","86.70","265","49","84.39","199","42","82.57","19","4","82.61","24","4.1","85.42","187","35","84.23","82","14","85.42","10","3","76.92","105","21","83.33","5","0","100.00","162","15","91.53","4","0","100.00","9.55","90.48","1.000","112","23","2","79","98.25","211","40","10","95.48"
"703","Taylor Leier","PHI","L","6","0.11666666666667","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","1","-","0","0","0","-"
"296","Teddy Purcell","EDM, FLA","L","76","192.16666666667","278","50","84.76","202","41","83.13","146","35","80.66","18","4","81.82","18.06","3.5","83.77","129","31","80.63","52","13","80.00","9","2","81.82","77","18","81.05","6","1","85.71","136","14","90.67","3","0","100.00","12.33","88.57","1.009","103","23","4","72","96.26","174","38","8","95.60"
"543","Teemu Pulkkinen","DET","L","36","63.766666666667","106","12","89.83","81","11","88.04","54","9","85.71","4","1","80.00","6.6","0.6","91.70","51","6","89.47","16","4","80.00","2","1","66.67","35","2","94.59","0","0","-","53","4","92.98","2","0","100.00","7.41","88.89","0.963","36","4","5","37","87.80","53","5","8","86.89"
"679","Teuvo Teravainen","CHI","L","78","137.08333333333","174","18","90.63","123","15","89.13","100","13","88.50","17","1","94.44","11.27","1.25","90.00","78","13","85.71","33","5","86.84","5","0","100.00","45","8","84.91","6","0","100.00","87","2","97.75","6","0","100.00","17.00","92.31","1.093","55","20","1","90","98.21","81","31","3","96.43"
"319","Thomas Hickey","NYI","D","62","23.316666666667","26","4","86.67","19","2","90.48","13","2","86.67","0","1","0.00","1.49","0.05","96.91","9","3","75.00","3","0","100.00","0","0","-","6","3","66.67","0","1","0.00","16","1","94.12","0","0","-","0.00","50.00","0.500","9","4","0","24","100.00","15","5","0","100.00"
