"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"629","Kevin Labanc","S.J","R","82","190.98333333333","384","53","87.87","298","50","85.63","207","45","82.14","28","3","90.32","26.26","3.09","89.46","213","25","89.50","91","14","86.67","17","3","85.00","122","11","91.73","8","0","100.00","158","9","94.61","3","0","100.00","13.53","93.33","1.069","117","19","0","35","100.00","193","32","4","97.97"
"718","Kevin Rooney","N.J","C","41","1.3166666666667","2","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.04","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","2","2","7","33.33","1","2","2","33.33"
"470","Kevin Roy","ANA","L","3","0.55","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","1","0","0","1","100.00","1","0","0","100.00"
"141","Kevin Shattenkirk","NYR","D","73","177.5","266","33","88.96","200","30","86.96","152","24","86.36","12","2","85.71","19.42","1.72","91.85","123","12","91.11","72","11","86.75","7","2","77.78","51","1","98.08","1","0","100.00","133","7","95.00","4","0","100.00","7.89","91.67","0.996","83","15","3","59","96.51","160","28","6","96.39"
"696","Kevin Stenlund","CBJ","C","4","0.083333333333333","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","1","-","0","0","0","-"
"808","Kiefer Sherwood","ANA","R","50","6.2833333333333","7","2","77.78","6","1","85.71","3","1","75.00","0","0","-","0.56","0.02","97.24","2","0","100.00","2","0","100.00","0","0","-","0","0","-","0","0","-","5","0","100.00","0","0","-","0.00","100.00","1.000","4","2","2","14","66.67","5","2","2","71.43"
"712","Kole Sherwood","CBJ","R","2","1.6166666666667","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","1","0","0","1","100.00","2","0","0","100.00"
"120","Korbinian Holzer","ANA","D","22","0.8","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","3","-","0","0","0","-"
"87","Kris Letang","PIT","D","65","212.31666666667","318","72","81.54","236","67","77.89","176","57","75.54","32","11","74.42","25.12","4.33","85.30","188","42","81.74","84","18","82.35","15","8","65.22","104","24","81.25","11","3","78.57","123","13","90.44","6","0","100.00","18.18","80.70","0.989","97","13","1","20","98.98","204","39","7","96.68"
"88","Kris Russell","EDM","D","72","16.4","29","1","96.67","24","0","100.00","21","0","100.00","0","0","-","2.07","0","100.00","10","0","100.00","7","0","100.00","0","0","-","3","0","100.00","0","0","-","18","1","94.74","0","0","-","0.00","-","0.00","6","9","1","29","85.71","11","10","1","91.67"
"782","Kristian Vesalainen","WPG","L","5","1.3333333333333","1","1","50.00","1","1","50.00","1","0","100.00","0","0","-","0.07","0.02","74.34","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","1","0","1","-","1","1","0","100.00"
"411","Kurtis Gabriel","N.J","R","22","0.45","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","1","0","0","2","100.00","1","0","0","100.00"
"485","Kurtis MacDermid","L.A","D","11","0.53333333333333","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","3","-","0","0","0","-"
"50","Kyle Brodziak","EDM","C","70","8.1666666666667","10","1","90.91","9","0","100.00","6","0","100.00","0","0","-","0.65","0","100.00","4","0","100.00","2","0","100.00","0","0","-","2","0","100.00","0","0","-","5","1","83.33","0","0","-","0.00","-","0.00","4","3","3","25","57.14","5","4","3","62.50"
"679","Kyle Capobianco","ARI","D","2","3.25","4","1","80.00","2","0","100.00","1","0","100.00","0","0","-","0.15","0","100.00","1","1","50.00","1","0","100.00","0","0","-","0","1","0.00","0","0","-","3","0","100.00","0","0","-","0.00","-","0.00","1","0","0","1","100.00","3","0","0","100.00"
"222","Kyle Clifford","L.A","L","72","15.983333333333","17","2","89.47","12","2","85.71","9","1","90.00","1","0","100.00","0.84","0.16","83.89","5","1","83.33","3","1","75.00","1","0","100.00","2","0","100.00","0","0","-","11","0","100.00","0","0","-","11.11","100.00","1.111","9","5","1","28","90.00","11","6","1","91.67"
"643","Kyle Connor","WPG","L","82","285.56666666667","527","78","87.11","426","71","85.71","296","58","83.62","46","4","92.00","39.25","4.68","89.35","273","36","88.35","109","14","88.62","18","3","85.71","164","22","88.17","10","1","90.91","238","21","91.89","17","0","100.00","15.54","93.10","1.086","159","14","0","21","100.00","293","40","8","97.34"
"106","Kyle Okposo","BUF","R","78","147.45","231","33","87.50","182","30","85.85","142","26","84.52","16","2","88.89","14.53","2.48","85.42","110","14","88.71","47","8","85.45","7","1","87.50","63","6","91.30","4","1","80.00","114","15","88.37","5","0","100.00","11.27","92.31","1.036","77","14","3","61","96.25","120","21","11","91.60"
"220","Kyle Palmieri","N.J","R","74","243.98333333333","423","76","84.77","326","69","82.53","228","60","79.17","27","10","72.97","28.52","5.36","84.18","201","35","85.17","86","17","83.50","9","5","64.29","115","18","86.47","10","2","83.33","200","21","90.50","8","1","88.89","11.84","83.33","0.952","126","19","3","23","97.67","262","44","8","97.04"
"150","Kyle Turris","NSH","C","55","122.55","168","36","82.35","125","32","79.62","93","19","83.04","8","3","72.73","10.36","2.36","81.47","78","21","78.79","31","12","72.09","3","2","60.00","47","9","83.93","2","0","100.00","83","8","91.21","3","1","75.00","8.60","84.21","0.928","68","6","1","52","98.55","100","10","3","97.09"
"169","Lars Eller","WSH","C","81","104.46666666667","147","30","83.05","117","29","80.14","76","22","77.55","5","1","83.33","10.31","1.97","83.98","73","18","80.22","29","7","80.56","3","1","75.00","44","11","80.00","0","0","-","68","6","91.89","2","0","100.00","6.58","95.45","1.020","39","12","0","94","100.00","68","20","1","98.55"
"823","Lawrence Pilut","BUF","D","33","20.7","34","3","91.89","28","3","90.32","25","3","89.29","1","0","100.00","2.45","0.24","91.10","13","3","81.25","8","2","80.00","1","0","100.00","5","1","83.33","0","0","-","18","0","100.00","0","0","-","4.00","100.00","1.040","16","7","1","13","94.12","25","8","1","96.15"
"678","Lawson Crouse","ARI","L","81","7.6","13","4","76.47","9","4","69.23","6","3","66.67","0","0","-","0.53","0.17","75.92","3","2","60.00","1","0","100.00","0","0","-","2","2","50.00","0","0","-","8","0","100.00","0","0","-","0.00","100.00","1.000","6","3","0","11","100.00","9","3","0","100.00"
"108","Leo Komarov","NYI","C, R","82","7.9","2","1","66.67","1","1","50.00","0","1","0.00","0","0","-","0.07","0.05","60.14","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","1","0.00","0","0","-","-","100.00","1.00","4","1","0","27","100.00","4","1","0","100.00"
"577","Leon Draisaitl","EDM","C","82","274.46666666667","474","59","88.93","353","50","87.59","264","38","87.42","44","5","89.80","36.88","4.64","88.83","288","32","90.00","126","17","88.11","21","2","91.30","162","15","91.53","16","1","94.12","174","13","93.05","7","1","87.50","16.67","86.84","1.035","117","19","3","15","97.50","254","44","6","97.69"
"791","Lias Andersson","NYR","C","42","2.3166666666667","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","2","1","1","5","66.67","2","1","1","66.67"
"726","Libor Hajek","NYR","D","5","0.66666666666667","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","5","-","0","1","0","-"
"802","Libor Sulak","DET","D","6","0.51666666666667","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","1","1","0.00","0","0","1","0.00"
"737","Logan Brown","OTT","C","2","5.0833333333333","6","1","85.71","6","1","85.71","3","1","75.00","0","1","0.00","0.52","0.11","82.29","4","1","80.00","3","1","75.00","0","1","0.00","1","0","100.00","0","0","-","2","0","100.00","0","0","-","0.00","0.00","0.000","1","0","1","5","50.00","2","0","1","66.67"
"146","Logan Couture","S.J","C","81","235.35","461","75","86.01","360","65","84.71","247","56","81.52","36","5","87.80","31.09","5","86.15","236","33","87.73","96","16","85.71","18","2","90.00","140","17","89.17","12","0","100.00","207","16","92.83","6","0","100.00","14.57","91.07","1.056","142","28","1","15","99.30","261","49","8","97.03"
"42","Loui Eriksson","VAN","L","81","103.06666666667","143","28","83.63","107","26","80.45","86","21","80.37","5","5","50.00","10.37","2.74","79.07","72","20","78.26","34","10","77.27","3","3","50.00","38","10","79.17","2","1","66.67","64","5","92.75","0","0","-","5.81","76.19","0.820","41","8","3","76","93.18","62","16","6","91.18"
"617","Louie Belpedio","MIN","D","2","0.05","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","0","-","0","0","0","-"
"187","Luca Sbisa","NYI","D","9","0.05","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","1","-","0","0","0","-"
"619","Lucas Wallmark","CAR","C","81","102.03333333333","152","22","87.36","107","20","84.25","74","14","84.09","9","2","81.82","10.23","2.06","83.26","73","11","86.90","37","9","80.43","4","2","66.67","36","2","94.74","3","0","100.00","70","5","93.33","2","0","100.00","12.16","85.71","0.979","47","20","4","76","92.16","66","33","5","92.96"
"813","Lukas Radil","S.J","C","36","1","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","2","1","0","6","100.00","2","1","0","100.00"
"346","Lukas Sedlak","CBJ","C","47","3.1166666666667","2","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","0","0","-","0","0","-","-","-","-","2","2","2","3","50.00","2","2","2","50.00"
"418","Luke Glendening","DET","C","78","9.5","12","2","85.71","9","1","90.00","7","1","87.50","0","0","-","0.96","0","99.97","4","0","100.00","2","0","100.00","0","0","-","2","0","100.00","0","0","-","7","1","87.50","0","0","-","0.00","100.00","1.000","18","6","3","12","85.71","20","8","3","86.96"
"501","Luke Johnson","CHI","C","15","4.95","11","2","84.62","10","2","83.33","5","2","71.43","1","1","50.00","0.73","0.09","88.94","7","1","87.50","3","1","75.00","0","1","0.00","4","0","100.00","1","0","100.00","4","0","100.00","0","0","-","20.00","50.00","0.700","1","1","1","3","50.00","3","1","1","75.00"
"722","Luke Kunin","MIN","C","49","63.25","60","19","75.95","41","16","71.93","30","16","65.22","2","1","66.67","3.69","0.77","82.67","25","8","75.76","11","4","73.33","2","0","100.00","14","4","77.78","0","1","0.00","31","6","83.78","0","0","-","6.67","93.75","1.004","27","7","2","34","93.10","46","11","7","86.79"
"181","Luke Schenn","ANA, VAN","D","26","0.033333333333333","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","1","-","0","0","0","-"
"211","Luke Witkowski","DET","R","34","0.5","2","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.02","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0.00","-","0.00","1","0","0","2","100.00","1","0","0","100.00"
"451","Mackenzie MacEachern","STL","L","29","0.56666666666667","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","2","-","0","0","0","-"
"496","MacKenzie Weegar","FLA","D","64","17.55","23","3","88.46","18","3","85.71","15","3","83.33","2","0","100.00","1.15","0.12","90.84","13","2","86.67","1","1","50.00","0","0","-","12","1","92.31","1","0","100.00","8","0","100.00","1","0","100.00","13.33","100.00","1.133","8","3","2","28","80.00","8","5","2","80.00"
"532","Madison Bowey","DET, WSH","D","50","3.1333333333333","6","1","85.71","4","1","80.00","2","1","66.67","1","0","100.00","0.52","0.09","85.09","3","1","75.00","2","1","66.67","1","0","100.00","1","0","100.00","0","0","-","2","0","100.00","0","0","-","50.00","100.00","1.500","2","1","0","6","100.00","2","1","0","100.00"
"232","Magnus Paajarvi","OTT","L","80","7.3833333333333","5","4","55.56","3","4","42.86","2","3","40.00","0","0","-","0.18","0.16","53.49","2","1","66.67","0","1","0.00","0","0","-","2","0","100.00","0","0","-","3","2","60.00","0","0","-","0.00","100.00","1.000","5","3","1","12","83.33","6","5","1","85.71"
"47","Marc Methot","DAL","D","9","0.066666666666667","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","2","-","0","0","0","-"
"78","Marc Staal","NYR","D","79","2.3833333333333","2","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.09","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","1","4","0","8","100.00","1","5","0","100.00"
"84","Marc-Edouard Vlasic","S.J","D","72","55.783333333333","77","14","84.62","54","10","84.38","47","9","83.93","7","1","87.50","5.3","0.69","88.44","41","5","89.13","15","1","93.75","4","0","100.00","26","4","86.67","2","0","100.00","34","5","87.18","1","0","100.00","14.89","88.89","1.038","8","8","1","82","88.89","14","11","1","93.33"
"197","Marco Scandella","BUF","D","63","5.3333333333333","10","0","100.00","8","0","100.00","8","0","100.00","0","0","-","0.5","0","100.00","3","0","100.00","2","0","100.00","0","0","-","1","0","100.00","0","0","-","6","0","100.00","0","0","-","0.00","-","0.00","5","2","1","9","83.33","6","2","1","85.71"
"250","Marcus Foligno","MIN","L","82","3.8333333333333","2","1","66.67","2","1","66.67","2","1","66.67","1","0","100.00","0.08","0","95.49","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","1","0","100.00","50.00","100.00","1.500","7","2","1","10","87.50","9","3","1","90.00"
"219","Marcus Johansson","BOS, N.J","L","58","144.08333333333","197","42","82.43","155","37","80.73","112","31","78.32","13","5","72.22","13.64","2.47","84.68","99","24","80.49","40","11","78.43","1","2","33.33","59","13","81.94","7","0","100.00","92","6","93.88","5","1","83.33","11.61","83.87","0.955","51","14","6","66","89.47","97","26","14","87.39"
"266","Marcus Kruger","CHI","C","74","2","1","1","50.00","1","1","50.00","1","1","50.00","0","0","-","0.1","0","99.62","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","0.00","100.00","1.000","1","2","0","7","100.00","1","2","0","100.00"
"607","Marcus Pettersson","ANA, PIT","D","84","72.683333333333","93","13","87.74","71","11","86.59","55","8","87.30","8","0","100.00","5.42","0.47","92.05","38","4","90.48","16","3","84.21","2","0","100.00","22","1","95.65","3","0","100.00","53","5","91.38","3","0","100.00","14.55","100.00","1.145","26","14","3","71","89.66","39","21","6","86.67"
"322","Marcus Sorensen","S.J","L","80","24.733333333333","34","11","75.56","27","10","72.97","15","9","62.50","2","1","66.67","2.8","0.59","82.59","22","2","91.67","11","0","100.00","2","0","100.00","11","2","84.62","0","0","-","11","4","73.33","0","0","-","13.33","88.89","1.022","9","4","1","23","90.00","11","5","1","91.67"
"157","Mario Kempe","ARI","R","52","3.1833333333333","2","2","50.00","2","2","50.00","1","1","50.00","0","0","-","0.21","0.11","65.86","1","1","50.00","1","1","50.00","0","0","-","0","0","-","0","0","-","1","1","50.00","0","0","-","0.00","100.00","1.000","1","1","1","4","50.00","1","1","1","50.00"
"207","Mark Borowiecki","OTT","D","53","1.0166666666667","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","1","0","5","-","0","1","0","-"
"52","Mark Giordano","CGY","D","78","259.65","451","74","85.90","346","64","84.39","252","58","81.29","41","4","91.11","35.58","4.06","89.75","230","37","86.14","120","19","86.33","28","1","96.55","110","18","85.94","5","2","71.43","207","17","92.41","8","1","88.89","16.27","93.10","1.094","124","29","4","57","96.88","231","43","6","97.47"
"430","Mark Jankowski","CGY","C","79","21.166666666667","17","6","73.91","14","2","87.50","12","2","85.71","0","0","-","0.99","0.06","93.90","8","1","88.89","2","0","100.00","0","0","-","6","1","85.71","0","0","-","9","3","75.00","0","0","-","0.00","100.00","1.000","7","4","3","36","70.00","8","8","4","66.67"
"129","Mark Letestu","CBJ","C","2","0.68333333333333","1","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0.14","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","100.00","-","1.00","0","1","0","2","-","0","1","0","-"
"314","Mark Pysyk","FLA","D","70","3.7833333333333","4","3","57.14","4","3","57.14","3","3","50.00","1","0","100.00","0.23","0.27","46.36","2","2","50.00","1","1","50.00","1","0","100.00","1","1","50.00","0","0","-","1","1","50.00","0","0","-","33.33","100.00","1.333","2","1","2","13","50.00","3","1","2","60.00"
"391","Mark Scheifele","WPG","C","82","294.56666666667","533","84","86.39","431","77","84.84","299","63","82.60","46","5","90.20","39.71","5.01","88.79","277","41","87.11","110","15","88.00","18","4","81.82","167","26","86.53","10","1","90.91","239","21","91.92","17","0","100.00","15.38","92.06","1.074","149","18","1","18","99.33","293","43","8","97.34"
"333","Mark Stone","OTT, VGK","R","77","195.5","322","59","84.51","253","55","82.14","191","44","81.28","25","3","89.29","25.94","4.36","85.62","180","31","85.31","76","12","86.36","14","2","87.50","104","19","84.55","7","1","87.50","133","13","91.10","4","0","100.00","13.09","93.18","1.063","94","28","2","40","97.92","176","39","14","92.63"
"377","Markus Granlund","VAN","C","77","120.76666666667","169","26","86.67","124","26","82.67","92","20","82.14","10","4","71.43","10.81","1.99","84.42","91","16","85.05","33","10","76.74","5","2","71.43","58","6","90.63","5","2","71.43","69","5","93.24","0","0","-","10.87","80.00","0.909","45","14","1","106","97.83","62","26","3","95.38"
"689","Markus Hannikainen","CBJ","L","44","2.7333333333333","3","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.06","0","100.00","3","0","100.00","0","0","-","0","0","-","3","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","5","2","1","7","83.33","6","2","1","85.71"
"709","Markus Nutivaara","CBJ","D","80","13.333333333333","12","1","92.31","8","1","88.89","7","0","100.00","1","0","100.00","0.52","0.1","83.93","6","1","85.71","1","1","50.00","0","0","-","5","0","100.00","1","0","100.00","6","0","100.00","0","0","-","14.29","-","0.14","11","7","3","15","78.57","11","8","4","73.33"
"460","Martin Frk","DET","R","30","31.65","46","8","85.19","38","8","82.61","23","8","74.19","3","2","60.00","3.21","0.51","86.24","26","5","83.87","10","4","71.43","2","1","66.67","16","1","94.12","1","1","50.00","20","1","95.24","0","0","-","13.04","75.00","0.880","20","5","1","14","95.24","23","8","1","95.83"
"79","Martin Hanzal","DAL","C","7","13.466666666667","18","3","85.71","14","3","82.35","11","3","78.57","3","0","100.00","1.59","0.1","93.84","13","1","92.86","8","0","100.00","2","0","100.00","5","1","83.33","1","0","100.00","4","1","80.00","0","0","-","27.27","100.00","1.273","6","0","0","9","100.00","7","0","0","100.00"
"281","Martin Marincin","TOR","D","24","0.71666666666667","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","1","0","2","-","0","1","0","-"
"790","Martin Necas","CAR","C","7","13.466666666667","29","6","82.86","25","6","80.65","21","5","80.77","0","0","-","2.74","0.22","92.56","19","1","95.00","11","0","100.00","0","0","-","8","1","88.89","0","0","-","9","2","81.82","0","0","-","0.00","100.00","1.000","8","0","0","9","100.00","13","2","0","100.00"
"708","Mason Appleton","WPG","C","36","1.8","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.09","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","-","-","-","1","0","1","2","50.00","2","0","2","50.00"
"665","Mathew Barzal","NYI","C","82","244.13333333333","394","58","87.17","322","56","85.19","239","50","82.70","23","1","95.83","34.82","3.2","91.59","261","27","90.63","121","15","88.97","16","1","94.12","140","12","92.11","6","0","100.00","125","11","91.91","1","0","100.00","9.62","98.00","1.076","106","15","1","37","99.07","208","30","5","97.65"
"677","Mathieu Joseph","T.B","R","70","13.583333333333","13","10","56.52","12","8","60.00","4","8","33.33","1","0","100.00","0.81","0.35","70.03","8","5","61.54","1","0","100.00","0","0","-","7","5","58.33","1","0","100.00","5","3","62.50","0","0","-","25.00","100.00","1.250","4","4","1","23","80.00","4","6","2","66.67"
"127","Mathieu Perreault","WPG","C, L","82","112.83333333333","150","31","82.87","112","26","81.16","77","21","78.57","15","2","88.24","9.22","1.52","85.89","74","13","85.06","35","4","89.74","6","1","85.71","39","9","81.25","4","1","80.00","69","7","90.79","5","0","100.00","19.48","90.48","1.100","42","9","7","101","85.71","63","17","16","79.75"
"278","Mats Zuccarello","DAL, NYR","C, R","48","143.83333333333","227","27","89.37","182","25","87.92","136","24","85.00","23","0","100.00","16.47","1.11","93.70","99","11","90.00","51","7","87.93","11","0","100.00","48","4","92.31","4","0","100.00","121","4","96.80","7","0","100.00","16.91","100.00","1.169","82","17","2","13","97.62","137","28","6","95.80"
"205","Matt Calvert","COL","L","82","16.716666666667","22","3","88.00","17","3","85.00","13","3","81.25","3","1","75.00","1.83","0.26","87.62","14","2","87.50","8","2","80.00","1","1","50.00","6","0","100.00","2","0","100.00","7","0","100.00","0","0","-","23.08","66.67","0.897","15","2","0","18","100.00","20","2","0","100.00"
"1","Matt Cullen","PIT","C","71","4.8833333333333","4","0","100.00","3","0","100.00","2","0","100.00","0","0","-","0.13","0","100.00","2","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","1","3","0","14","100.00","3","3","0","100.00"
"227","Matt Duchene","CBJ, OTT","C","73","187.46666666667","294","63","82.35","219","55","79.93","155","46","77.11","25","4","86.21","20.59","4.17","83.15","149","28","84.18","54","12","81.82","13","3","81.25","95","16","85.59","9","1","90.00","133","19","87.50","3","0","100.00","16.13","91.30","1.074","100","23","2","31","98.04","178","38","13","93.19"
"424","Matt Dumba","MIN","D","32","86.966666666667","150","27","84.75","112","25","81.75","86","22","79.63","16","2","88.89","11.12","0.75","93.70","80","4","95.24","35","4","89.74","9","1","90.00","45","0","100.00","4","0","100.00","65","7","90.28","3","1","75.00","18.60","90.91","1.095","50","3","2","20","96.15","83","14","4","95.40"
"444","Matt Grzelcyk","BOS","D","66","103.26666666667","138","31","81.66","108","28","79.41","70","21","76.92","15","2","88.24","9.03","1.47","85.99","80","12","86.96","38","7","84.44","7","0","100.00","42","5","89.36","4","1","80.00","56","7","88.89","4","1","80.00","21.43","90.48","1.119","36","16","4","72","90.00","57","28","8","87.69"
"9","Matt Hendricks","MIN, WPG","C","26","1.2","1","1","50.00","1","1","50.00","1","1","50.00","0","0","-","0.01","0","69.74","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0.00","100.00","1.000","0","1","0","2","-","2","2","0","100.00"
"71","Matt Hunwick","BUF","D","14","0.2","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","1","-","0","0","0","-"
"276","Matt Irwin","NSH","D","44","0.016666666666667","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","1","0","0","0","100.00","1","0","0","100.00"
"767","Matt Luff","L.A","R","33","17.1","17","7","70.83","15","7","68.18","10","5","66.67","2","2","50.00","1.13","0.89","56.04","10","6","62.50","1","4","20.00","1","1","50.00","9","2","81.82","0","1","0.00","6","1","85.71","1","0","100.00","20.00","60.00","0.800","8","0","0","16","100.00","8","1","0","100.00"
"208","Matt Martin","NYI","L","67","4.5333333333333","2","1","66.67","0","1","0.00","0","0","-","0","0","-","0","0","0.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","-","-","-","3","2","0","10","100.00","3","2","0","100.00"
"379","Matt Nieto","COL","L","64","3.0666666666667","6","1","85.71","5","1","83.33","4","1","80.00","1","1","50.00","0.65","0.14","82.61","3","1","75.00","3","1","75.00","1","1","50.00","0","0","-","0","0","-","2","0","100.00","0","0","-","25.00","0.00","0.250","7","1","0","7","100.00","10","1","0","100.00"
"82","Matt Niskanen","WSH","D","80","46.333333333333","59","10","85.51","48","7","87.27","31","6","83.78","2","0","100.00","4.66","0.17","96.53","23","3","88.46","12","1","92.31","0","0","-","11","2","84.62","1","0","100.00","32","1","96.97","1","0","100.00","6.45","100.00","1.065","25","11","5","74","83.33","39","14","5","88.64"
"405","Matt Puempel","DET","L","8","5.6833333333333","3","2","60.00","3","1","75.00","2","1","66.67","1","0","100.00","0.21","0.1","67.52","1","1","50.00","1","1","50.00","1","0","100.00","0","0","-","0","0","-","2","1","66.67","0","0","-","50.00","100.00","1.500","2","0","0","6","100.00","2","0","1","66.67"
"337","Matt Read","MIN","R","12","1.9666666666667","0","1","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","1","0.00","0","0","-","-","-","-","1","0","1","3","50.00","1","0","1","50.00"
"710","Matt Roy","L.A","D","25","3.75","4","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.2","0","100.00","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","1","0","3","100.00","2","2","0","100.00"
"417","Matt Tennyson","BUF","D","4","0.1","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","1","-","0","0","0","-"
"476","Matthew Benning","EDM","D","70","39.8","55","10","84.62","33","9","78.57","28","9","75.68","2","1","66.67","2.61","0.3","89.80","23","4","85.19","7","0","100.00","0","0","-","16","4","80.00","0","1","0.00","28","2","93.33","2","0","100.00","7.14","88.89","0.960","15","7","1","45","93.75","17","11","2","89.47"
"342","Matthew Peca","MTL","C","39","1.65","3","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","1","0","100.00","0","0","-","-","-","-","2","0","0","6","100.00","2","0","0","100.00"
